snapshot_date,store_id,product_id,quantity_on_hand,quantity_on_order,reorder_point
2025-02-24,STR-013,SKU-0455,122,2,16
2025-02-24,STR-013,SKU-0302,92,2,13
2025-02-24,STR-013,SKU-0176,103,21,19
2025-02-24,STR-013,SKU-0475,60,25,16
2025-02-24,STR-013,SKU-0389,39,11,29
2025-02-24,STR-013,SKU-0031,160,44,18
2025-02-24,STR-013,SKU-0363,101,10,21
2025-02-24,STR-013,SKU-0409,176,48,17
2025-02-24,STR-013,SKU-0540,149,32,19
2025-02-24,STR-013,SKU-0498,139,31,13
2025-02-24,STR-013,SKU-0193,149,25,25
2025-02-24,STR-013,SKU-0400,189,6,23
2025-02-24,STR-013,SKU-0278,179,40,11
2025-02-24,STR-013,SKU-0228,145,44,26
2025-02-24,STR-013,SKU-0413,66,22,16
2025-02-24,STR-013,SKU-0390,53,8,18
2025-02-24,STR-013,SKU-0058,59,36,27
2025-02-24,STR-013,SKU-0071,164,35,21
2025-02-24,STR-013,SKU-0263,192,5,18
2025-02-24,STR-013,SKU-0343,152,0,13
2025-02-24,STR-013,SKU-0494,87,18,15
2025-02-24,STR-013,SKU-0251,103,12,14
2025-02-24,STR-013,SKU-0264,37,49,22
2025-02-24,STR-014,SKU-0447,84,8,15
2025-02-24,STR-014,SKU-0267,53,50,22
2025-02-24,STR-014,SKU-0466,146,25,26
2025-02-24,STR-014,SKU-0166,48,39,26
2025-02-24,STR-014,SKU-0051,33,6,22
2025-02-24,STR-014,SKU-0388,139,37,30
2025-02-24,STR-014,SKU-0246,173,27,11
2025-02-24,STR-014,SKU-0067,130,2,24
2025-02-24,STR-014,SKU-0308,3,38,24
2025-02-24,STR-014,SKU-0139,147,45,22
2025-02-24,STR-014,SKU-0120,173,41,30
2025-02-24,STR-014,SKU-0290,120,9,29
2025-02-24,STR-014,SKU-0325,189,21,20
2025-02-24,STR-014,SKU-0533,149,0,15
2025-02-24,STR-014,SKU-0476,151,20,18
2025-02-24,STR-014,SKU-0347,61,7,12
2025-02-24,STR-014,SKU-0375,136,30,24
2025-02-24,STR-014,SKU-0262,103,35,17
2025-02-24,STR-014,SKU-0302,18,6,11
2025-02-24,STR-014,SKU-0413,196,24,27
2025-02-24,STR-014,SKU-0390,154,42,13
2025-02-24,STR-014,SKU-0280,54,28,10
2025-02-24,STR-014,SKU-0014,104,18,20
2025-02-24,STR-014,SKU-0125,106,43,29
2025-02-24,STR-014,SKU-0174,181,5,26
2025-02-24,STR-014,SKU-0338,199,32,27
2025-02-24,STR-014,SKU-0080,90,24,14
2025-02-24,STR-014,SKU-0492,81,6,15
2025-02-24,STR-014,SKU-0384,131,0,17
2025-02-24,STR-014,SKU-0102,103,39,22
2025-02-24,STR-014,SKU-0469,159,1,10
2025-02-24,STR-014,SKU-0515,49,24,18
2025-02-24,STR-014,SKU-0273,194,14,28
2025-02-24,STR-014,SKU-0050,147,15,23
2025-02-24,STR-014,SKU-0340,110,50,13
2025-02-24,STR-015,SKU-0415,129,45,30
2025-02-24,STR-015,SKU-0178,34,4,30
2025-02-24,STR-015,SKU-0337,114,16,11
2025-02-24,STR-015,SKU-0226,54,6,28
2025-02-24,STR-015,SKU-0419,27,8,10
2025-02-24,STR-015,SKU-0092,84,40,26
2025-02-24,STR-015,SKU-0323,94,26,29
2025-02-24,STR-015,SKU-0326,32,43,21
2025-02-24,STR-015,SKU-0125,17,23,25
2025-02-24,STR-015,SKU-0371,127,17,13
2025-02-24,STR-015,SKU-0410,101,6,14
2025-02-24,STR-015,SKU-0158,33,36,13
2025-02-24,STR-015,SKU-0409,152,12,10
2025-02-24,STR-015,SKU-0372,18,17,22
2025-02-24,STR-015,SKU-0317,28,35,24
2025-02-24,STR-015,SKU-0349,156,4,15
2025-02-24,STR-015,SKU-0447,167,15,11
2025-02-24,STR-015,SKU-0304,133,15,13
2025-02-24,STR-015,SKU-0072,170,27,30
2025-02-24,STR-015,SKU-0149,196,22,16
2025-02-24,STR-015,SKU-0400,186,14,20
2025-02-24,STR-015,SKU-0121,148,30,23
2025-02-24,STR-015,SKU-0529,41,28,20
2025-02-24,STR-015,SKU-0199,172,8,27
2025-02-24,STR-015,SKU-0339,48,1,22
2025-02-24,STR-015,SKU-0251,29,35,10
2025-02-24,STR-015,SKU-0206,34,10,22
2025-02-24,STR-015,SKU-0464,165,33,11
2025-02-24,STR-015,SKU-0215,54,47,23
2025-02-24,STR-015,SKU-0267,110,7,23
2025-02-24,STR-015,SKU-0487,82,38,12
2025-02-24,STR-015,SKU-0248,34,31,22
2025-02-24,STR-015,SKU-0376,45,12,21
2025-02-24,STR-015,SKU-0109,119,41,21
2025-02-24,STR-015,SKU-0187,111,28,26
2025-02-24,STR-016,SKU-0124,19,40,30
2025-02-24,STR-016,SKU-0067,188,47,24
2025-02-24,STR-016,SKU-0461,137,45,16
2025-02-24,STR-016,SKU-0243,58,25,17
2025-02-24,STR-016,SKU-0300,83,7,24
2025-02-24,STR-016,SKU-0539,113,5,15
2025-02-24,STR-016,SKU-0090,160,8,29
2025-02-24,STR-016,SKU-0339,71,25,10
2025-02-24,STR-016,SKU-0423,147,9,24
2025-02-24,STR-016,SKU-0146,69,39,15
2025-02-24,STR-016,SKU-0368,17,14,29
2025-02-24,STR-016,SKU-0486,132,0,16
2025-02-24,STR-016,SKU-0235,172,4,30
2025-02-24,STR-016,SKU-0407,81,3,19
2025-02-24,STR-016,SKU-0060,84,18,26
2025-02-24,STR-016,SKU-0042,106,8,26
2025-02-24,STR-016,SKU-0454,86,33,21
2025-02-24,STR-016,SKU-0210,188,6,21
2025-02-24,STR-016,SKU-0321,185,36,12
2025-02-24,STR-016,SKU-0131,6,28,25
2025-02-24,STR-016,SKU-0196,83,23,20
2025-02-24,STR-016,SKU-0374,190,36,20
2025-02-24,STR-016,SKU-0334,107,45,27
2025-02-24,STR-016,SKU-0216,91,12,10
2025-02-24,STR-016,SKU-0533,60,15,13
2025-02-24,STR-016,SKU-0420,22,35,20
2025-02-24,STR-016,SKU-0178,64,10,14
2025-02-24,STR-016,SKU-0032,72,39,10
2025-02-24,STR-016,SKU-0460,60,41,27
2025-02-24,STR-016,SKU-0148,121,1,19
2025-02-24,STR-016,SKU-0392,43,2,13
2025-02-24,STR-016,SKU-0289,123,0,26
2025-02-24,STR-016,SKU-0381,86,29,26
2025-02-24,STR-016,SKU-0491,180,46,29
2025-02-24,STR-016,SKU-0365,158,28,16
2025-02-24,STR-017,SKU-0443,101,14,17
2025-02-24,STR-017,SKU-0065,22,35,25
2025-02-24,STR-017,SKU-0347,105,42,27
2025-02-24,STR-017,SKU-0052,51,31,25
2025-02-24,STR-017,SKU-0219,192,13,15
2025-02-24,STR-017,SKU-0529,16,46,24
2025-02-24,STR-017,SKU-0139,59,29,20
2025-02-24,STR-017,SKU-0377,41,6,13
2025-02-24,STR-017,SKU-0232,190,13,18
2025-02-24,STR-017,SKU-0117,28,35,19
2025-02-24,STR-017,SKU-0402,49,40,22
2025-02-24,STR-017,SKU-0085,41,22,26
2025-02-24,STR-017,SKU-0437,163,16,15
2025-02-24,STR-017,SKU-0018,169,28,20
2025-02-24,STR-017,SKU-0134,190,18,11
2025-02-24,STR-017,SKU-0209,180,24,14
2025-02-24,STR-017,SKU-0453,75,41,15
2025-02-24,STR-017,SKU-0395,19,14,24
2025-02-24,STR-017,SKU-0401,165,33,23
2025-02-24,STR-017,SKU-0176,137,49,13
2025-02-24,STR-017,SKU-0033,70,31,15
2025-02-24,STR-017,SKU-0520,197,22,24
2025-02-24,STR-017,SKU-0343,170,7,13
2025-02-24,STR-017,SKU-0076,184,46,19
2025-02-24,STR-017,SKU-0429,119,41,27
2025-02-24,STR-017,SKU-0471,196,31,14
2025-02-24,STR-017,SKU-0530,4,48,24
2025-02-24,STR-017,SKU-0514,197,46,17
2025-02-24,STR-017,SKU-0337,183,34,29
2025-02-24,STR-017,SKU-0300,169,29,14
2025-02-24,STR-017,SKU-0051,177,33,22
2025-02-24,STR-017,SKU-0358,188,17,19
2025-02-24,STR-017,SKU-0392,3,43,17
2025-02-24,STR-017,SKU-0290,107,2,24
2025-02-24,STR-017,SKU-0103,142,31,21
2025-02-24,STR-018,SKU-0011,115,23,18
2025-02-24,STR-018,SKU-0058,64,44,10
2025-02-24,STR-018,SKU-0143,47,21,29
2025-02-24,STR-018,SKU-0286,134,9,12
2025-02-24,STR-018,SKU-0390,153,37,11
2025-02-24,STR-018,SKU-0079,32,28,26
2025-02-24,STR-018,SKU-0204,96,30,11
2025-02-24,STR-018,SKU-0386,56,44,11
2025-02-24,STR-018,SKU-0539,154,50,16
2025-02-24,STR-018,SKU-0160,80,40,11
2025-02-24,STR-018,SKU-0077,153,41,11
2025-02-24,STR-018,SKU-0285,26,16,17
2025-02-24,STR-018,SKU-0254,138,9,25
2025-02-24,STR-018,SKU-0361,104,11,24
2025-02-24,STR-018,SKU-0511,168,50,26
2025-02-24,STR-018,SKU-0330,189,33,25
2025-02-24,STR-018,SKU-0484,100,36,24
2025-02-24,STR-018,SKU-0428,148,2,10
2025-02-24,STR-018,SKU-0359,172,35,12
2025-02-24,STR-018,SKU-0037,11,43,27
2025-02-24,STR-018,SKU-0468,43,46,21
2025-02-24,STR-018,SKU-0094,160,46,14
2025-02-24,STR-018,SKU-0044,52,46,19
2025-02-24,STR-018,SKU-0486,106,10,18
2025-02-24,STR-018,SKU-0317,59,21,19
2025-02-24,STR-018,SKU-0268,155,26,21
2025-02-24,STR-018,SKU-0291,171,26,23
2025-02-24,STR-018,SKU-0315,170,26,13
2025-02-24,STR-018,SKU-0435,180,27,25
2025-02-24,STR-018,SKU-0103,47,39,17
2025-02-24,STR-018,SKU-0395,102,11,15
2025-02-24,STR-018,SKU-0497,43,25,19
2025-02-24,STR-018,SKU-0295,79,45,18
2025-02-24,STR-018,SKU-0320,83,46,19
2025-02-24,STR-018,SKU-0177,110,22,25
2025-02-24,STR-019,SKU-0383,51,1,14
2025-02-24,STR-019,SKU-0024,85,25,30
2025-02-24,STR-019,SKU-0123,49,47,30
2025-02-24,STR-019,SKU-0087,85,50,18
2025-02-24,STR-019,SKU-0060,7,38,14
2025-02-24,STR-019,SKU-0389,1,29,10
2025-02-24,STR-019,SKU-0449,115,30,16
2025-02-24,STR-019,SKU-0074,108,41,30
2025-02-24,STR-019,SKU-0393,60,36,21
2025-02-24,STR-019,SKU-0220,161,26,24
2025-02-24,STR-019,SKU-0418,150,20,24
2025-02-24,STR-019,SKU-0018,116,28,14
2025-02-24,STR-019,SKU-0426,57,2,29
2025-02-24,STR-019,SKU-0215,53,38,17
2025-02-24,STR-019,SKU-0356,41,23,20
2025-02-24,STR-019,SKU-0369,124,8,21
2025-02-24,STR-019,SKU-0078,39,15,17
2025-02-24,STR-019,SKU-0073,82,28,18
2025-02-24,STR-019,SKU-0077,163,33,13
2025-02-24,STR-019,SKU-0431,81,21,27
2025-02-24,STR-019,SKU-0528,191,25,26
2025-02-24,STR-019,SKU-0157,135,5,30
2025-02-24,STR-019,SKU-0443,143,41,15
2025-02-24,STR-019,SKU-0529,189,14,20
2025-02-24,STR-019,SKU-0450,13,21,12
2025-02-24,STR-019,SKU-0372,160,48,29
2025-02-24,STR-019,SKU-0237,89,5,12
2025-02-24,STR-019,SKU-0439,49,15,11
2025-02-24,STR-019,SKU-0472,150,29,13
2025-02-24,STR-019,SKU-0269,9,10,22
2025-02-24,STR-019,SKU-0532,157,12,30
2025-02-24,STR-019,SKU-0319,121,16,15
2025-02-24,STR-019,SKU-0347,173,1,16
2025-02-24,STR-019,SKU-0091,63,26,10
2025-02-24,STR-019,SKU-0216,195,7,16
2025-02-24,STR-020,SKU-0326,172,16,11
2025-02-24,STR-020,SKU-0060,2,45,12
2025-02-24,STR-020,SKU-0267,15,31,28
2025-02-24,STR-020,SKU-0460,44,6,17
2025-02-24,STR-020,SKU-0045,110,18,28
2025-02-24,STR-020,SKU-0089,176,50,28
2025-02-24,STR-020,SKU-0270,81,26,29
2025-02-24,STR-020,SKU-0388,199,37,14
2025-02-24,STR-020,SKU-0276,153,36,28
2025-02-24,STR-020,SKU-0181,181,4,14
2025-02-24,STR-020,SKU-0146,108,7,23
2025-02-24,STR-020,SKU-0028,90,21,28
2025-02-24,STR-020,SKU-0470,91,18,18
2025-02-24,STR-020,SKU-0183,92,20,24
2025-02-24,STR-020,SKU-0132,166,47,18
2025-02-24,STR-020,SKU-0004,156,15,30
2025-02-24,STR-020,SKU-0085,95,43,21
2025-02-24,STR-020,SKU-0141,173,33,24
2025-02-24,STR-020,SKU-0353,32,49,25
2025-02-24,STR-020,SKU-0390,97,48,14
2025-02-24,STR-020,SKU-0173,39,39,19
2025-02-24,STR-020,SKU-0348,185,46,15
2025-02-24,STR-020,SKU-0487,152,25,11
2025-02-24,STR-020,SKU-0070,112,3,12
2025-02-24,STR-020,SKU-0337,200,9,17
2025-02-24,STR-020,SKU-0230,91,43,16
2025-02-24,STR-020,SKU-0384,7,3,18
2025-02-24,STR-020,SKU-0009,2,14,12
2025-02-24,STR-020,SKU-0484,116,27,20
2025-02-24,STR-020,SKU-0027,135,5,16
2025-02-24,STR-020,SKU-0456,48,42,21
2025-02-24,STR-020,SKU-0179,72,35,25
2025-02-24,STR-020,SKU-0078,31,31,22
2025-02-24,STR-020,SKU-0522,93,12,19
2025-02-24,STR-020,SKU-0231,112,0,22
2025-02-24,STR-021,SKU-0006,152,17,20
2025-02-24,STR-021,SKU-0342,126,5,17
2025-02-24,STR-021,SKU-0007,117,14,26
2025-02-24,STR-021,SKU-0088,1,49,25
2025-02-24,STR-021,SKU-0535,26,43,13
2025-02-24,STR-021,SKU-0244,187,46,22
2025-02-24,STR-021,SKU-0025,26,32,27
2025-02-24,STR-021,SKU-0033,164,46,23
2025-02-24,STR-021,SKU-0520,72,43,18
2025-02-24,STR-021,SKU-0293,198,24,16
2025-02-24,STR-021,SKU-0229,65,34,21
2025-02-24,STR-021,SKU-0500,33,5,19
2025-02-24,STR-021,SKU-0475,92,43,30
2025-02-24,STR-021,SKU-0354,120,18,13
2025-02-24,STR-021,SKU-0001,153,44,14
2025-02-24,STR-021,SKU-0280,97,14,30
2025-02-24,STR-021,SKU-0407,144,5,18
2025-02-24,STR-021,SKU-0020,137,10,21
2025-02-24,STR-021,SKU-0172,200,16,22
2025-02-24,STR-021,SKU-0168,181,7,12
2025-02-24,STR-021,SKU-0356,147,7,30
2025-02-24,STR-021,SKU-0330,0,30,22
2025-02-24,STR-021,SKU-0180,2,33,10
2025-02-24,STR-021,SKU-0262,116,10,16
2025-02-24,STR-021,SKU-0518,174,20,22
2025-02-24,STR-021,SKU-0069,20,6,17
2025-02-24,STR-021,SKU-0266,108,50,11
2025-02-24,STR-021,SKU-0363,102,26,15
2025-02-24,STR-021,SKU-0380,85,39,19
2025-02-24,STR-021,SKU-0227,200,12,16
2025-02-24,STR-021,SKU-0136,117,16,25
2025-02-24,STR-021,SKU-0410,68,20,17
2025-02-24,STR-021,SKU-0165,70,8,21
2025-02-24,STR-021,SKU-0128,14,45,10
2025-02-24,STR-021,SKU-0305,27,16,25
2025-02-24,STR-022,SKU-0130,31,37,19
2025-02-24,STR-022,SKU-0379,6,38,20
2025-02-24,STR-022,SKU-0276,64,26,18
2025-02-24,STR-022,SKU-0416,116,24,25
2025-02-24,STR-022,SKU-0369,1,20,21
2025-02-24,STR-022,SKU-0279,25,10,26
2025-02-24,STR-022,SKU-0335,42,13,25
2025-02-24,STR-022,SKU-0296,39,50,30
2025-02-24,STR-022,SKU-0219,63,42,19
2025-02-24,STR-022,SKU-0008,64,46,18
2025-02-24,STR-022,SKU-0251,33,15,13
2025-02-24,STR-022,SKU-0189,43,43,11
2025-02-24,STR-022,SKU-0036,94,35,15
2025-02-24,STR-022,SKU-0411,119,13,19
2025-02-24,STR-022,SKU-0245,146,33,12
2025-02-24,STR-022,SKU-0227,116,12,28
2025-02-24,STR-022,SKU-0228,63,16,10
2025-02-24,STR-022,SKU-0030,77,7,13
2025-02-24,STR-022,SKU-0530,142,47,29
2025-02-24,STR-022,SKU-0218,93,22,21
2025-02-24,STR-022,SKU-0021,18,7,12
2025-02-24,STR-022,SKU-0047,17,39,24
2025-02-24,STR-022,SKU-0079,154,0,12
2025-02-24,STR-022,SKU-0435,15,27,20
2025-02-24,STR-022,SKU-0451,102,18,19
2025-02-24,STR-022,SKU-0063,177,20,25
2025-02-24,STR-022,SKU-0339,182,46,30
2025-02-24,STR-022,SKU-0509,40,47,24
2025-02-24,STR-022,SKU-0304,62,16,28
2025-02-24,STR-022,SKU-0164,85,15,12
2025-02-24,STR-022,SKU-0472,17,22,28
2025-02-24,STR-022,SKU-0479,50,1,29
2025-02-24,STR-022,SKU-0350,22,30,11
2025-02-24,STR-022,SKU-0485,28,18,14
2025-02-24,STR-022,SKU-0367,158,9,21
2025-02-24,STR-023,SKU-0187,116,15,25
2025-02-24,STR-023,SKU-0288,117,32,29
2025-02-24,STR-023,SKU-0057,151,8,19
2025-02-24,STR-023,SKU-0486,21,10,10
2025-02-24,STR-023,SKU-0450,120,18,15
2025-02-24,STR-023,SKU-0223,130,31,16
2025-02-24,STR-023,SKU-0231,144,42,14
2025-02-24,STR-023,SKU-0460,49,35,15
2025-02-24,STR-023,SKU-0238,186,40,26
2025-02-24,STR-023,SKU-0301,161,46,22
2025-02-24,STR-023,SKU-0072,184,38,18
2025-02-24,STR-023,SKU-0489,155,29,13
2025-02-24,STR-023,SKU-0302,62,10,27
2025-02-24,STR-023,SKU-0175,67,2,30
2025-02-24,STR-023,SKU-0322,141,32,11
2025-02-24,STR-023,SKU-0491,43,44,11
2025-02-24,STR-023,SKU-0418,21,17,18
2025-02-24,STR-023,SKU-0111,135,27,29
2025-02-24,STR-023,SKU-0413,197,11,28
2025-02-24,STR-023,SKU-0472,5,26,14
2025-02-24,STR-023,SKU-0052,120,10,19
2025-02-24,STR-023,SKU-0409,67,16,26
2025-02-24,STR-023,SKU-0258,61,46,25
2025-02-24,STR-023,SKU-0149,189,1,13
2025-02-24,STR-023,SKU-0393,183,28,15
2025-02-24,STR-023,SKU-0342,91,36,29
2025-02-24,STR-023,SKU-0327,119,9,20
2025-02-24,STR-023,SKU-0040,84,26,15
2025-02-24,STR-023,SKU-0076,82,40,19
2025-02-24,STR-023,SKU-0513,83,34,15
2025-02-24,STR-023,SKU-0240,70,32,13
2025-02-24,STR-023,SKU-0443,27,16,25
2025-02-24,STR-023,SKU-0346,168,16,19
2025-02-24,STR-023,SKU-0200,68,4,11
2025-02-24,STR-023,SKU-0039,156,0,20
2025-02-24,STR-024,SKU-0033,115,23,26
2025-02-24,STR-024,SKU-0450,133,15,13
2025-02-24,STR-024,SKU-0078,81,15,17
2025-02-24,STR-024,SKU-0438,187,42,13
2025-02-24,STR-024,SKU-0008,43,32,12
2025-02-24,STR-024,SKU-0392,4,49,23
2025-02-24,STR-024,SKU-0352,171,28,18
2025-02-24,STR-024,SKU-0483,89,12,10
2025-02-24,STR-024,SKU-0102,132,44,20
2025-02-24,STR-024,SKU-0084,161,34,22
2025-02-24,STR-024,SKU-0114,175,10,26
2025-02-24,STR-024,SKU-0147,175,21,20
2025-02-24,STR-024,SKU-0215,63,43,17
2025-02-24,STR-024,SKU-0442,115,4,18
2025-02-24,STR-024,SKU-0241,40,0,24
2025-02-24,STR-024,SKU-0149,164,13,15
2025-02-24,STR-024,SKU-0034,17,44,14
2025-02-24,STR-024,SKU-0391,17,15,15
2025-02-24,STR-024,SKU-0049,103,38,24
2025-02-24,STR-024,SKU-0050,143,35,25
2025-02-24,STR-024,SKU-0146,44,8,30
2025-02-24,STR-024,SKU-0475,111,16,27
2025-02-24,STR-024,SKU-0190,155,44,22
2025-02-24,STR-024,SKU-0250,171,48,12
2025-02-24,STR-024,SKU-0089,175,37,25
2025-02-24,STR-024,SKU-0188,20,38,10
2025-02-24,STR-024,SKU-0082,159,39,29
2025-02-24,STR-024,SKU-0127,171,5,18
2025-02-24,STR-024,SKU-0069,93,29,24
2025-02-24,STR-024,SKU-0528,118,48,24
2025-02-24,STR-024,SKU-0006,148,32,23
2025-02-24,STR-024,SKU-0432,188,47,13
2025-02-24,STR-024,SKU-0364,196,21,19
2025-02-24,STR-024,SKU-0110,183,22,16
2025-02-24,STR-024,SKU-0337,45,0,22
2025-02-24,STR-025,SKU-0511,179,14,11
2025-02-24,STR-025,SKU-0430,153,38,22
2025-02-24,STR-025,SKU-0279,171,7,20
2025-02-24,STR-025,SKU-0391,76,14,23
2025-02-24,STR-025,SKU-0392,75,2,24
2025-02-24,STR-025,SKU-0088,197,27,28
2025-02-24,STR-025,SKU-0008,144,28,12
2025-02-24,STR-025,SKU-0254,165,0,13
2025-02-24,STR-025,SKU-0073,74,26,16
2025-02-24,STR-025,SKU-0250,101,44,13
2025-02-24,STR-025,SKU-0433,192,50,24
2025-02-24,STR-025,SKU-0175,42,17,24
2025-02-24,STR-025,SKU-0084,139,14,25
2025-02-24,STR-025,SKU-0238,187,38,14
2025-02-24,STR-025,SKU-0057,74,35,23
2025-02-24,STR-025,SKU-0375,36,3,27
2025-02-24,STR-025,SKU-0537,40,42,16
2025-02-24,STR-025,SKU-0203,88,20,17
2025-02-24,STR-025,SKU-0127,15,15,20
2025-02-24,STR-025,SKU-0196,183,31,10
2025-02-24,STR-025,SKU-0502,199,44,23
2025-02-24,STR-025,SKU-0498,161,22,18
2025-02-24,STR-025,SKU-0225,166,42,19
2025-02-24,STR-025,SKU-0165,200,22,30
2025-02-24,STR-025,SKU-0075,20,8,14
2025-02-24,STR-025,SKU-0146,146,36,17
2025-02-24,STR-025,SKU-0240,188,33,17
2025-02-24,STR-025,SKU-0529,39,16,11
2025-02-24,STR-025,SKU-0147,186,12,10
2025-02-24,STR-025,SKU-0469,151,24,15
2025-02-24,STR-025,SKU-0343,116,8,30
2025-02-24,STR-025,SKU-0014,168,30,19
2025-02-24,STR-025,SKU-0180,146,0,25
2025-02-24,STR-025,SKU-0038,26,27,30
2025-02-24,STR-025,SKU-0520,189,3,29
2025-02-24,STR-026,SKU-0126,25,15,24
2025-02-24,STR-026,SKU-0462,95,27,14
2025-02-24,STR-026,SKU-0002,106,16,13
2025-02-24,STR-026,SKU-0327,118,22,28
2025-02-24,STR-026,SKU-0197,168,28,16
2025-02-24,STR-026,SKU-0361,80,23,30
2025-02-24,STR-026,SKU-0212,140,11,20
2025-02-24,STR-026,SKU-0330,51,0,21
2025-02-24,STR-026,SKU-0474,49,40,23
2025-02-24,STR-026,SKU-0340,59,32,25
2025-02-24,STR-026,SKU-0065,49,39,28
2025-02-24,STR-026,SKU-0221,5,31,27
2025-02-24,STR-026,SKU-0251,152,10,25
2025-02-24,STR-026,SKU-0220,57,8,15
2025-02-24,STR-026,SKU-0232,26,3,13
2025-02-24,STR-026,SKU-0288,52,5,25
2025-02-24,STR-026,SKU-0202,128,29,11
2025-02-24,STR-026,SKU-0286,149,44,18
2025-02-24,STR-026,SKU-0093,200,10,29
2025-02-24,STR-026,SKU-0180,116,46,12
2025-02-24,STR-026,SKU-0279,15,30,23
2025-02-24,STR-026,SKU-0481,191,23,28
2025-02-24,STR-026,SKU-0166,87,34,14
2025-02-24,STR-026,SKU-0084,72,7,13
2025-02-24,STR-026,SKU-0468,54,41,27
2025-02-24,STR-026,SKU-0242,76,27,27
2025-02-24,STR-026,SKU-0241,46,44,18
2025-02-24,STR-026,SKU-0080,187,10,20
2025-02-24,STR-026,SKU-0144,172,20,17
2025-02-24,STR-026,SKU-0338,112,25,19
2025-02-24,STR-026,SKU-0356,93,12,28
2025-02-24,STR-026,SKU-0138,168,34,20
2025-02-24,STR-026,SKU-0041,155,18,27
2025-02-24,STR-026,SKU-0123,7,39,13
2025-02-24,STR-026,SKU-0030,182,47,14
2025-02-24,STR-027,SKU-0226,53,32,14
2025-02-24,STR-027,SKU-0010,80,33,29
2025-02-24,STR-027,SKU-0178,105,5,12
2025-02-24,STR-027,SKU-0162,92,11,15
2025-02-24,STR-027,SKU-0349,30,38,14
2025-02-24,STR-027,SKU-0079,51,32,24
2025-02-24,STR-027,SKU-0314,42,39,27
2025-02-24,STR-027,SKU-0333,144,35,27
2025-02-24,STR-027,SKU-0448,52,1,11
2025-02-24,STR-027,SKU-0494,110,44,26
2025-02-24,STR-027,SKU-0256,91,40,16
2025-02-24,STR-027,SKU-0299,109,16,14
2025-02-24,STR-027,SKU-0506,33,35,20
2025-02-24,STR-027,SKU-0340,106,34,30
2025-02-24,STR-027,SKU-0181,4,3,21
2025-02-24,STR-027,SKU-0176,17,21,30
2025-02-24,STR-027,SKU-0509,138,16,11
2025-02-24,STR-027,SKU-0119,82,1,28
2025-02-24,STR-027,SKU-0341,98,14,11
2025-02-24,STR-027,SKU-0266,151,21,22
2025-02-24,STR-027,SKU-0298,29,17,16
2025-02-24,STR-027,SKU-0265,166,15,15
2025-02-24,STR-027,SKU-0465,178,24,21
2025-02-24,STR-027,SKU-0332,55,10,26
2025-02-24,STR-027,SKU-0289,68,31,10
2025-02-24,STR-027,SKU-0428,34,30,16
2025-02-24,STR-027,SKU-0236,12,32,22
2025-02-24,STR-027,SKU-0087,186,38,27
2025-02-24,STR-027,SKU-0086,22,46,13
2025-02-24,STR-027,SKU-0356,122,42,13
2025-02-24,STR-027,SKU-0081,59,46,29
2025-02-24,STR-027,SKU-0096,156,37,20
2025-02-24,STR-027,SKU-0058,149,9,22
2025-02-24,STR-027,SKU-0212,70,19,10
2025-02-24,STR-027,SKU-0117,141,33,17
2025-02-24,STR-028,SKU-0070,1,24,25
2025-02-24,STR-028,SKU-0194,87,7,13
2025-02-24,STR-028,SKU-0466,90,36,21
2025-02-24,STR-028,SKU-0090,164,4,25
2025-02-24,STR-028,SKU-0277,46,3,23
2025-02-24,STR-028,SKU-0226,124,13,26
2025-02-24,STR-028,SKU-0378,105,1,25
2025-02-24,STR-028,SKU-0465,57,45,17
2025-02-24,STR-028,SKU-0409,55,13,23
2025-02-24,STR-028,SKU-0012,31,7,19
2025-02-24,STR-028,SKU-0302,171,21,14
2025-02-24,STR-028,SKU-0225,117,27,10
2025-02-24,STR-028,SKU-0481,69,4,10
2025-02-24,STR-028,SKU-0177,98,6,11
2025-02-24,STR-028,SKU-0130,199,40,11
2025-02-24,STR-028,SKU-0222,12,39,18
2025-02-24,STR-028,SKU-0524,47,17,19
2025-02-24,STR-028,SKU-0156,154,46,11
2025-02-24,STR-028,SKU-0536,80,3,11
2025-02-24,STR-028,SKU-0256,84,5,21
2025-02-24,STR-028,SKU-0455,80,32,17
2025-02-24,STR-028,SKU-0441,11,39,29
2025-02-24,STR-028,SKU-0137,164,37,13
2025-02-24,STR-028,SKU-0360,131,10,20
2025-02-24,STR-028,SKU-0483,192,24,14
2025-02-24,STR-028,SKU-0471,102,28,12
2025-02-24,STR-028,SKU-0477,123,25,24
2025-02-24,STR-028,SKU-0223,113,43,17
2025-02-24,STR-028,SKU-0135,59,28,26
2025-02-24,STR-028,SKU-0289,64,16,20
2025-02-24,STR-028,SKU-0170,148,32,19
2025-02-24,STR-028,SKU-0501,164,13,26
2025-02-24,STR-028,SKU-0110,57,32,23
2025-02-24,STR-028,SKU-0075,39,18,22
2025-02-24,STR-028,SKU-0494,10,43,26
2025-02-24,STR-029,SKU-0311,155,4,11
2025-02-24,STR-029,SKU-0250,6,24,26
2025-02-24,STR-029,SKU-0262,200,44,21
2025-02-24,STR-029,SKU-0281,135,14,11
2025-02-24,STR-029,SKU-0481,23,20,13
2025-02-24,STR-029,SKU-0450,89,6,24
2025-02-24,STR-029,SKU-0164,141,32,19
2025-02-24,STR-029,SKU-0166,22,50,12
2025-02-24,STR-029,SKU-0428,81,16,16
2025-02-24,STR-029,SKU-0229,131,20,24
