review_id,booking_id,property_id,guest_id,review_date,overall_score,cleanliness_score,service_score,value_score,food_score,sentiment,platform
REV-011468,BK-0048605,PROP-006,GST-04725,2025-04-02,8,6,8,10,6,Positive,Google
REV-011469,BK-0003588,PROP-025,GST-01101,2025-04-18,8,8,8,10,7,Positive,Google
REV-011470,BK-0016802,PROP-039,GST-01658,2025-02-23,8,8,9,10,7,Positive,Booking.com
REV-011471,BK-0034658,PROP-036,GST-03594,2025-01-29,7,7,8,5,7,Neutral,Booking.com
REV-011472,BK-0031257,PROP-011,GST-01519,2025-04-13,10,10,9,9,10,Positive,Direct
REV-011473,BK-0017295,PROP-001,GST-03512,2025-02-01,8,6,10,8,7,Positive,Booking.com
REV-011474,BK-0012720,PROP-049,GST-04283,2025-02-07,8,7,8,7,8,Positive,TripAdvisor
REV-011475,BK-0026006,PROP-018,GST-00104,2025-02-19,9,9,8,10,9,Positive,Booking.com
REV-011476,BK-0035094,PROP-037,GST-04018,2025-03-10,8,8,8,8,9,Positive,Google
REV-011477,BK-0007091,PROP-026,GST-00728,2025-04-08,10,9,10,10,8,Positive,Booking.com
REV-011478,BK-0033760,PROP-025,GST-04923,2025-02-10,10,9,10,10,10,Positive,TripAdvisor
REV-011479,BK-0034038,PROP-005,GST-02829,2025-01-17,8,10,8,9,8,Positive,Direct
REV-011480,BK-0011561,PROP-025,GST-03688,2025-03-25,8,8,7,10,8,Positive,TripAdvisor
REV-011481,BK-0029513,PROP-002,GST-01934,2025-03-10,7,6,9,7,8,Neutral,Google
REV-011482,BK-0018634,PROP-049,GST-02870,2025-04-26,7,7,6,7,9,Neutral,Direct
REV-011483,BK-0021208,PROP-010,GST-01257,2025-02-27,6,7,7,8,6,Neutral,Booking.com
REV-011484,BK-0045687,PROP-044,GST-03268,2025-02-03,9,10,9,10,10,Positive,Direct
REV-011485,BK-0002832,PROP-002,GST-02053,2025-02-26,9,9,10,10,8,Positive,Booking.com
REV-011486,BK-0049698,PROP-007,GST-02659,2025-04-06,9,9,8,8,9,Positive,Direct
REV-011487,BK-0039138,PROP-042,GST-04817,2025-03-11,8,7,8,9,9,Positive,TripAdvisor
REV-011488,BK-0021297,PROP-040,GST-02442,2025-05-01,10,10,10,9,10,Positive,Booking.com
REV-011489,BK-0001247,PROP-047,GST-03591,2025-04-29,9,10,10,9,7,Positive,Direct
REV-011490,BK-0001159,PROP-036,GST-01686,2025-01-26,9,6,9,8,10,Positive,TripAdvisor
REV-011491,BK-0026292,PROP-023,GST-03644,2025-03-12,6,6,7,4,4,Neutral,Google
REV-011492,BK-0016409,PROP-005,GST-04862,2025-04-26,10,10,9,9,10,Positive,Direct
REV-011493,BK-0009858,PROP-015,GST-00391,2025-03-29,9,9,10,9,9,Positive,TripAdvisor
REV-011494,BK-0032079,PROP-047,GST-01543,2025-03-31,10,9,9,9,10,Positive,Booking.com
REV-011495,BK-0005320,PROP-035,GST-01819,2025-02-18,6,8,6,5,6,Neutral,Google
REV-011496,BK-0019285,PROP-041,GST-00602,2025-02-24,9,8,9,7,10,Positive,TripAdvisor
REV-011497,BK-0034547,PROP-025,GST-00111,2025-05-08,7,8,8,7,7,Neutral,Direct
REV-011498,BK-0000105,PROP-026,GST-00226,2025-02-16,8,9,8,10,7,Positive,Booking.com
REV-011499,BK-0039162,PROP-037,GST-00003,2025-04-11,9,7,10,9,9,Positive,Direct
REV-011500,BK-0031956,PROP-012,GST-01958,2025-03-03,7,8,6,7,7,Neutral,Booking.com
REV-011501,BK-0025771,PROP-028,GST-04399,2025-01-20,8,8,7,10,7,Positive,Direct
REV-011502,BK-0002253,PROP-011,GST-00980,2025-05-05,9,10,8,7,10,Positive,Booking.com
REV-011503,BK-0013442,PROP-039,GST-01854,2025-02-10,9,10,9,10,9,Positive,Google
REV-011504,BK-0002541,PROP-028,GST-04070,2025-02-21,9,9,9,10,10,Positive,Booking.com
REV-011505,BK-0005547,PROP-038,GST-00383,2025-04-17,8,8,8,9,7,Positive,Google
REV-011506,BK-0045609,PROP-037,GST-04054,2025-02-10,9,10,10,8,8,Positive,Direct
REV-011507,BK-0021236,PROP-036,GST-04299,2025-01-27,10,10,10,10,10,Positive,Booking.com
REV-011508,BK-0001084,PROP-007,GST-00227,2025-03-30,10,9,10,10,8,Positive,Google
REV-011509,BK-0049604,PROP-030,GST-03996,2025-04-09,9,9,7,8,7,Positive,Direct
REV-011510,BK-0040692,PROP-045,GST-02468,2025-04-20,7,8,6,8,8,Neutral,TripAdvisor
REV-011511,BK-0023591,PROP-026,GST-01011,2025-04-23,7,9,9,8,7,Neutral,Google
REV-011512,BK-0034176,PROP-028,GST-00012,2025-03-15,9,7,9,10,10,Positive,Google
REV-011513,BK-0018790,PROP-029,GST-02661,2025-02-03,8,7,7,8,8,Positive,Booking.com
REV-011514,BK-0047516,PROP-014,GST-00233,2025-04-18,10,9,10,9,10,Positive,TripAdvisor
REV-011515,BK-0042878,PROP-025,GST-04479,2025-03-15,8,10,9,10,8,Positive,Booking.com
REV-011516,BK-0044210,PROP-007,GST-00254,2025-04-29,5,5,4,5,3,Negative,Google
REV-011517,BK-0035318,PROP-043,GST-02912,2025-05-03,6,5,6,6,7,Neutral,Booking.com
REV-011518,BK-0048594,PROP-047,GST-02001,2025-04-07,7,7,9,7,8,Neutral,Booking.com
REV-011519,BK-0039872,PROP-009,GST-00190,2025-02-13,8,6,9,9,8,Positive,TripAdvisor
REV-011520,BK-0015886,PROP-049,GST-02380,2025-04-29,8,8,8,10,9,Positive,TripAdvisor
REV-011521,BK-0013216,PROP-043,GST-00265,2025-02-02,5,4,3,5,4,Negative,Google
REV-011522,BK-0011035,PROP-022,GST-03696,2025-02-12,8,10,8,9,8,Positive,TripAdvisor
REV-011523,BK-0010225,PROP-036,GST-00977,2025-03-26,9,8,9,9,9,Positive,Booking.com
REV-011524,BK-0033141,PROP-031,GST-02295,2025-03-23,9,9,8,8,9,Positive,Direct
REV-011525,BK-0029684,PROP-036,GST-02451,2025-03-05,6,6,5,8,6,Neutral,Booking.com
REV-011526,BK-0017342,PROP-007,GST-02429,2025-05-01,10,10,10,9,9,Positive,TripAdvisor
REV-011527,BK-0047705,PROP-037,GST-00692,2025-04-25,10,9,10,10,10,Positive,Direct
REV-011528,BK-0009428,PROP-023,GST-03915,2025-01-05,10,9,10,10,8,Positive,Direct
REV-011529,BK-0001805,PROP-010,GST-02783,2025-02-05,7,6,8,7,6,Neutral,TripAdvisor
REV-011530,BK-0048658,PROP-032,GST-01566,2025-03-28,9,10,9,10,9,Positive,Booking.com
REV-011531,BK-0036880,PROP-043,GST-00977,2025-05-02,8,8,9,7,8,Positive,Direct
REV-011532,BK-0002838,PROP-017,GST-01069,2025-03-15,10,10,10,10,10,Positive,TripAdvisor
REV-011533,BK-0026118,PROP-015,GST-00362,2025-04-22,9,8,9,9,8,Positive,Google
REV-011534,BK-0032334,PROP-029,GST-01009,2025-03-17,8,8,7,6,7,Positive,Booking.com
REV-011535,BK-0017711,PROP-050,GST-03504,2025-04-04,10,10,8,10,10,Positive,Google
REV-011536,BK-0003587,PROP-041,GST-00146,2025-05-06,6,6,6,7,8,Neutral,Booking.com
REV-011537,BK-0003296,PROP-008,GST-04023,2025-03-16,8,7,7,7,9,Positive,Google
REV-011538,BK-0023313,PROP-019,GST-00905,2025-04-20,6,6,7,6,8,Neutral,TripAdvisor
REV-011539,BK-0011678,PROP-038,GST-01045,2025-04-25,7,7,8,6,6,Neutral,Direct
REV-011540,BK-0015036,PROP-041,GST-04279,2025-04-25,8,8,8,8,8,Positive,TripAdvisor
REV-011541,BK-0021822,PROP-031,GST-04036,2025-03-02,6,7,6,5,6,Neutral,TripAdvisor
REV-011542,BK-0045115,PROP-026,GST-03892,2025-03-14,6,7,7,4,6,Neutral,TripAdvisor
REV-011543,BK-0019100,PROP-031,GST-02426,2025-04-07,8,7,5,8,7,Positive,Direct
REV-011544,BK-0022460,PROP-020,GST-01887,2025-03-25,8,7,8,10,7,Positive,Direct
REV-011545,BK-0028063,PROP-050,GST-02336,2025-03-05,5,5,5,7,5,Negative,Booking.com
REV-011546,BK-0041979,PROP-047,GST-00919,2025-03-16,9,7,10,8,7,Positive,Direct
REV-011547,BK-0037703,PROP-025,GST-00579,2025-03-12,9,10,10,9,9,Positive,TripAdvisor
REV-011548,BK-0029260,PROP-016,GST-01884,2025-01-13,5,6,4,6,4,Negative,Google
REV-011549,BK-0023025,PROP-030,GST-02156,2025-05-07,9,9,10,8,9,Positive,TripAdvisor
REV-011550,BK-0006422,PROP-046,GST-04896,2025-04-20,10,10,9,8,10,Positive,Google
REV-011551,BK-0013403,PROP-007,GST-00736,2025-04-27,8,6,8,8,9,Positive,Google
REV-011552,BK-0048789,PROP-016,GST-04969,2025-05-07,8,8,8,8,8,Positive,Google
REV-011553,BK-0013213,PROP-041,GST-01868,2025-04-10,9,9,10,7,9,Positive,Direct
REV-011554,BK-0024781,PROP-050,GST-03215,2025-04-28,8,8,8,7,7,Positive,Google
REV-011555,BK-0025896,PROP-043,GST-00362,2025-05-03,9,9,10,8,8,Positive,Direct
REV-011556,BK-0001161,PROP-007,GST-00641,2025-04-04,6,6,4,5,6,Neutral,Booking.com
REV-011557,BK-0023446,PROP-008,GST-04387,2025-04-21,7,7,4,7,6,Neutral,Direct
REV-011558,BK-0033989,PROP-031,GST-01468,2025-03-01,6,5,8,6,6,Neutral,Direct
REV-011559,BK-0002262,PROP-005,GST-02822,2025-03-23,10,9,10,10,10,Positive,Google
REV-011560,BK-0042438,PROP-022,GST-03104,2025-03-13,8,8,9,7,7,Positive,TripAdvisor
REV-011561,BK-0025149,PROP-024,GST-03482,2025-01-10,8,7,8,7,7,Positive,Direct
REV-011562,BK-0012964,PROP-021,GST-03725,2025-04-03,8,8,7,8,8,Positive,Booking.com
REV-011563,BK-0023938,PROP-050,GST-04941,2025-02-16,8,9,9,9,8,Positive,Booking.com
REV-011564,BK-0016733,PROP-014,GST-02971,2025-02-14,6,7,6,5,6,Neutral,Google
REV-011565,BK-0038671,PROP-048,GST-02636,2025-02-01,10,10,10,9,10,Positive,Booking.com
REV-011566,BK-0033543,PROP-050,GST-00791,2025-02-17,6,6,4,7,8,Neutral,Google
REV-011567,BK-0035717,PROP-017,GST-00533,2025-05-11,9,10,10,10,9,Positive,Google
REV-011568,BK-0021749,PROP-005,GST-01174,2025-02-12,9,9,9,10,9,Positive,Direct
REV-011569,BK-0027256,PROP-004,GST-01426,2025-02-15,6,5,5,5,7,Neutral,Direct
REV-011570,BK-0019216,PROP-041,GST-02504,2025-02-06,10,9,10,10,9,Positive,TripAdvisor
REV-011571,BK-0032733,PROP-043,GST-00360,2025-01-18,7,7,8,8,8,Neutral,Direct
REV-011572,BK-0000546,PROP-029,GST-03590,2025-05-06,8,9,9,8,10,Positive,Direct
REV-011573,BK-0034346,PROP-047,GST-02856,2025-03-11,9,8,7,9,10,Positive,Direct
REV-011574,BK-0026030,PROP-027,GST-03496,2025-01-16,7,7,8,9,7,Neutral,Google
REV-011575,BK-0009357,PROP-044,GST-03844,2025-01-25,10,8,10,10,8,Positive,Direct
REV-011576,BK-0025311,PROP-045,GST-04305,2025-01-22,10,10,9,10,10,Positive,Booking.com
REV-011577,BK-0033965,PROP-038,GST-03311,2025-04-27,9,8,10,8,10,Positive,Direct
REV-011578,BK-0029569,PROP-035,GST-02668,2025-04-10,7,8,5,6,8,Neutral,Direct
REV-011579,BK-0000355,PROP-049,GST-04222,2025-03-21,10,8,9,9,10,Positive,TripAdvisor
REV-011580,BK-0040169,PROP-036,GST-03319,2025-02-04,9,8,10,8,9,Positive,Booking.com
REV-011581,BK-0035646,PROP-048,GST-04307,2025-04-16,6,7,6,6,7,Neutral,Booking.com
REV-011582,BK-0043490,PROP-013,GST-03191,2025-01-27,9,9,9,10,10,Positive,Google
REV-011583,BK-0011488,PROP-040,GST-03860,2025-03-10,10,10,9,10,10,Positive,TripAdvisor
REV-011584,BK-0039549,PROP-011,GST-02013,2025-03-03,8,8,9,7,9,Positive,Booking.com
REV-011585,BK-0022874,PROP-007,GST-03859,2025-03-11,8,8,9,7,9,Positive,Direct
REV-011586,BK-0002744,PROP-030,GST-03552,2025-03-27,7,6,6,9,8,Neutral,Google
REV-011587,BK-0046311,PROP-042,GST-02977,2025-02-10,7,6,8,7,7,Neutral,TripAdvisor
REV-011588,BK-0048300,PROP-016,GST-04130,2025-01-19,9,8,9,9,10,Positive,Direct
REV-011589,BK-0026840,PROP-019,GST-02264,2025-01-31,10,10,8,10,8,Positive,TripAdvisor
REV-011590,BK-0008070,PROP-043,GST-04907,2025-04-13,8,9,7,8,9,Positive,TripAdvisor
REV-011591,BK-0024036,PROP-040,GST-00794,2025-01-12,10,10,9,10,9,Positive,Google
REV-011592,BK-0039178,PROP-036,GST-01542,2025-03-23,6,7,4,7,6,Neutral,TripAdvisor
REV-011593,BK-0023714,PROP-016,GST-03657,2025-05-01,8,6,10,8,8,Positive,Google
REV-011594,BK-0010290,PROP-004,GST-00022,2025-02-23,6,5,5,6,6,Neutral,Booking.com
REV-011595,BK-0012636,PROP-003,GST-02363,2025-01-20,8,7,8,8,8,Positive,Direct
REV-011596,BK-0031319,PROP-023,GST-01385,2025-03-07,8,8,9,8,8,Positive,Booking.com
REV-011597,BK-0004662,PROP-007,GST-03897,2025-01-28,8,9,7,8,7,Positive,Google
REV-011598,BK-0032143,PROP-001,GST-00961,2025-05-01,8,7,7,8,8,Positive,Google
REV-011599,BK-0047660,PROP-034,GST-00037,2025-03-09,8,9,9,6,8,Positive,Google
REV-011600,BK-0021970,PROP-028,GST-02792,2025-02-18,8,7,7,7,7,Positive,Direct
REV-011601,BK-0039586,PROP-018,GST-02159,2025-04-24,10,10,10,9,9,Positive,TripAdvisor
REV-011602,BK-0018696,PROP-036,GST-02485,2025-04-15,9,9,8,9,9,Positive,TripAdvisor
REV-011603,BK-0033015,PROP-014,GST-01667,2025-04-16,9,10,8,10,9,Positive,Direct
REV-011604,BK-0014019,PROP-043,GST-04923,2025-03-06,7,7,8,6,7,Neutral,Booking.com
REV-011605,BK-0038887,PROP-013,GST-04052,2025-04-04,6,5,7,6,6,Neutral,Google
REV-011606,BK-0041303,PROP-040,GST-04716,2025-01-19,7,9,7,7,7,Neutral,TripAdvisor
REV-011607,BK-0007540,PROP-001,GST-04529,2025-04-03,8,6,8,7,8,Positive,Booking.com
REV-011608,BK-0001296,PROP-045,GST-03124,2025-01-16,9,9,8,8,7,Positive,TripAdvisor
REV-011609,BK-0007116,PROP-021,GST-00133,2025-04-20,6,5,5,3,7,Neutral,Google
REV-011610,BK-0031915,PROP-029,GST-02022,2025-04-01,8,7,7,7,10,Positive,Google
REV-011611,BK-0008097,PROP-047,GST-00021,2025-02-14,7,6,7,7,7,Neutral,Booking.com
REV-011612,BK-0035695,PROP-028,GST-00044,2025-02-13,9,9,10,9,9,Positive,Google
REV-011613,BK-0043628,PROP-035,GST-01162,2025-02-16,9,10,9,10,8,Positive,Google
REV-011614,BK-0014238,PROP-002,GST-02506,2025-02-27,6,4,4,5,4,Neutral,Booking.com
REV-011615,BK-0036120,PROP-039,GST-02032,2025-02-12,7,7,8,7,9,Neutral,Direct
REV-011616,BK-0000081,PROP-005,GST-01300,2025-01-15,6,7,7,7,7,Neutral,TripAdvisor
REV-011617,BK-0028551,PROP-001,GST-03740,2025-03-12,8,8,8,7,10,Positive,Direct
REV-011618,BK-0026406,PROP-010,GST-01660,2025-05-02,9,10,8,8,9,Positive,Booking.com
REV-011619,BK-0006798,PROP-010,GST-01449,2025-03-30,8,7,7,7,10,Positive,Booking.com
REV-011620,BK-0012534,PROP-002,GST-01292,2025-01-27,8,6,10,9,9,Positive,TripAdvisor
REV-011621,BK-0003742,PROP-004,GST-01617,2025-03-02,7,8,8,9,7,Neutral,Direct
REV-011622,BK-0047143,PROP-007,GST-04065,2025-02-14,6,6,7,8,6,Neutral,TripAdvisor
REV-011623,BK-0046544,PROP-039,GST-00386,2025-01-28,9,8,9,9,9,Positive,Direct
REV-011624,BK-0020627,PROP-006,GST-01911,2025-03-11,8,8,7,9,8,Positive,Direct
REV-011625,BK-0016160,PROP-029,GST-04419,2025-02-23,10,8,9,10,8,Positive,Booking.com
REV-011626,BK-0025563,PROP-025,GST-02620,2025-04-11,10,9,10,10,10,Positive,Google
REV-011627,BK-0040562,PROP-028,GST-04763,2025-01-14,8,7,9,8,8,Positive,Booking.com
REV-011628,BK-0002241,PROP-031,GST-02744,2025-02-05,9,10,9,9,10,Positive,TripAdvisor
REV-011629,BK-0038090,PROP-038,GST-02827,2025-01-12,8,6,8,7,9,Positive,Direct
REV-011630,BK-0044882,PROP-004,GST-02527,2025-03-26,8,7,8,7,7,Positive,Direct
REV-011631,BK-0006211,PROP-038,GST-03367,2025-04-21,8,8,9,7,8,Positive,Direct
REV-011632,BK-0037546,PROP-029,GST-00803,2025-01-09,6,5,6,8,5,Neutral,TripAdvisor
REV-011633,BK-0020836,PROP-043,GST-04634,2025-02-02,9,10,10,8,8,Positive,Direct
REV-011634,BK-0030654,PROP-050,GST-04213,2025-03-15,8,8,7,10,8,Positive,Booking.com
REV-011635,BK-0038871,PROP-015,GST-02785,2025-04-15,9,8,10,10,9,Positive,Google
REV-011636,BK-0010751,PROP-010,GST-00853,2025-03-07,8,10,7,8,6,Positive,Google
REV-011637,BK-0038032,PROP-041,GST-04452,2025-02-22,10,10,10,10,10,Positive,Booking.com
REV-011638,BK-0040805,PROP-029,GST-04068,2025-03-21,8,7,8,9,10,Positive,Booking.com
REV-011639,BK-0007622,PROP-030,GST-04822,2025-05-11,9,9,10,10,8,Positive,TripAdvisor
REV-011640,BK-0008799,PROP-030,GST-00552,2025-04-26,8,8,7,7,8,Positive,Google
REV-011641,BK-0036460,PROP-049,GST-00852,2025-04-30,10,10,10,10,8,Positive,Direct
REV-011642,BK-0033240,PROP-016,GST-03791,2025-04-21,8,9,8,7,9,Positive,Direct
REV-011643,BK-0002996,PROP-009,GST-00722,2025-01-15,7,7,8,8,6,Neutral,Direct
REV-011644,BK-0015098,PROP-004,GST-01892,2025-05-01,7,7,7,8,6,Neutral,Direct
REV-011645,BK-0043917,PROP-031,GST-00164,2025-04-17,5,4,4,5,6,Negative,Direct
REV-011646,BK-0031165,PROP-050,GST-02041,2025-05-03,6,5,7,6,6,Neutral,TripAdvisor
REV-011647,BK-0003726,PROP-018,GST-01226,2025-03-24,7,5,8,6,7,Neutral,TripAdvisor
REV-011648,BK-0005721,PROP-011,GST-02159,2025-01-18,9,9,8,9,9,Positive,Booking.com
REV-011649,BK-0022230,PROP-008,GST-04332,2025-02-05,8,8,9,6,9,Positive,Booking.com
REV-011650,BK-0013560,PROP-009,GST-00818,2025-04-27,10,10,10,9,10,Positive,Google
REV-011651,BK-0024798,PROP-008,GST-00307,2025-02-17,10,10,10,8,10,Positive,Booking.com
REV-011652,BK-0014842,PROP-033,GST-01747,2025-02-27,10,8,10,10,9,Positive,TripAdvisor
REV-011653,BK-0002678,PROP-040,GST-04880,2025-03-04,10,9,10,10,10,Positive,Google
REV-011654,BK-0022917,PROP-005,GST-02478,2025-04-27,9,9,9,9,9,Positive,TripAdvisor
REV-011655,BK-0004823,PROP-003,GST-04048,2025-02-14,7,8,8,9,8,Neutral,Google
REV-011656,BK-0025010,PROP-042,GST-04466,2025-01-17,9,10,8,10,10,Positive,TripAdvisor
REV-011657,BK-0006720,PROP-005,GST-03300,2025-03-08,5,5,4,5,4,Negative,Booking.com
REV-011658,BK-0001867,PROP-006,GST-03682,2025-02-19,9,9,9,8,10,Positive,Direct
REV-011659,BK-0039412,PROP-012,GST-03229,2025-05-11,7,8,7,10,8,Neutral,Direct
REV-011660,BK-0033326,PROP-020,GST-04734,2025-04-29,10,10,10,9,9,Positive,Google
REV-011661,BK-0015779,PROP-005,GST-01753,2025-04-09,8,7,7,9,8,Positive,Direct
REV-011662,BK-0014378,PROP-004,GST-00437,2025-03-02,7,7,6,7,8,Neutral,Direct
REV-011663,BK-0014095,PROP-025,GST-03763,2025-04-21,6,6,5,6,5,Neutral,Google
REV-011664,BK-0021507,PROP-035,GST-02686,2025-05-02,8,9,8,8,6,Positive,Booking.com
REV-011665,BK-0030961,PROP-041,GST-01676,2025-04-05,5,5,6,4,5,Negative,Direct
REV-011666,BK-0010785,PROP-041,GST-00680,2025-04-09,7,6,7,9,6,Neutral,Google
REV-011667,BK-0027482,PROP-035,GST-02262,2025-01-26,8,8,8,7,10,Positive,Booking.com
REV-011668,BK-0016179,PROP-014,GST-01001,2025-03-08,9,9,7,10,10,Positive,Google
REV-011669,BK-0013508,PROP-023,GST-03606,2025-04-04,10,10,10,10,8,Positive,TripAdvisor
REV-011670,BK-0012331,PROP-020,GST-01780,2025-04-09,9,9,8,9,8,Positive,Google
REV-011671,BK-0027905,PROP-021,GST-00435,2025-02-20,6,6,5,5,7,Neutral,TripAdvisor
REV-011672,BK-0022484,PROP-001,GST-01595,2025-04-20,10,10,10,10,10,Positive,TripAdvisor
REV-011673,BK-0039988,PROP-048,GST-04590,2025-01-08,9,10,8,8,8,Positive,TripAdvisor
REV-011674,BK-0008472,PROP-008,GST-04274,2025-03-27,7,7,6,7,6,Neutral,TripAdvisor
REV-011675,BK-0048196,PROP-048,GST-00394,2025-03-05,5,4,4,6,5,Negative,Google
REV-011676,BK-0015138,PROP-027,GST-04315,2025-02-20,9,10,8,8,9,Positive,TripAdvisor
REV-011677,BK-0039711,PROP-038,GST-03303,2025-01-18,5,5,5,4,7,Negative,Direct
REV-011678,BK-0009046,PROP-047,GST-02793,2025-04-15,7,9,6,6,6,Neutral,TripAdvisor
REV-011679,BK-0044176,PROP-027,GST-01593,2025-03-12,9,9,10,10,10,Positive,Google
REV-011680,BK-0004641,PROP-034,GST-02614,2025-04-08,8,8,7,8,8,Positive,Google
REV-011681,BK-0014169,PROP-022,GST-03496,2025-02-15,10,9,10,10,9,Positive,TripAdvisor
REV-011682,BK-0039116,PROP-005,GST-00331,2025-02-07,7,9,7,8,7,Neutral,TripAdvisor
REV-011683,BK-0033452,PROP-035,GST-01594,2025-03-25,10,9,10,10,10,Positive,Direct
REV-011684,BK-0047503,PROP-026,GST-04055,2025-03-30,9,10,9,10,8,Positive,Google
REV-011685,BK-0026824,PROP-026,GST-03156,2025-04-28,7,8,7,8,6,Neutral,Google
REV-011686,BK-0022968,PROP-018,GST-04672,2025-01-28,5,5,5,5,5,Negative,Booking.com
REV-011687,BK-0016135,PROP-022,GST-00812,2025-01-23,7,7,7,6,8,Neutral,Direct
REV-011688,BK-0028038,PROP-023,GST-03106,2025-04-03,10,10,9,10,10,Positive,Google
REV-011689,BK-0038802,PROP-028,GST-04753,2025-03-27,8,8,9,8,8,Positive,Direct
REV-011690,BK-0011917,PROP-006,GST-04766,2025-02-24,9,9,9,8,9,Positive,Google
REV-011691,BK-0024656,PROP-015,GST-02357,2025-03-30,9,10,9,8,7,Positive,Google
REV-011692,BK-0028454,PROP-023,GST-03348,2025-04-17,5,4,5,6,6,Negative,Booking.com
REV-011693,BK-0001010,PROP-019,GST-04321,2025-03-09,9,10,10,9,8,Positive,Google
REV-011694,BK-0015147,PROP-021,GST-02375,2025-03-30,9,9,8,9,10,Positive,TripAdvisor
REV-011695,BK-0035284,PROP-029,GST-01591,2025-01-22,7,7,7,6,8,Neutral,Direct
REV-011696,BK-0002190,PROP-025,GST-00754,2025-04-25,8,9,9,8,8,Positive,Direct
REV-011697,BK-0013061,PROP-003,GST-03373,2025-02-04,8,8,9,8,7,Positive,Direct
REV-011698,BK-0014932,PROP-033,GST-01737,2025-01-14,6,4,6,5,7,Neutral,Google
REV-011699,BK-0031999,PROP-030,GST-01215,2025-01-30,9,9,10,9,8,Positive,Google
REV-011700,BK-0035181,PROP-046,GST-02258,2025-04-03,8,9,6,8,7,Positive,Direct
REV-011701,BK-0035999,PROP-003,GST-01262,2025-04-12,7,8,8,8,8,Neutral,Booking.com
REV-011702,BK-0039422,PROP-008,GST-04736,2025-02-16,10,9,10,10,9,Positive,Direct
REV-011703,BK-0044946,PROP-036,GST-01806,2025-01-19,6,6,4,3,5,Neutral,TripAdvisor
REV-011704,BK-0009532,PROP-029,GST-03401,2025-01-17,8,9,6,8,9,Positive,Booking.com
REV-011705,BK-0048906,PROP-011,GST-02351,2025-03-18,9,9,8,9,8,Positive,Google
REV-011706,BK-0035619,PROP-006,GST-01140,2025-01-29,9,8,10,9,9,Positive,Booking.com
REV-011707,BK-0037859,PROP-029,GST-02240,2025-03-01,8,8,7,8,6,Positive,TripAdvisor
REV-011708,BK-0009228,PROP-031,GST-00457,2025-02-27,6,6,6,5,7,Neutral,Google
REV-011709,BK-0034646,PROP-015,GST-01037,2025-03-10,7,8,7,7,7,Neutral,Google
REV-011710,BK-0012945,PROP-022,GST-01714,2025-02-28,7,7,8,6,6,Neutral,Booking.com
REV-011711,BK-0042017,PROP-017,GST-02893,2025-04-22,9,10,6,8,9,Positive,Google
REV-011712,BK-0020647,PROP-046,GST-02201,2025-04-12,9,9,7,10,9,Positive,TripAdvisor
REV-011713,BK-0010615,PROP-037,GST-00824,2025-01-26,9,9,9,8,8,Positive,Booking.com
REV-011714,BK-0045867,PROP-007,GST-03485,2025-02-28,6,6,7,6,7,Neutral,Direct
REV-011715,BK-0030262,PROP-005,GST-02502,2025-03-23,9,10,9,8,9,Positive,TripAdvisor
REV-011716,BK-0049922,PROP-045,GST-01050,2025-05-04,8,8,10,8,8,Positive,Booking.com
REV-011717,BK-0022140,PROP-035,GST-00193,2025-04-29,10,10,10,10,10,Positive,Booking.com
REV-011718,BK-0038021,PROP-006,GST-03249,2025-01-18,4,4,5,4,4,Negative,Booking.com
REV-011719,BK-0013996,PROP-032,GST-03724,2025-03-18,3,3,4,3,2,Negative,Google
REV-011720,BK-0000012,PROP-045,GST-00799,2025-04-23,6,7,5,6,6,Neutral,Booking.com
REV-011721,BK-0025021,PROP-009,GST-00133,2025-01-12,9,10,10,10,9,Positive,Booking.com
REV-011722,BK-0042358,PROP-017,GST-02893,2025-05-04,8,9,10,8,9,Positive,TripAdvisor
REV-011723,BK-0031617,PROP-017,GST-03065,2025-04-06,9,9,7,10,9,Positive,Google
REV-011724,BK-0040429,PROP-014,GST-00046,2025-02-05,8,8,9,10,7,Positive,Direct
REV-011725,BK-0031975,PROP-048,GST-02175,2025-01-26,8,9,7,7,9,Positive,TripAdvisor
REV-011726,BK-0046295,PROP-009,GST-03855,2025-04-11,8,9,7,9,9,Positive,Direct
REV-011727,BK-0039924,PROP-030,GST-00484,2025-02-21,10,10,10,10,8,Positive,TripAdvisor
REV-011728,BK-0023161,PROP-029,GST-02704,2025-03-25,7,7,10,7,7,Neutral,TripAdvisor
REV-011729,BK-0037616,PROP-046,GST-04636,2025-03-14,9,8,9,9,9,Positive,TripAdvisor
REV-011730,BK-0028713,PROP-020,GST-04156,2025-03-18,10,9,8,9,10,Positive,Google
REV-011731,BK-0037771,PROP-020,GST-00848,2025-01-16,4,3,5,4,5,Negative,Booking.com
REV-011732,BK-0025032,PROP-007,GST-01740,2025-04-11,10,10,10,10,9,Positive,Direct
REV-011733,BK-0016900,PROP-015,GST-03406,2025-01-31,7,5,7,7,7,Neutral,Booking.com
REV-011734,BK-0044951,PROP-025,GST-00697,2025-02-11,6,6,7,6,7,Neutral,Booking.com
REV-011735,BK-0015530,PROP-049,GST-01419,2025-01-30,8,8,7,9,9,Positive,Direct
REV-011736,BK-0038973,PROP-005,GST-01978,2025-03-08,9,10,9,9,10,Positive,Booking.com
REV-011737,BK-0041242,PROP-050,GST-03361,2025-01-16,7,5,9,9,8,Neutral,Booking.com
REV-011738,BK-0013791,PROP-018,GST-03442,2025-03-12,10,10,9,10,10,Positive,Booking.com
