log_id,vehicle_id,log_date,depot,odometer_km,litres_filled,cost_per_litre,total_cost_gbp,fuel_type
FL-0009792,VEH-0050,2025-01-08,Birmingham,169810,75.1,1.749,131.34,Electric
FL-0009793,VEH-0015,2025-01-21,Manchester,153634,100.2,1.705,170.89,Electric
FL-0009794,VEH-0063,2025-03-20,London,144413,56.3,1.582,89.13,Diesel
FL-0009795,VEH-0081,2025-02-20,Leeds,282092,125.5,1.719,215.74,Diesel
FL-0009796,VEH-0062,2025-01-29,Leeds,257363,112.3,1.656,185.91,HVO
FL-0009797,VEH-0002,2025-02-22,London,105813,95.9,1.796,172.31,Diesel
FL-0009798,VEH-0093,2025-01-14,Bristol,99218,33.4,1.636,54.64,Diesel
FL-0009799,VEH-0070,2025-03-08,London,93015,84.2,1.572,132.35,Diesel
FL-0009800,VEH-0019,2025-03-15,Leeds,156218,83.7,1.459,122.15,Diesel
FL-0009801,VEH-0016,2025-03-10,Birmingham,248967,115.6,1.725,199.41,Diesel
FL-0009802,VEH-0007,2025-02-13,Bristol,158053,87.0,1.522,132.4,Diesel
FL-0009803,VEH-0039,2025-01-28,Glasgow,206376,82.6,1.661,137.18,Diesel
FL-0009804,VEH-0033,2025-03-23,London,198508,157.1,1.492,234.4,Diesel
FL-0009805,VEH-0057,2025-03-05,Glasgow,75699,85.7,1.564,134.1,Diesel
FL-0009806,VEH-0027,2025-01-22,Leeds,61334,129.0,1.691,218.09,Diesel
FL-0009807,VEH-0089,2025-01-29,London,110569,59.5,1.53,91.0,Diesel
FL-0009808,VEH-0092,2025-03-17,Leeds,265992,102.5,1.753,179.69,Electric
FL-0009809,VEH-0079,2025-03-07,Leeds,97905,121.4,1.825,221.57,Diesel
FL-0009810,VEH-0007,2025-01-29,Bristol,250752,71.7,1.718,123.11,Diesel
FL-0009811,VEH-0022,2025-02-05,Bristol,291239,139.1,1.49,207.27,Diesel
FL-0009812,VEH-0047,2025-03-05,London,63606,87.2,1.528,133.29,Diesel
FL-0009813,VEH-0054,2025-01-15,London,131549,90.2,1.718,154.9,Electric
FL-0009814,VEH-0004,2025-01-01,Birmingham,212622,156.6,1.624,254.28,Diesel
FL-0009815,VEH-0062,2025-01-26,Leeds,113493,72.3,1.81,130.88,Diesel
FL-0009816,VEH-0076,2025-02-22,London,139266,133.4,1.551,206.9,Diesel
FL-0009817,VEH-0027,2025-02-06,Leeds,97160,192.6,1.763,339.54,Diesel
FL-0009818,VEH-0097,2025-02-09,London,246110,90.3,1.572,142.02,HVO
FL-0009819,VEH-0053,2025-03-17,Bristol,166549,207.9,1.807,375.65,Diesel
FL-0009820,VEH-0023,2025-01-06,Manchester,174412,122.3,1.572,192.31,Diesel
FL-0009821,VEH-0010,2025-02-03,London,179407,100.0,1.567,156.7,HVO
FL-0009822,VEH-0040,2025-03-10,Birmingham,183460,87.7,1.496,131.13,HVO
FL-0009823,VEH-0097,2025-02-28,London,91383,93.2,1.795,167.29,Diesel
FL-0009824,VEH-0094,2025-01-31,London,96876,176.5,1.593,281.08,Diesel
FL-0009825,VEH-0058,2025-03-08,Manchester,226519,95.1,1.638,155.79,Diesel
FL-0009826,VEH-0062,2025-03-20,Leeds,200211,156.5,1.53,239.39,Diesel
FL-0009827,VEH-0042,2025-02-24,London,114384,90.9,1.57,142.79,Diesel
FL-0009828,VEH-0090,2025-01-15,London,107660,63.5,1.82,115.49,Diesel
FL-0009829,VEH-0024,2025-02-22,Manchester,174744,115.4,1.452,167.62,Diesel
FL-0009830,VEH-0017,2025-02-06,London,134864,99.5,1.62,161.14,Diesel
FL-0009831,VEH-0075,2025-03-16,Glasgow,72578,135.0,1.782,240.63,HVO
FL-0009832,VEH-0079,2025-03-13,Leeds,148395,119.4,1.682,200.87,Diesel
FL-0009833,VEH-0081,2025-02-28,Leeds,139040,131.3,1.641,215.49,Diesel
FL-0009834,VEH-0023,2025-01-13,Manchester,110058,93.8,1.646,154.44,Diesel
FL-0009835,VEH-0080,2025-01-24,London,63184,43.2,1.797,77.72,Diesel
FL-0009836,VEH-0017,2025-02-17,London,107830,151.1,1.744,263.59,Diesel
FL-0009837,VEH-0047,2025-02-19,London,116729,138.1,1.708,235.88,Diesel
FL-0009838,VEH-0082,2025-03-11,Bristol,72145,82.9,1.627,134.93,Diesel
FL-0009839,VEH-0070,2025-01-01,London,101011,121.4,1.629,197.72,Diesel
FL-0009840,VEH-0085,2025-02-21,Manchester,183679,71.3,1.497,106.7,Diesel
FL-0009841,VEH-0090,2025-03-29,London,104690,75.2,1.648,123.92,HVO
FL-0009842,VEH-0025,2025-03-12,Manchester,180984,96.5,1.614,155.8,Diesel
FL-0009843,VEH-0065,2025-02-16,Leeds,255239,73.2,1.48,108.35,HVO
FL-0009844,VEH-0042,2025-03-01,London,270652,120.2,1.71,205.48,Diesel
FL-0009845,VEH-0094,2025-01-07,London,114175,171.4,1.663,285.05,Diesel
FL-0009846,VEH-0019,2025-02-14,Leeds,261191,30.0,1.451,43.46,Diesel
FL-0009847,VEH-0055,2025-01-29,London,181932,149.0,1.698,252.99,Diesel
FL-0009848,VEH-0006,2025-01-06,Bristol,252064,153.7,1.672,256.91,Diesel
FL-0009849,VEH-0001,2025-03-14,Birmingham,248197,134.3,1.453,195.18,Diesel
FL-0009850,VEH-0026,2025-03-09,Manchester,257324,107.9,1.762,190.07,Diesel
FL-0009851,VEH-0066,2025-01-19,Bristol,166808,131.1,1.576,206.65,Diesel
FL-0009852,VEH-0072,2025-03-07,Leeds,95797,108.4,1.572,170.45,Diesel
FL-0009853,VEH-0088,2025-01-21,Manchester,186655,127.8,1.829,233.73,Diesel
FL-0009854,VEH-0066,2025-02-18,Bristol,254472,90.4,1.466,132.51,HVO
FL-0009855,VEH-0048,2025-03-06,Glasgow,104200,142.2,1.601,227.71,Diesel
FL-0009856,VEH-0070,2025-02-08,London,97001,158.8,1.671,265.36,HVO
FL-0009857,VEH-0016,2025-01-03,Birmingham,265103,102.5,1.804,184.99,HVO
FL-0009858,VEH-0086,2025-01-23,Leeds,52593,56.2,1.66,93.26,Diesel
FL-0009859,VEH-0069,2025-02-01,Manchester,278056,110.5,1.522,168.18,Diesel
FL-0009860,VEH-0048,2025-01-21,Glasgow,125592,82.1,1.685,138.34,Diesel
FL-0009861,VEH-0022,2025-02-05,Bristol,77863,115.2,1.603,184.74,HVO
FL-0009862,VEH-0066,2025-01-12,Bristol,171420,80.8,1.609,129.99,Diesel
FL-0009863,VEH-0016,2025-03-30,Birmingham,157194,92.9,1.683,156.34,Diesel
FL-0009864,VEH-0085,2025-01-13,Manchester,204645,75.7,1.789,135.4,Diesel
FL-0009865,VEH-0024,2025-03-31,Manchester,298601,126.3,1.503,189.78,Diesel
FL-0009866,VEH-0062,2025-02-22,Leeds,140569,104.1,1.84,191.49,HVO
FL-0009867,VEH-0085,2025-03-15,Manchester,62863,177.1,1.523,269.75,Diesel
FL-0009868,VEH-0085,2025-01-06,Manchester,212395,107.0,1.732,185.28,Electric
FL-0009869,VEH-0037,2025-01-05,Glasgow,250908,128.8,1.556,200.48,Diesel
FL-0009870,VEH-0037,2025-02-24,Glasgow,209988,118.1,1.485,175.37,Diesel
FL-0009871,VEH-0090,2025-02-19,London,124197,134.6,1.661,223.59,Diesel
FL-0009872,VEH-0042,2025-03-25,London,85414,97.9,1.747,171.08,Diesel
FL-0009873,VEH-0058,2025-01-22,Manchester,191032,155.8,1.623,252.84,Diesel
FL-0009874,VEH-0061,2025-02-26,Glasgow,100830,74.9,1.677,125.63,Diesel
FL-0009875,VEH-0021,2025-01-19,Birmingham,66726,86.5,1.601,138.43,Diesel
FL-0009876,VEH-0093,2025-02-10,Bristol,234411,108.4,1.627,176.31,Diesel
FL-0009877,VEH-0046,2025-03-15,Glasgow,224892,182.3,1.656,301.9,Diesel
FL-0009878,VEH-0092,2025-01-23,Leeds,77175,115.6,1.58,182.66,Diesel
FL-0009879,VEH-0086,2025-03-15,Leeds,272016,77.1,1.561,120.32,Diesel
FL-0009880,VEH-0050,2025-01-08,Birmingham,189256,131.7,1.68,221.32,HVO
FL-0009881,VEH-0075,2025-01-24,Glasgow,82390,128.3,1.607,206.12,Diesel
FL-0009882,VEH-0033,2025-01-16,London,260118,84.1,1.708,143.6,HVO
FL-0009883,VEH-0086,2025-03-27,Leeds,205243,88.2,1.545,136.2,Diesel
FL-0009884,VEH-0012,2025-03-29,Birmingham,219913,110.3,1.653,182.35,Diesel
FL-0009885,VEH-0057,2025-03-30,Glasgow,226067,117.0,1.48,173.11,Diesel
FL-0009886,VEH-0038,2025-03-05,Manchester,153874,80.3,1.52,122.01,Diesel
FL-0009887,VEH-0100,2025-02-21,Leeds,266793,72.7,1.809,131.59,Diesel
FL-0009888,VEH-0027,2025-02-25,Leeds,185521,102.4,1.528,156.52,Diesel
FL-0009889,VEH-0029,2025-01-02,London,136977,188.7,1.602,302.23,Diesel
FL-0009890,VEH-0029,2025-01-20,London,269846,65.2,1.787,116.52,Diesel
FL-0009891,VEH-0068,2025-01-27,Bristol,124024,68.1,1.494,101.81,Electric
FL-0009892,VEH-0082,2025-03-28,Bristol,115890,170.4,1.536,261.78,Diesel
FL-0009893,VEH-0080,2025-03-02,London,129345,140.8,1.797,253.02,Electric
FL-0009894,VEH-0067,2025-02-25,Manchester,260856,114.9,1.631,187.44,Diesel
FL-0009895,VEH-0016,2025-02-21,Birmingham,182754,109.1,1.5,163.63,Diesel
FL-0009896,VEH-0037,2025-03-22,Glasgow,185449,47.5,1.692,80.29,Diesel
FL-0009897,VEH-0094,2025-01-03,London,137558,183.1,1.697,310.74,Diesel
FL-0009898,VEH-0045,2025-01-24,Birmingham,52784,153.3,1.572,240.92,Diesel
FL-0009899,VEH-0058,2025-02-03,Manchester,284279,123.5,1.467,181.2,Electric
FL-0009900,VEH-0011,2025-03-03,Glasgow,221451,94.7,1.69,160.09,Diesel
FL-0009901,VEH-0012,2025-03-14,Birmingham,247306,141.2,1.569,221.52,Diesel
FL-0009902,VEH-0049,2025-01-02,Manchester,87854,95.3,1.507,143.6,Diesel
FL-0009903,VEH-0079,2025-01-27,Leeds,190098,89.8,1.546,138.88,Diesel
FL-0009904,VEH-0022,2025-01-12,Bristol,103059,96.9,1.741,168.64,Diesel
FL-0009905,VEH-0034,2025-01-14,Glasgow,164419,117.0,1.662,194.37,Electric
FL-0009906,VEH-0099,2025-01-14,Glasgow,115980,96.3,1.761,169.65,Diesel
FL-0009907,VEH-0035,2025-01-10,Glasgow,294953,111.4,1.725,192.1,Diesel
FL-0009908,VEH-0040,2025-03-15,Birmingham,71602,152.4,1.514,230.71,Diesel
FL-0009909,VEH-0084,2025-02-28,Bristol,210805,66.5,1.654,110.0,Diesel
FL-0009910,VEH-0097,2025-03-08,London,264627,164.9,1.844,304.06,Diesel
FL-0009911,VEH-0093,2025-03-20,Bristol,194241,99.4,1.48,147.17,Diesel
FL-0009912,VEH-0070,2025-03-03,London,231317,122.5,1.743,213.45,HVO
FL-0009913,VEH-0078,2025-03-17,Glasgow,71155,95.5,1.706,162.92,HVO
FL-0009914,VEH-0055,2025-02-06,London,219355,84.0,1.822,153.13,Diesel
FL-0009915,VEH-0071,2025-02-07,Bristol,297892,106.7,1.744,186.01,Electric
FL-0009916,VEH-0042,2025-02-14,London,88557,75.6,1.468,111.05,Diesel
FL-0009917,VEH-0038,2025-03-14,Manchester,214331,67.8,1.557,105.5,Diesel
FL-0009918,VEH-0056,2025-02-28,Leeds,294637,142.1,1.812,257.44,Diesel
FL-0009919,VEH-0016,2025-01-27,Birmingham,134118,139.9,1.518,212.34,Diesel
FL-0009920,VEH-0032,2025-01-11,Manchester,297459,55.3,1.539,85.18,Diesel
FL-0009921,VEH-0039,2025-03-23,Glasgow,177039,57.3,1.83,104.78,HVO
FL-0009922,VEH-0089,2025-03-27,London,99912,116.2,1.651,191.84,Diesel
FL-0009923,VEH-0062,2025-03-07,Leeds,188476,81.7,1.487,121.48,Diesel
FL-0009924,VEH-0029,2025-01-06,London,94221,171.4,1.628,279.12,Diesel
FL-0009925,VEH-0088,2025-01-03,Manchester,256611,58.3,1.547,90.11,Diesel
FL-0009926,VEH-0053,2025-03-15,Bristol,221091,120.8,1.783,215.48,Diesel
FL-0009927,VEH-0020,2025-01-08,London,209119,139.7,1.823,254.67,Electric
FL-0009928,VEH-0086,2025-01-16,Leeds,244117,151.1,1.602,242.13,Diesel
FL-0009929,VEH-0014,2025-01-28,Birmingham,185344,161.8,1.72,278.23,Diesel
FL-0009930,VEH-0080,2025-03-07,London,94458,138.1,1.554,214.54,Diesel
FL-0009931,VEH-0021,2025-03-14,Birmingham,127868,118.9,1.788,212.65,Diesel
FL-0009932,VEH-0060,2025-01-02,Glasgow,141950,120.5,1.499,180.63,Diesel
FL-0009933,VEH-0026,2025-02-02,Manchester,100842,84.2,1.53,128.85,Diesel
FL-0009934,VEH-0075,2025-02-22,Glasgow,213226,20.0,1.61,32.2,Electric
FL-0009935,VEH-0005,2025-02-24,Leeds,115459,141.0,1.825,257.36,Diesel
FL-0009936,VEH-0071,2025-02-05,Bristol,116577,77.8,1.764,137.19,Diesel
FL-0009937,VEH-0037,2025-02-08,Glasgow,265092,45.2,1.752,79.14,HVO
FL-0009938,VEH-0033,2025-03-08,London,100239,134.2,1.569,210.51,Electric
FL-0009939,VEH-0085,2025-03-19,Manchester,222226,102.7,1.583,162.61,Diesel
FL-0009940,VEH-0080,2025-03-09,London,263960,130.9,1.698,222.34,Diesel
FL-0009941,VEH-0015,2025-02-08,Manchester,118434,106.8,1.743,186.15,Electric
FL-0009942,VEH-0086,2025-01-27,Leeds,260021,33.5,1.644,55.04,Diesel
FL-0009943,VEH-0048,2025-02-07,Glasgow,185323,173.8,1.542,268.07,HVO
FL-0009944,VEH-0030,2025-02-09,London,162785,146.7,1.597,234.31,Diesel
FL-0009945,VEH-0080,2025-01-05,London,74023,65.3,1.5,98.01,Diesel
FL-0009946,VEH-0060,2025-01-28,Glasgow,283914,153.0,1.599,244.68,HVO
FL-0009947,VEH-0023,2025-01-19,Manchester,95451,99.3,1.689,167.73,Diesel
FL-0009948,VEH-0029,2025-02-08,London,83995,142.1,1.644,233.64,Diesel
FL-0009949,VEH-0033,2025-01-02,London,225436,26.3,1.825,48.08,Diesel
FL-0009950,VEH-0058,2025-03-11,Manchester,83091,137.4,1.579,216.91,HVO
FL-0009951,VEH-0015,2025-03-10,Manchester,198469,130.1,1.613,209.78,Diesel
FL-0009952,VEH-0069,2025-03-25,Manchester,56603,69.4,1.721,119.43,Diesel
FL-0009953,VEH-0071,2025-01-19,Bristol,232014,85.8,1.648,141.45,Diesel
FL-0009954,VEH-0026,2025-02-18,Manchester,248748,90.6,1.627,147.47,Diesel
FL-0009955,VEH-0013,2025-02-26,Birmingham,287031,116.0,1.668,193.5,HVO
FL-0009956,VEH-0021,2025-01-04,Birmingham,103574,159.9,1.798,287.52,Diesel
FL-0009957,VEH-0084,2025-02-11,Bristol,197349,91.4,1.721,157.34,Diesel
FL-0009958,VEH-0071,2025-03-02,Bristol,261338,101.3,1.579,159.93,Diesel
FL-0009959,VEH-0047,2025-03-14,London,124380,145.5,1.659,241.38,Diesel
FL-0009960,VEH-0059,2025-02-03,London,53855,68.5,1.784,122.28,HVO
FL-0009961,VEH-0071,2025-01-12,Bristol,158585,52.3,1.774,92.7,Electric
FL-0009962,VEH-0030,2025-02-26,London,117941,76.0,1.57,119.28,Diesel
FL-0009963,VEH-0073,2025-03-04,London,165768,138.3,1.701,235.33,Diesel
FL-0009964,VEH-0005,2025-02-03,Leeds,172102,101.2,1.733,175.41,Diesel
FL-0009965,VEH-0062,2025-01-25,Leeds,213951,134.0,1.753,234.81,Diesel
FL-0009966,VEH-0048,2025-02-27,Glasgow,196474,94.9,1.508,143.13,Electric
FL-0009967,VEH-0006,2025-02-18,Bristol,225797,125.7,1.672,210.24,Diesel
FL-0009968,VEH-0073,2025-01-06,London,88382,78.3,1.625,127.22,Diesel
FL-0009969,VEH-0031,2025-01-09,Leeds,200707,100.0,1.81,181.07,Diesel
FL-0009970,VEH-0001,2025-03-31,Birmingham,167128,74.2,1.499,111.28,Diesel
FL-0009971,VEH-0093,2025-03-21,Bristol,222238,87.4,1.618,141.36,Diesel
FL-0009972,VEH-0077,2025-01-24,London,172141,102.8,1.488,152.94,Diesel
FL-0009973,VEH-0042,2025-03-25,London,117317,67.9,1.587,107.83,Diesel
FL-0009974,VEH-0099,2025-02-06,Glasgow,207416,98.8,1.544,152.56,Electric
FL-0009975,VEH-0007,2025-03-19,Bristol,249033,66.5,1.753,116.59,Diesel
FL-0009976,VEH-0089,2025-03-20,London,222440,138.2,1.556,215.07,Diesel
FL-0009977,VEH-0094,2025-01-14,London,94245,168.7,1.742,293.83,Diesel
FL-0009978,VEH-0024,2025-02-20,Manchester,98356,33.4,1.792,59.92,Diesel
FL-0009979,VEH-0058,2025-02-07,Manchester,151728,103.5,1.48,153.18,Diesel
FL-0009980,VEH-0050,2025-01-30,Birmingham,213080,157.6,1.802,283.97,Diesel
FL-0009981,VEH-0039,2025-03-21,Glasgow,151048,95.8,1.819,174.2,Diesel
FL-0009982,VEH-0068,2025-01-05,Bristol,154766,162.1,1.696,274.99,Diesel
FL-0009983,VEH-0025,2025-02-03,Manchester,179862,89.0,1.768,157.28,Diesel
FL-0009984,VEH-0082,2025-01-16,Bristol,178949,119.7,1.716,205.38,HVO
FL-0009985,VEH-0010,2025-02-01,London,218871,91.0,1.688,153.68,Diesel
FL-0009986,VEH-0032,2025-01-21,Manchester,294828,173.8,1.668,289.87,Diesel
FL-0009987,VEH-0072,2025-02-28,Leeds,290786,97.8,1.684,164.77,Diesel
FL-0009988,VEH-0053,2025-03-07,Bristol,190275,140.2,1.789,250.84,Electric
FL-0009989,VEH-0006,2025-03-25,Bristol,236140,131.8,1.457,192.06,Diesel
FL-0009990,VEH-0089,2025-03-31,London,161576,64.7,1.481,95.87,Diesel
FL-0009991,VEH-0001,2025-02-18,Birmingham,147440,134.2,1.704,228.69,Diesel
FL-0009992,VEH-0079,2025-03-11,Leeds,200190,122.9,1.841,226.29,Diesel
FL-0009993,VEH-0037,2025-02-18,Glasgow,186245,165.8,1.775,294.33,Diesel
FL-0009994,VEH-0077,2025-01-20,London,74197,87.6,1.803,157.9,Diesel
FL-0009995,VEH-0094,2025-01-10,London,108660,132.0,1.656,218.53,Diesel
FL-0009996,VEH-0040,2025-02-10,Birmingham,93737,112.0,1.706,191.09,Diesel
FL-0009997,VEH-0006,2025-03-16,Bristol,283999,141.2,1.757,248.05,Diesel
FL-0009998,VEH-0060,2025-02-01,Glasgow,131298,92.3,1.812,167.22,Diesel
FL-0009999,VEH-0095,2025-01-13,Manchester,115170,160.7,1.534,246.49,Electric
FL-0010000,VEH-0098,2025-03-25,Glasgow,161382,96.3,1.658,159.65,HVO
FL-0010001,VEH-0001,2025-02-11,Birmingham,244688,125.5,1.634,205.01,HVO
FL-0010002,VEH-0063,2025-01-25,London,158971,155.8,1.813,282.44,Diesel
FL-0010003,VEH-0036,2025-03-15,Birmingham,290389,96.2,1.728,166.16,Diesel
FL-0010004,VEH-0056,2025-03-04,Leeds,166528,123.3,1.821,224.45,Electric
FL-0010005,VEH-0060,2025-01-22,Glasgow,226830,126.4,1.479,187.0,HVO
FL-0010006,VEH-0034,2025-03-20,Glasgow,137250,190.4,1.697,323.1,Diesel
FL-0010007,VEH-0066,2025-03-24,Bristol,143500,156.3,1.692,264.51,Diesel
FL-0010008,VEH-0023,2025-02-22,Manchester,155037,123.8,1.814,224.61,Diesel
FL-0010009,VEH-0091,2025-02-21,Manchester,157551,148.9,1.819,270.78,Diesel
FL-0010010,VEH-0029,2025-03-07,London,273821,133.6,1.839,245.72,Diesel
FL-0010011,VEH-0033,2025-03-07,London,112947,102.5,1.631,167.12,Diesel
FL-0010012,VEH-0068,2025-01-28,Bristol,246655,136.2,1.619,220.58,Diesel
FL-0010013,VEH-0047,2025-03-15,London,201125,86.5,1.565,135.44,Diesel
FL-0010014,VEH-0051,2025-01-07,Glasgow,153209,94.6,1.603,151.68,HVO
FL-0010015,VEH-0059,2025-03-21,London,277895,168.6,1.623,273.67,Diesel
FL-0010016,VEH-0095,2025-03-30,Manchester,76810,180.9,1.507,272.54,Diesel
FL-0010017,VEH-0037,2025-01-20,Glasgow,210108,36.3,1.484,53.85,Electric
FL-0010018,VEH-0071,2025-01-27,Bristol,56031,112.1,1.76,197.24,Diesel
FL-0010019,VEH-0019,2025-01-08,Leeds,156587,161.5,1.616,260.91,Diesel
FL-0010020,VEH-0090,2025-01-27,London,135920,137.1,1.697,232.58,Diesel
FL-0010021,VEH-0094,2025-01-18,London,263894,94.3,1.479,139.46,Diesel
FL-0010022,VEH-0080,2025-01-17,London,104111,110.3,1.67,184.16,Diesel
FL-0010023,VEH-0046,2025-02-10,Glasgow,257305,98.7,1.651,162.9,Diesel
FL-0010024,VEH-0080,2025-02-18,London,275338,102.9,1.738,178.8,Diesel
FL-0010025,VEH-0099,2025-01-04,Glasgow,58474,90.4,1.508,136.28,Diesel
FL-0010026,VEH-0049,2025-02-03,Manchester,245592,142.6,1.65,235.24,Diesel
FL-0010027,VEH-0093,2025-02-06,Bristol,290016,39.9,1.468,58.61,HVO
FL-0010028,VEH-0069,2025-02-10,Manchester,142027,146.0,1.83,267.17,Diesel
FL-0010029,VEH-0006,2025-01-07,Bristol,298327,120.8,1.621,195.8,HVO
FL-0010030,VEH-0054,2025-03-23,London,233803,107.0,1.806,193.25,Diesel
FL-0010031,VEH-0018,2025-03-28,Leeds,161257,97.4,1.715,167.11,HVO
FL-0010032,VEH-0093,2025-01-28,Bristol,149604,135.1,1.484,200.52,Diesel
FL-0010033,VEH-0079,2025-01-24,Leeds,58969,110.2,1.744,192.18,Diesel
FL-0010034,VEH-0001,2025-01-13,Birmingham,276850,92.8,1.599,148.31,Electric
FL-0010035,VEH-0068,2025-01-28,Bristol,129001,69.2,1.668,115.44,Diesel
FL-0010036,VEH-0040,2025-03-26,Birmingham,74877,71.4,1.63,116.45,Diesel
FL-0010037,VEH-0025,2025-02-01,Manchester,275152,68.4,1.699,116.23,Diesel
FL-0010038,VEH-0012,2025-01-08,Birmingham,142452,54.9,1.795,98.47,Diesel
FL-0010039,VEH-0034,2025-02-17,Glasgow,109141,72.3,1.61,116.37,Diesel
FL-0010040,VEH-0089,2025-03-16,London,241137,200.9,1.751,351.75,Diesel
FL-0010041,VEH-0058,2025-02-22,Manchester,240391,95.3,1.841,175.37,HVO
FL-0010042,VEH-0080,2025-01-11,London,96590,154.2,1.48,228.15,Diesel
FL-0010043,VEH-0069,2025-01-23,Manchester,169997,108.5,1.779,193.07,Diesel
FL-0010044,VEH-0020,2025-01-17,London,141598,128.4,1.598,205.2,Diesel
FL-0010045,VEH-0011,2025-03-21,Glasgow,217911,133.2,1.81,241.13,Diesel
FL-0010046,VEH-0093,2025-03-31,Bristol,113267,129.6,1.545,200.17,Diesel
FL-0010047,VEH-0020,2025-01-23,London,114911,97.8,1.467,143.53,Diesel
FL-0010048,VEH-0037,2025-03-30,Glasgow,64867,78.0,1.639,127.89,Diesel
FL-0010049,VEH-0056,2025-03-16,Leeds,279596,74.7,1.524,113.88,Diesel
FL-0010050,VEH-0096,2025-03-16,London,279579,131.7,1.686,222.08,Diesel
FL-0010051,VEH-0098,2025-01-18,Glasgow,92535,132.2,1.765,233.29,Diesel
FL-0010052,VEH-0098,2025-03-22,Glasgow,281782,157.7,1.483,233.83,Diesel
FL-0010053,VEH-0020,2025-03-23,London,227041,24.8,1.695,42.0,Diesel
FL-0010054,VEH-0063,2025-02-21,London,138998,121.2,1.742,211.1,Diesel
FL-0010055,VEH-0078,2025-01-25,Glasgow,62900,115.1,1.71,196.75,Diesel
FL-0010056,VEH-0063,2025-01-11,London,101243,181.2,1.81,328.04,Diesel
FL-0010057,VEH-0092,2025-03-12,Leeds,260853,72.9,1.727,125.87,Diesel
FL-0010058,VEH-0083,2025-01-24,Birmingham,64073,91.2,1.783,162.55,Diesel
FL-0010059,VEH-0097,2025-01-29,London,104447,76.9,1.771,136.26,Diesel
FL-0010060,VEH-0087,2025-02-23,Bristol,58537,102.7,1.794,184.32,Electric
FL-0010061,VEH-0088,2025-03-19,Manchester,143661,122.8,1.629,200.04,Electric
FL-0010062,VEH-0069,2025-01-23,Manchester,281592,127.5,1.601,204.1,Diesel
FL-0010063,VEH-0005,2025-02-09,Leeds,67847,98.1,1.529,150.07,Diesel
FL-0010064,VEH-0064,2025-01-21,Glasgow,102792,58.7,1.84,108.01,Diesel
FL-0010065,VEH-0032,2025-03-25,Manchester,188296,140.7,1.795,252.59,Diesel
FL-0010066,VEH-0037,2025-01-14,Glasgow,62325,81.8,1.766,144.45,Diesel
FL-0010067,VEH-0019,2025-03-20,Leeds,117315,78.6,1.567,123.24,Diesel
FL-0010068,VEH-0084,2025-03-20,Bristol,230338,135.5,1.509,204.44,Diesel
FL-0010069,VEH-0030,2025-03-29,London,80216,144.3,1.657,239.16,Diesel
FL-0010070,VEH-0004,2025-02-25,Birmingham,202263,120.5,1.474,177.56,Diesel
FL-0010071,VEH-0027,2025-01-11,Leeds,97269,37.0,1.476,54.64,HVO
FL-0010072,VEH-0075,2025-02-06,Glasgow,189106,103.0,1.807,186.15,Diesel
FL-0010073,VEH-0043,2025-02-15,London,246131,132.6,1.812,240.29,Diesel
FL-0010074,VEH-0025,2025-03-08,Manchester,89625,128.6,1.524,195.92,Diesel
FL-0010075,VEH-0067,2025-01-14,Manchester,171530,56.4,1.703,95.98,Diesel
FL-0010076,VEH-0100,2025-01-06,Leeds,181855,74.0,1.619,119.85,Diesel
FL-0010077,VEH-0041,2025-03-15,Bristol,278962,171.4,1.7,291.38,Diesel
FL-0010078,VEH-0056,2025-02-07,Leeds,219954,110.7,1.555,172.2,Diesel
FL-0010079,VEH-0088,2025-02-27,Manchester,266147,61.0,1.646,100.47,Diesel
FL-0010080,VEH-0036,2025-03-21,Birmingham,275062,135.2,1.651,223.21,Diesel
FL-0010081,VEH-0071,2025-03-28,Bristol,287886,96.9,1.721,166.7,Diesel
FL-0010082,VEH-0087,2025-01-09,Bristol,245033,150.9,1.808,272.8,Electric
FL-0010083,VEH-0075,2025-01-12,Glasgow,102380,89.1,1.454,129.51,Diesel
FL-0010084,VEH-0049,2025-01-07,Manchester,250878,121.4,1.676,203.49,Diesel
FL-0010085,VEH-0009,2025-01-03,Manchester,114536,119.5,1.805,215.7,Diesel
FL-0010086,VEH-0021,2025-01-23,Birmingham,84389,125.7,1.845,231.9,Diesel
FL-0010087,VEH-0091,2025-03-07,Manchester,229965,66.0,1.836,121.13,HVO
FL-0010088,VEH-0045,2025-01-25,Birmingham,81835,94.2,1.507,141.98,Diesel
FL-0010089,VEH-0034,2025-02-25,Glasgow,97092,118.4,1.74,206.1,Electric
FL-0010090,VEH-0060,2025-03-17,Glasgow,83925,135.9,1.451,197.14,Electric
FL-0010091,VEH-0008,2025-03-10,Glasgow,218703,84.4,1.662,140.24,Diesel
FL-0010092,VEH-0073,2025-01-02,London,182935,90.4,1.473,133.22,Diesel
FL-0010093,VEH-0073,2025-03-03,London,187545,126.3,1.59,200.85,Diesel
FL-0010094,VEH-0041,2025-01-31,Bristol,151719,121.8,1.752,213.32,Diesel
FL-0010095,VEH-0086,2025-02-07,Leeds,131838,128.8,1.474,189.81,Diesel
FL-0010096,VEH-0015,2025-03-28,Manchester,114797,132.2,1.492,197.28,Electric
FL-0010097,VEH-0050,2025-01-02,Birmingham,59919,83.9,1.788,150.07,Diesel
FL-0010098,VEH-0090,2025-03-25,London,78497,44.9,1.691,75.92,Electric
FL-0010099,VEH-0054,2025-03-19,London,282909,88.6,1.83,162.07,Diesel
