account_id,customer_id,account_type,balance,credit_limit,credit_utilisation_pct,open_date,status
A-002550,C-01457,Credit Card,26757.13,10000,19.78,2017-04-20,Active
A-002551,C-01059,Savings,2561.56,2000,47.43,2022-08-03,Dormant
A-002552,C-01477,Current,35557.44,25000,41.63,2005-06-08,Active
A-002553,C-01641,Current,4456.54,5000,11.19,2010-10-30,Closed
A-002554,C-00791,Business Current,47374.83,10000,29.37,2018-08-09,Active
A-002555,C-01142,Mortgage,13511.38,0,0.0,2018-03-16,Active
A-002556,C-01696,Mortgage,9338.52,0,0.0,2018-03-03,Active
A-002557,C-00856,Credit Card,15423.94,2000,20.81,2011-08-16,Active
A-002558,C-00309,Credit Card,49461.79,5000,82.75,2014-06-09,Active
A-002559,C-00759,Current,29517.48,2000,7.11,2019-02-19,Dormant
A-002560,C-00527,Mortgage,33747.33,25000,33.84,2023-08-08,Dormant
A-002561,C-01114,Credit Card,5182.53,2000,42.5,2007-12-27,Active
A-002562,C-01590,Current,20431.61,25000,87.54,2012-08-07,Active
A-002563,C-00345,Business Current,21690.85,0,0.0,2008-06-11,Active
A-002564,C-00063,Savings,18474.27,0,0.0,2009-03-14,Active
A-002565,C-00585,Credit Card,30815.24,5000,56.12,2013-11-23,Active
A-002566,C-00739,Current,8751.12,5000,84.11,2014-11-15,Active
A-002567,C-00492,Current,19360.52,5000,39.74,2005-11-15,Active
A-002568,C-01389,Business Current,23996.43,2000,17.52,2007-06-01,Active
A-002569,C-00149,Credit Card,48623.02,2000,99.51,2013-06-29,Active
A-002570,C-01136,Business Current,26460.03,0,0.0,2008-07-07,Active
A-002571,C-01990,Business Current,3283.2,0,0.0,2022-03-02,Active
A-002572,C-00773,Savings,33491.75,10000,89.42,2019-05-30,Active
A-002573,C-00502,Credit Card,9468.15,10000,85.86,2008-06-11,Dormant
A-002574,C-00929,Business Current,42018.14,10000,26.05,2005-02-25,Active
A-002575,C-01706,Business Current,43608.1,5000,38.05,2012-05-18,Active
A-002576,C-01610,Business Current,40596.29,2000,78.17,2018-10-01,Active
A-002577,C-01920,Current,24341.46,0,0.0,2012-05-15,Active
A-002578,C-01873,Mortgage,12700.06,5000,98.11,2022-12-25,Active
A-002579,C-00381,Credit Card,15271.05,0,0.0,2016-07-11,Active
A-002580,C-01254,Credit Card,17937.56,25000,19.61,2011-09-19,Active
A-002581,C-00989,Business Current,44699.5,5000,88.38,2011-11-10,Active
A-002582,C-00228,Mortgage,47670.73,2000,47.5,2018-09-06,Active
A-002583,C-01795,Credit Card,9801.68,5000,91.84,2019-04-05,Active
A-002584,C-00873,Current,8121.92,10000,54.31,2022-04-27,Active
A-002585,C-01011,Business Current,46239.13,2000,59.58,2011-10-28,Active
A-002586,C-01119,Business Current,1253.66,25000,44.95,2014-12-03,Active
A-002587,C-01097,Business Current,15093.75,2000,33.95,2008-09-21,Active
A-002588,C-00321,Current,36218.9,2000,29.21,2019-12-14,Active
A-002589,C-00278,Mortgage,24349.43,25000,4.02,2009-10-09,Active
A-002590,C-01791,Mortgage,39658.06,5000,83.76,2020-07-11,Active
A-002591,C-01855,Credit Card,14157.7,10000,37.43,2008-12-22,Active
A-002592,C-00628,Business Current,11579.85,5000,7.47,2022-07-20,Active
A-002593,C-00719,Mortgage,13771.58,0,0.0,2011-11-29,Active
A-002594,C-01025,Business Current,47068.75,0,0.0,2016-11-09,Active
A-002595,C-01374,Business Current,47639.97,5000,44.31,2019-08-18,Active
A-002596,C-01625,Mortgage,24666.07,0,0.0,2018-12-10,Dormant
A-002597,C-01625,Mortgage,34515.84,2000,7.24,2012-09-20,Active
A-002598,C-00341,Current,6252.1,5000,14.21,2014-08-14,Active
A-002599,C-01687,Mortgage,25768.43,5000,68.49,2011-02-24,Active
A-002600,C-00930,Current,18632.72,25000,70.34,2006-02-08,Active
A-002601,C-01219,Credit Card,2125.97,25000,9.57,2015-08-15,Active
A-002602,C-01462,Business Current,645.2,5000,81.33,2015-01-06,Dormant
A-002603,C-01129,Mortgage,46226.83,0,0.0,2007-02-01,Active
A-002604,C-01713,Savings,41264.46,2000,57.23,2005-11-07,Active
A-002605,C-01435,Business Current,45739.58,0,0.0,2011-07-16,Active
A-002606,C-01651,Business Current,439.98,0,0.0,2006-11-29,Active
A-002607,C-00190,Mortgage,37254.89,0,0.0,2011-01-27,Active
A-002608,C-00827,Mortgage,49587.24,0,0.0,2023-07-25,Active
A-002609,C-00265,Mortgage,29877.69,10000,68.47,2014-08-22,Active
A-002610,C-00698,Credit Card,1863.82,5000,49.3,2017-10-26,Active
A-002611,C-00994,Savings,38475.72,2000,25.89,2005-04-30,Closed
A-002612,C-01888,Mortgage,27891.88,2000,69.75,2011-01-21,Active
A-002613,C-00539,Business Current,20993.2,10000,13.01,2010-08-24,Active
A-002614,C-01246,Credit Card,46884.77,0,0.0,2014-06-15,Closed
A-002615,C-00744,Credit Card,6175.25,25000,91.88,2020-07-05,Active
A-002616,C-01610,Business Current,47625.72,5000,77.42,2023-11-17,Active
A-002617,C-01673,Mortgage,43954.16,2000,82.61,2011-05-11,Active
A-002618,C-01341,Savings,31828.62,0,0.0,2017-11-05,Active
A-002619,C-01021,Mortgage,3899.83,5000,37.15,2018-03-22,Closed
A-002620,C-01434,Business Current,28991.01,5000,72.54,2016-04-23,Active
A-002621,C-00720,Mortgage,40446.12,2000,6.23,2010-11-19,Active
A-002622,C-00308,Business Current,49101.11,5000,27.64,2022-11-25,Active
A-002623,C-00486,Savings,41630.42,10000,97.19,2022-05-31,Active
A-002624,C-00426,Business Current,46537.24,2000,1.03,2014-01-04,Active
A-002625,C-01022,Mortgage,4715.36,2000,9.54,2007-11-11,Dormant
A-002626,C-00868,Business Current,19100.39,5000,53.54,2011-03-04,Active
A-002627,C-00555,Credit Card,44622.96,0,0.0,2013-03-27,Active
A-002628,C-00345,Credit Card,21010.52,5000,11.65,2014-05-26,Active
A-002629,C-00351,Credit Card,44316.63,10000,50.53,2013-03-29,Dormant
A-002630,C-01932,Savings,42809.51,0,0.0,2022-03-23,Active
A-002631,C-01818,Current,29545.25,5000,68.41,2005-08-05,Active
A-002632,C-01670,Business Current,35611.37,0,0.0,2017-09-27,Active
A-002633,C-01044,Business Current,48335.58,10000,64.13,2021-08-31,Active
A-002634,C-00678,Current,29280.3,10000,7.35,2018-01-27,Active
A-002635,C-00986,Mortgage,13583.59,0,0.0,2010-12-01,Active
A-002636,C-00488,Mortgage,37146.51,0,0.0,2023-10-22,Active
A-002637,C-00913,Credit Card,16279.52,0,0.0,2023-06-23,Active
A-002638,C-01018,Credit Card,28994.78,0,0.0,2011-01-24,Active
A-002639,C-00757,Mortgage,27317.8,25000,29.54,2006-04-17,Active
A-002640,C-00754,Mortgage,6374.69,0,0.0,2014-07-29,Active
A-002641,C-00039,Savings,27305.21,25000,92.25,2010-05-06,Active
A-002642,C-00629,Business Current,4991.65,0,0.0,2009-10-01,Dormant
A-002643,C-01381,Current,49782.04,2000,36.73,2009-10-04,Active
A-002644,C-00290,Credit Card,29410.25,10000,38.05,2019-03-06,Active
A-002645,C-00417,Mortgage,33456.44,25000,43.05,2007-08-15,Active
A-002646,C-01308,Savings,38822.15,25000,98.86,2008-08-04,Active
A-002647,C-00631,Credit Card,16547.99,0,0.0,2011-09-29,Active
A-002648,C-00882,Current,31850.9,25000,8.7,2010-01-31,Active
A-002649,C-01943,Current,30726.06,2000,54.71,2016-04-05,Active
A-002650,C-00017,Business Current,4677.41,0,0.0,2011-08-30,Active
A-002651,C-01354,Credit Card,27317.04,10000,1.46,2018-02-20,Active
A-002652,C-01655,Credit Card,13826.4,10000,89.11,2006-11-06,Active
A-002653,C-00826,Current,26644.42,2000,6.2,2010-05-23,Active
A-002654,C-00923,Business Current,28697.09,0,0.0,2008-11-19,Dormant
A-002655,C-01083,Savings,13072.09,25000,50.57,2020-12-16,Active
A-002656,C-01696,Current,42570.42,2000,40.16,2016-05-25,Active
A-002657,C-00837,Savings,15197.82,25000,98.83,2017-01-10,Active
A-002658,C-00996,Credit Card,46418.15,5000,20.52,2018-02-06,Active
A-002659,C-00627,Business Current,12405.25,10000,20.02,2023-01-07,Closed
A-002660,C-00403,Current,21237.54,0,0.0,2014-02-14,Closed
A-002661,C-00449,Savings,36414.49,2000,63.81,2010-01-31,Closed
A-002662,C-01845,Credit Card,9609.26,25000,7.42,2012-06-23,Active
A-002663,C-00383,Savings,35712.19,5000,50.15,2009-07-21,Closed
A-002664,C-01299,Credit Card,24138.87,2000,66.53,2012-10-27,Active
A-002665,C-01463,Mortgage,38447.89,5000,53.97,2005-12-02,Active
A-002666,C-00768,Savings,25303.18,10000,31.96,2009-05-01,Dormant
A-002667,C-00684,Current,41579.55,5000,36.09,2011-06-14,Active
A-002668,C-01551,Mortgage,3276.24,10000,45.92,2021-12-26,Active
A-002669,C-00267,Current,20999.84,25000,32.42,2019-04-26,Active
A-002670,C-01751,Business Current,34981.93,5000,80.47,2019-12-10,Active
A-002671,C-00131,Mortgage,7299.26,0,0.0,2023-06-17,Active
A-002672,C-00669,Credit Card,47182.92,25000,39.12,2007-02-23,Active
A-002673,C-01535,Business Current,49786.36,10000,43.87,2011-07-04,Active
A-002674,C-00525,Savings,15406.26,5000,11.78,2015-07-30,Active
A-002675,C-00654,Savings,12344.67,5000,50.08,2017-10-10,Active
A-002676,C-00055,Savings,34425.32,2000,31.32,2014-08-20,Active
A-002677,C-01824,Mortgage,45509.12,0,0.0,2006-02-24,Dormant
A-002678,C-01176,Current,34091.68,2000,67.02,2006-04-02,Active
A-002679,C-01466,Business Current,37789.83,10000,65.21,2005-05-24,Active
A-002680,C-00897,Savings,673.39,5000,88.15,2012-12-18,Active
A-002681,C-01206,Current,15649.66,10000,58.04,2007-05-08,Active
A-002682,C-01236,Business Current,33347.88,25000,23.65,2015-12-18,Active
A-002683,C-00559,Business Current,33115.72,25000,57.7,2007-10-17,Dormant
A-002684,C-01182,Savings,26431.94,0,0.0,2013-04-04,Active
A-002685,C-00583,Savings,14633.41,2000,34.96,2008-11-12,Active
A-002686,C-00923,Business Current,29567.95,5000,74.13,2009-02-04,Active
A-002687,C-01546,Business Current,27313.91,10000,30.51,2022-04-16,Dormant
A-002688,C-00109,Business Current,5591.54,0,0.0,2005-04-02,Active
A-002689,C-01583,Mortgage,3390.44,10000,19.8,2009-09-20,Active
A-002690,C-01785,Business Current,40296.79,25000,30.99,2010-10-16,Active
A-002691,C-00775,Current,37725.61,0,0.0,2023-09-30,Active
A-002692,C-00448,Current,16271.37,2000,90.64,2013-11-29,Active
A-002693,C-00474,Mortgage,30675.36,10000,84.3,2013-12-04,Active
A-002694,C-00568,Current,22615.57,2000,17.04,2010-04-11,Active
A-002695,C-01144,Credit Card,22564.35,2000,50.26,2014-03-07,Active
A-002696,C-01063,Savings,18925.43,0,0.0,2010-07-17,Active
A-002697,C-01895,Credit Card,40436.46,25000,67.23,2008-08-07,Active
A-002698,C-01872,Business Current,15729.3,25000,77.0,2015-06-21,Active
A-002699,C-01104,Credit Card,12697.02,2000,93.45,2008-11-19,Closed
A-002700,C-00886,Current,22701.12,2000,32.06,2009-04-10,Dormant
A-002701,C-01523,Business Current,10672.15,25000,30.55,2021-01-30,Active
A-002702,C-00467,Business Current,29033.39,10000,22.43,2005-11-06,Dormant
A-002703,C-00843,Business Current,10225.6,2000,26.05,2019-12-14,Active
A-002704,C-00221,Credit Card,45213.01,0,0.0,2012-04-23,Active
A-002705,C-00614,Mortgage,872.19,2000,8.55,2016-08-29,Active
A-002706,C-01030,Current,18078.95,2000,1.95,2013-10-24,Active
A-002707,C-01869,Current,5739.41,25000,37.93,2007-05-12,Active
A-002708,C-00136,Mortgage,48526.57,10000,59.91,2021-07-16,Active
A-002709,C-01056,Business Current,9167.76,2000,64.7,2014-06-29,Active
A-002710,C-00806,Current,48850.7,2000,97.8,2005-11-27,Active
A-002711,C-00873,Current,19976.02,5000,93.02,2014-10-17,Active
A-002712,C-00127,Current,11362.12,2000,76.91,2008-04-18,Active
A-002713,C-01300,Savings,29037.66,25000,9.79,2013-11-26,Active
A-002714,C-00570,Mortgage,29559.53,2000,78.45,2005-09-19,Active
A-002715,C-00564,Current,20829.22,25000,89.15,2006-01-21,Active
A-002716,C-01142,Mortgage,4916.27,0,0.0,2021-08-06,Active
A-002717,C-00261,Mortgage,5503.78,10000,86.34,2016-08-16,Closed
A-002718,C-00726,Mortgage,32886.16,2000,43.98,2005-01-21,Dormant
A-002719,C-00800,Mortgage,26907.96,0,0.0,2009-04-16,Active
A-002720,C-01798,Savings,3027.87,25000,91.52,2005-06-30,Active
A-002721,C-00067,Current,26090.19,25000,41.65,2011-12-26,Active
A-002722,C-01661,Credit Card,22687.96,5000,17.34,2019-08-12,Active
A-002723,C-01880,Credit Card,48910.43,5000,1.82,2011-11-07,Active
A-002724,C-00747,Business Current,47797.57,5000,91.64,2018-04-24,Active
A-002725,C-00765,Business Current,797.68,25000,1.48,2020-05-29,Active
A-002726,C-01615,Business Current,10247.9,5000,78.47,2021-11-25,Active
A-002727,C-00109,Credit Card,3839.02,5000,2.49,2006-05-03,Active
A-002728,C-01484,Credit Card,19679.73,5000,9.89,2007-10-13,Active
A-002729,C-01335,Mortgage,20911.42,25000,35.91,2009-04-08,Active
A-002730,C-01127,Business Current,36530.28,25000,12.93,2022-10-20,Active
A-002731,C-01945,Credit Card,22067.63,10000,52.83,2010-11-26,Active
A-002732,C-00738,Credit Card,34400.33,25000,54.31,2005-05-29,Dormant
A-002733,C-01776,Current,3855.39,10000,79.06,2005-02-13,Active
A-002734,C-01612,Mortgage,1229.04,2000,96.21,2022-05-20,Active
A-002735,C-01812,Business Current,9089.5,0,0.0,2010-11-21,Active
A-002736,C-01344,Credit Card,7406.53,2000,53.68,2022-04-12,Active
A-002737,C-00521,Business Current,5070.67,5000,82.69,2020-11-27,Dormant
A-002738,C-01417,Credit Card,7023.06,0,0.0,2014-01-19,Active
A-002739,C-01193,Savings,7332.53,2000,19.66,2013-06-30,Active
A-002740,C-00421,Current,1674.1,0,0.0,2005-08-05,Active
A-002741,C-01804,Savings,4161.55,0,0.0,2013-02-09,Closed
A-002742,C-01553,Business Current,11155.58,10000,14.01,2011-08-28,Active
A-002743,C-00810,Mortgage,35589.68,10000,16.88,2012-11-12,Active
A-002744,C-00051,Mortgage,39645.34,2000,84.22,2012-03-28,Active
A-002745,C-00081,Mortgage,46804.23,10000,9.35,2010-04-02,Active
A-002746,C-00412,Business Current,12834.13,2000,88.91,2018-10-02,Dormant
A-002747,C-00113,Credit Card,7609.31,25000,62.96,2023-12-07,Active
A-002748,C-00985,Credit Card,25647.83,5000,32.61,2012-05-04,Active
A-002749,C-01669,Current,49276.7,2000,58.32,2006-10-29,Dormant
A-002750,C-01040,Mortgage,32099.53,2000,50.05,2010-11-14,Active
A-002751,C-00845,Current,33891.17,25000,23.84,2015-11-12,Dormant
A-002752,C-01423,Mortgage,37048.37,0,0.0,2012-08-24,Active
A-002753,C-01575,Business Current,45082.17,25000,45.69,2023-01-06,Active
A-002754,C-00911,Current,42489.51,10000,6.76,2019-08-25,Active
A-002755,C-01616,Business Current,32843.88,25000,24.53,2014-12-05,Dormant
A-002756,C-01867,Credit Card,1236.28,10000,84.23,2016-09-15,Active
A-002757,C-00907,Credit Card,28890.49,5000,62.82,2012-01-23,Active
A-002758,C-01033,Mortgage,14169.08,10000,52.26,2019-11-26,Active
A-002759,C-01016,Business Current,10688.57,0,0.0,2019-05-08,Dormant
A-002760,C-01698,Savings,40170.76,0,0.0,2018-03-16,Active
A-002761,C-00891,Credit Card,9076.35,10000,43.22,2014-01-02,Active
A-002762,C-01991,Business Current,42715.5,10000,91.87,2015-09-30,Closed
A-002763,C-00895,Credit Card,39263.54,25000,49.69,2014-06-30,Dormant
A-002764,C-01518,Mortgage,11124.27,25000,23.48,2012-10-11,Active
A-002765,C-00733,Business Current,14112.13,10000,76.36,2012-09-21,Active
A-002766,C-01072,Mortgage,22769.5,2000,46.61,2017-05-11,Active
A-002767,C-00080,Credit Card,38544.75,2000,15.77,2018-10-29,Active
A-002768,C-01647,Mortgage,14695.93,0,0.0,2014-06-02,Dormant
A-002769,C-00383,Credit Card,6006.86,10000,84.95,2007-03-27,Active
A-002770,C-01766,Savings,23830.79,25000,97.26,2023-09-02,Active
A-002771,C-01059,Current,11873.83,10000,32.07,2015-10-03,Active
A-002772,C-01376,Mortgage,27949.75,2000,21.37,2021-03-01,Active
A-002773,C-00023,Credit Card,27092.47,2000,82.95,2018-02-14,Active
A-002774,C-00474,Business Current,49453.21,10000,61.35,2018-12-21,Active
A-002775,C-01077,Savings,741.66,10000,71.13,2020-02-06,Active
A-002776,C-00116,Mortgage,40847.21,10000,19.43,2006-12-22,Active
A-002777,C-00845,Business Current,46591.01,2000,40.67,2019-11-24,Active
A-002778,C-00789,Current,38406.6,2000,30.87,2007-02-01,Active
A-002779,C-01009,Credit Card,48136.67,0,0.0,2019-02-20,Active
A-002780,C-01511,Savings,39416.98,25000,62.73,2016-02-04,Active
A-002781,C-00495,Current,19088.89,10000,23.29,2006-03-31,Active
A-002782,C-01662,Credit Card,27568.53,25000,79.8,2008-06-21,Dormant
A-002783,C-01600,Mortgage,24453.6,10000,43.35,2015-11-03,Active
A-002784,C-00231,Credit Card,6719.19,25000,93.66,2012-05-25,Active
A-002785,C-00784,Savings,19739.56,5000,33.06,2022-03-24,Active
A-002786,C-00901,Mortgage,24992.37,0,0.0,2018-07-18,Dormant
A-002787,C-00402,Credit Card,43394.27,0,0.0,2023-04-06,Active
A-002788,C-01192,Credit Card,19512.62,2000,45.36,2020-04-26,Active
A-002789,C-00189,Current,47334.48,2000,58.0,2007-06-20,Dormant
A-002790,C-01584,Credit Card,37831.29,10000,6.07,2021-09-13,Active
A-002791,C-01775,Business Current,42209.38,10000,83.51,2009-11-15,Active
A-002792,C-01766,Mortgage,8359.08,25000,29.95,2019-08-04,Active
A-002793,C-00831,Current,21685.02,0,0.0,2009-06-28,Active
A-002794,C-00227,Credit Card,40712.76,5000,63.59,2008-12-16,Active
A-002795,C-00385,Current,11342.7,0,0.0,2012-04-03,Dormant
A-002796,C-00766,Mortgage,25759.26,5000,53.48,2016-08-26,Active
A-002797,C-00684,Current,15427.13,10000,98.04,2016-08-04,Active
A-002798,C-00058,Savings,22333.44,25000,52.39,2022-10-17,Active
A-002799,C-00520,Savings,46661.33,2000,79.06,2022-11-22,Active
A-002800,C-01242,Savings,37766.51,25000,91.93,2013-02-05,Active
A-002801,C-00925,Credit Card,23183.96,5000,26.01,2008-02-20,Active
A-002802,C-00848,Current,9889.82,10000,16.73,2009-12-25,Active
A-002803,C-01483,Credit Card,24268.29,10000,54.58,2022-03-28,Active
A-002804,C-00887,Business Current,4281.89,0,0.0,2015-09-10,Active
A-002805,C-01598,Business Current,33770.32,10000,16.52,2021-09-25,Dormant
A-002806,C-00223,Mortgage,46055.82,0,0.0,2023-08-24,Dormant
A-002807,C-01398,Current,12140.25,5000,51.28,2017-07-17,Dormant
A-002808,C-01723,Credit Card,13054.5,5000,28.87,2016-06-24,Active
A-002809,C-00277,Mortgage,39030.15,25000,65.88,2021-10-10,Active
A-002810,C-00013,Savings,42137.22,25000,45.17,2017-04-20,Active
A-002811,C-01773,Credit Card,49799.9,10000,64.89,2012-04-06,Active
A-002812,C-00652,Business Current,4951.85,10000,10.71,2022-09-18,Active
A-002813,C-01791,Business Current,26572.88,5000,18.88,2014-01-17,Active
A-002814,C-00212,Savings,35303.03,5000,62.34,2020-06-04,Dormant
A-002815,C-00276,Current,2916.94,10000,15.66,2023-03-08,Dormant
A-002816,C-01025,Mortgage,7417.83,0,0.0,2023-01-12,Active
A-002817,C-00923,Current,32736.35,5000,60.14,2006-03-12,Active
A-002818,C-01553,Credit Card,3168.64,5000,15.75,2023-12-23,Active
A-002819,C-00893,Credit Card,16820.35,25000,18.41,2009-01-16,Active
A-002820,C-01678,Current,774.68,2000,2.2,2006-09-21,Active
A-002821,C-00606,Credit Card,18859.12,10000,60.79,2020-09-25,Active
A-002822,C-01786,Savings,31008.97,25000,26.01,2006-11-08,Dormant
A-002823,C-00065,Savings,7590.53,10000,47.0,2014-11-09,Active
A-002824,C-00073,Business Current,4707.49,10000,36.51,2018-08-02,Active
A-002825,C-00056,Business Current,1848.66,10000,34.83,2012-10-08,Active
A-002826,C-00135,Savings,23493.73,2000,57.05,2019-03-27,Active
A-002827,C-01449,Current,31427.39,25000,49.19,2019-05-17,Active
A-002828,C-00462,Savings,24266.81,0,0.0,2012-11-06,Active
A-002829,C-00057,Savings,13957.38,2000,77.73,2005-12-22,Active
A-002830,C-01474,Mortgage,9519.19,25000,47.44,2023-02-18,Dormant
A-002831,C-00337,Savings,20907.05,0,0.0,2005-12-16,Active
A-002832,C-01129,Credit Card,2624.74,5000,95.47,2012-03-23,Active
A-002833,C-00596,Savings,27977.6,10000,72.29,2015-11-11,Active
A-002834,C-00589,Credit Card,31639.15,10000,47.53,2015-07-02,Dormant
A-002835,C-01172,Business Current,21572.51,0,0.0,2015-04-07,Active
A-002836,C-01695,Business Current,28264.05,10000,97.22,2021-10-12,Active
A-002837,C-01728,Business Current,14265.98,2000,46.12,2019-11-16,Active
A-002838,C-01957,Credit Card,39066.49,5000,20.87,2011-04-16,Active
A-002839,C-01760,Current,34569.82,0,0.0,2022-11-16,Active
A-002840,C-00210,Business Current,36512.06,5000,14.01,2023-09-23,Active
A-002841,C-01402,Savings,37470.04,0,0.0,2022-01-08,Active
A-002842,C-01828,Savings,38695.6,25000,13.45,2008-05-30,Active
A-002843,C-01689,Savings,1801.11,25000,77.21,2011-03-01,Active
A-002844,C-01508,Mortgage,44130.88,2000,46.68,2023-11-07,Active
A-002845,C-01884,Savings,2345.12,2000,6.64,2020-01-01,Active
A-002846,C-01692,Credit Card,13503.36,2000,0.85,2010-04-25,Active
A-002847,C-00326,Mortgage,37339.56,25000,84.22,2010-08-22,Active
A-002848,C-00569,Business Current,26292.85,25000,96.89,2020-01-28,Dormant
A-002849,C-01305,Mortgage,33017.87,2000,28.86,2008-01-31,Active
A-002850,C-01866,Current,27715.91,25000,93.56,2015-01-15,Active
A-002851,C-00987,Current,44532.12,0,0.0,2019-09-19,Active
A-002852,C-00106,Credit Card,48510.29,0,0.0,2007-01-20,Dormant
A-002853,C-00277,Savings,16772.46,5000,87.02,2008-12-27,Active
A-002854,C-01688,Credit Card,48028.72,2000,60.66,2023-11-23,Active
A-002855,C-00327,Business Current,33203.83,0,0.0,2012-02-05,Active
A-002856,C-01991,Current,18050.7,10000,40.83,2023-07-27,Active
A-002857,C-00878,Business Current,37944.51,2000,47.67,2007-01-10,Dormant
A-002858,C-00730,Business Current,40821.87,5000,27.28,2009-07-16,Active
A-002859,C-01433,Business Current,1025.68,10000,3.67,2022-08-13,Dormant
A-002860,C-01239,Mortgage,27767.64,5000,75.92,2010-02-25,Active
A-002861,C-01371,Mortgage,30110.72,2000,26.73,2018-01-20,Active
A-002862,C-00933,Savings,11188.82,25000,32.31,2020-02-22,Dormant
A-002863,C-00715,Business Current,49862.58,0,0.0,2010-12-27,Active
A-002864,C-00709,Business Current,12887.07,25000,89.01,2016-12-10,Active
