student_id,programme,department,level,cohort_year,enrolment_date,status,gender,region,age_at_enrolment
STU-02362,Social Sciences,Social Sciences,PhD,2022,2022-09-12,Active,Non-binary,Wales,18
STU-02363,Business Administration,Business,Postgraduate,2025,2025-09-07,Active,Prefer not to say,North West,22
STU-02364,Education,Education Dept,PhD,2022,2022-09-13,Active,Non-binary,International,27
STU-02365,Arts & Humanities,Arts,Undergraduate,2023,2023-09-05,Active,Non-binary,Wales,22
STU-02366,Computer Science,Computing,Undergraduate,2024,2024-09-06,Active,Non-binary,Wales,22
STU-02367,Medicine,Medical School,Undergraduate,2023,2023-09-03,Active,Male,Wales,45
STU-02368,Engineering,Engineering,PhD,2024,2024-09-07,Active,Non-binary,Midlands,42
STU-02369,Computer Science,Computing,PhD,2023,2023-09-11,Active,Non-binary,North West,40
STU-02370,Social Sciences,Social Sciences,Postgraduate,2023,2023-09-01,Active,Non-binary,Wales,42
STU-02371,Medicine,Medical School,PhD,2024,2024-09-02,Active,Non-binary,Wales,28
STU-02372,Law,Law School,Undergraduate,2025,2025-09-05,Active,Non-binary,Scotland,45
STU-02373,Education,Education Dept,PhD,2024,2024-09-10,Withdrawn,Female,North West,23
STU-02374,Social Sciences,Social Sciences,PhD,2022,2022-09-12,Active,Prefer not to say,Wales,21
STU-02375,Business Administration,Business,PhD,2025,2025-09-02,Withdrawn,Non-binary,London,24
STU-02376,Engineering,Engineering,PhD,2024,2024-09-02,Active,Prefer not to say,London,31
STU-02377,Social Sciences,Social Sciences,PhD,2023,2023-09-01,Active,Non-binary,London,36
STU-02378,Business Administration,Business,Postgraduate,2022,2022-09-01,Active,Prefer not to say,North West,35
STU-02379,Engineering,Engineering,Undergraduate,2025,2025-09-05,Active,Non-binary,Scotland,44
STU-02380,Business Administration,Business,Undergraduate,2022,2022-09-12,Active,Female,North West,28
STU-02381,Engineering,Engineering,Undergraduate,2022,2022-09-11,Active,Female,Midlands,45
STU-02382,Computer Science,Computing,Undergraduate,2025,2025-09-13,Graduated,Female,Midlands,37
STU-02383,Business Administration,Business,Postgraduate,2024,2024-09-11,Graduated,Prefer not to say,South East,18
STU-02384,Arts & Humanities,Arts,Postgraduate,2023,2023-09-12,Active,Prefer not to say,North West,45
STU-02385,Medicine,Medical School,PhD,2023,2023-09-01,Active,Female,International,33
STU-02386,Social Sciences,Social Sciences,Postgraduate,2024,2024-09-04,Active,Non-binary,North West,41
STU-02387,Computer Science,Computing,PhD,2023,2023-09-14,Active,Male,South East,34
STU-02388,Computer Science,Computing,Postgraduate,2023,2023-09-05,Active,Male,London,37
STU-02389,Education,Education Dept,PhD,2024,2024-09-02,Active,Prefer not to say,Midlands,28
STU-02390,Computer Science,Computing,Undergraduate,2024,2024-09-15,Graduated,Male,Scotland,43
STU-02391,Computer Science,Computing,Postgraduate,2025,2025-09-15,Active,Non-binary,Scotland,40
STU-02392,Arts & Humanities,Arts,PhD,2023,2023-09-11,Active,Non-binary,Wales,43
STU-02393,Business Administration,Business,PhD,2023,2023-09-04,Active,Prefer not to say,Wales,18
STU-02394,Computer Science,Computing,Postgraduate,2022,2022-09-09,Graduated,Male,Wales,24
STU-02395,Medicine,Medical School,Undergraduate,2022,2022-09-09,Withdrawn,Female,Midlands,43
STU-02396,Engineering,Engineering,Undergraduate,2024,2024-09-12,Graduated,Prefer not to say,International,45
STU-02397,Business Administration,Business,Postgraduate,2025,2025-09-14,Active,Female,North West,23
STU-02398,Engineering,Engineering,PhD,2023,2023-09-11,Graduated,Male,International,33
STU-02399,Business Administration,Business,Postgraduate,2023,2023-09-03,Active,Non-binary,London,33
STU-02400,Engineering,Engineering,PhD,2025,2025-09-04,Graduated,Prefer not to say,North West,29
STU-02401,Social Sciences,Social Sciences,PhD,2025,2025-09-11,Active,Prefer not to say,Scotland,36
STU-02402,Education,Education Dept,Postgraduate,2023,2023-09-05,Graduated,Female,North West,21
STU-02403,Law,Law School,Undergraduate,2025,2025-09-11,Deferred,Prefer not to say,International,24
STU-02404,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-05,Active,Prefer not to say,North West,42
STU-02405,Medicine,Medical School,PhD,2022,2022-09-10,Graduated,Male,Wales,39
STU-02406,Medicine,Medical School,PhD,2023,2023-09-11,Graduated,Prefer not to say,Scotland,29
STU-02407,Education,Education Dept,Postgraduate,2024,2024-09-01,Active,Female,Wales,26
STU-02408,Medicine,Medical School,Postgraduate,2024,2024-09-13,Active,Female,North West,42
STU-02409,Education,Education Dept,Postgraduate,2025,2025-09-13,Graduated,Non-binary,Wales,44
STU-02410,Computer Science,Computing,PhD,2023,2023-09-01,Graduated,Male,Scotland,36
STU-02411,Law,Law School,PhD,2025,2025-09-11,Graduated,Female,International,20
STU-02412,Law,Law School,Postgraduate,2022,2022-09-11,Graduated,Female,North West,26
STU-02413,Law,Law School,Postgraduate,2025,2025-09-12,Withdrawn,Prefer not to say,Midlands,28
STU-02414,Education,Education Dept,PhD,2023,2023-09-12,Active,Non-binary,Scotland,20
STU-02415,Medicine,Medical School,Undergraduate,2023,2023-09-15,Active,Male,London,37
STU-02416,Engineering,Engineering,PhD,2023,2023-09-07,Active,Male,International,43
STU-02417,Computer Science,Computing,PhD,2024,2024-09-04,Active,Male,Wales,35
STU-02418,Engineering,Engineering,Postgraduate,2022,2022-09-14,Active,Female,International,40
STU-02419,Business Administration,Business,Postgraduate,2024,2024-09-03,Active,Male,International,41
STU-02420,Medicine,Medical School,Postgraduate,2024,2024-09-10,Active,Prefer not to say,Scotland,36
STU-02421,Computer Science,Computing,Undergraduate,2024,2024-09-02,Graduated,Male,Scotland,38
STU-02422,Computer Science,Computing,Postgraduate,2024,2024-09-05,Active,Female,Scotland,34
STU-02423,Engineering,Engineering,Postgraduate,2022,2022-09-06,Active,Non-binary,International,18
STU-02424,Law,Law School,PhD,2024,2024-09-05,Active,Male,International,38
STU-02425,Engineering,Engineering,PhD,2023,2023-09-13,Withdrawn,Non-binary,Scotland,43
STU-02426,Arts & Humanities,Arts,PhD,2024,2024-09-15,Graduated,Male,North West,26
STU-02427,Arts & Humanities,Arts,PhD,2024,2024-09-01,Active,Male,Scotland,45
STU-02428,Law,Law School,Undergraduate,2022,2022-09-03,Graduated,Prefer not to say,Midlands,24
STU-02429,Social Sciences,Social Sciences,PhD,2023,2023-09-05,Active,Male,International,22
STU-02430,Law,Law School,Postgraduate,2023,2023-09-01,Active,Non-binary,Scotland,23
STU-02431,Law,Law School,PhD,2022,2022-09-03,Active,Prefer not to say,Wales,26
STU-02432,Arts & Humanities,Arts,Postgraduate,2022,2022-09-09,Active,Non-binary,London,27
STU-02433,Education,Education Dept,Postgraduate,2024,2024-09-04,Active,Male,Scotland,40
STU-02434,Computer Science,Computing,Postgraduate,2022,2022-09-02,Active,Male,South East,37
STU-02435,Law,Law School,Undergraduate,2024,2024-09-09,Active,Male,Wales,23
STU-02436,Law,Law School,Postgraduate,2025,2025-09-15,Withdrawn,Female,Wales,27
STU-02437,Computer Science,Computing,PhD,2023,2023-09-13,Deferred,Non-binary,London,32
STU-02438,Computer Science,Computing,Postgraduate,2022,2022-09-05,Active,Male,London,22
STU-02439,Social Sciences,Social Sciences,Postgraduate,2022,2022-09-04,Active,Male,London,22
STU-02440,Medicine,Medical School,Undergraduate,2025,2025-09-09,Active,Female,Wales,29
STU-02441,Arts & Humanities,Arts,PhD,2025,2025-09-07,Deferred,Prefer not to say,Scotland,38
STU-02442,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-12,Active,Male,Midlands,26
STU-02443,Education,Education Dept,Postgraduate,2023,2023-09-08,Active,Prefer not to say,Scotland,21
STU-02444,Education,Education Dept,Postgraduate,2024,2024-09-02,Active,Prefer not to say,International,33
STU-02445,Social Sciences,Social Sciences,PhD,2023,2023-09-14,Active,Male,South East,40
STU-02446,Arts & Humanities,Arts,PhD,2022,2022-09-08,Withdrawn,Male,London,25
STU-02447,Social Sciences,Social Sciences,PhD,2024,2024-09-05,Active,Male,North West,33
STU-02448,Arts & Humanities,Arts,Undergraduate,2022,2022-09-05,Active,Male,North West,39
STU-02449,Medicine,Medical School,PhD,2022,2022-09-10,Active,Female,Scotland,26
STU-02450,Medicine,Medical School,Postgraduate,2025,2025-09-11,Active,Prefer not to say,Wales,45
STU-02451,Computer Science,Computing,Postgraduate,2023,2023-09-13,Active,Prefer not to say,Wales,26
STU-02452,Law,Law School,Postgraduate,2023,2023-09-06,Graduated,Male,Wales,43
STU-02453,Medicine,Medical School,Undergraduate,2025,2025-09-02,Active,Prefer not to say,Scotland,33
STU-02454,Computer Science,Computing,Undergraduate,2023,2023-09-02,Active,Prefer not to say,Midlands,45
STU-02455,Law,Law School,Postgraduate,2024,2024-09-11,Graduated,Male,London,21
STU-02456,Education,Education Dept,Postgraduate,2022,2022-09-12,Active,Female,South East,23
STU-02457,Computer Science,Computing,PhD,2024,2024-09-03,Withdrawn,Female,Wales,33
STU-02458,Law,Law School,Undergraduate,2025,2025-09-14,Graduated,Female,Midlands,22
STU-02459,Law,Law School,Undergraduate,2025,2025-09-02,Graduated,Non-binary,Wales,43
STU-02460,Medicine,Medical School,Undergraduate,2023,2023-09-10,Active,Non-binary,Wales,31
STU-02461,Business Administration,Business,Postgraduate,2024,2024-09-06,Withdrawn,Prefer not to say,Midlands,26
STU-02462,Arts & Humanities,Arts,Undergraduate,2024,2024-09-11,Graduated,Female,North West,18
STU-02463,Engineering,Engineering,Postgraduate,2023,2023-09-06,Active,Male,Midlands,18
STU-02464,Engineering,Engineering,PhD,2023,2023-09-02,Active,Prefer not to say,Midlands,26
STU-02465,Computer Science,Computing,PhD,2023,2023-09-01,Active,Male,South East,29
STU-02466,Law,Law School,Postgraduate,2022,2022-09-05,Active,Female,Scotland,25
STU-02467,Arts & Humanities,Arts,PhD,2024,2024-09-01,Active,Non-binary,Scotland,32
STU-02468,Medicine,Medical School,Postgraduate,2025,2025-09-05,Active,Female,Scotland,18
STU-02469,Engineering,Engineering,PhD,2025,2025-09-11,Active,Female,South East,27
STU-02470,Business Administration,Business,PhD,2025,2025-09-13,Graduated,Prefer not to say,Wales,41
STU-02471,Computer Science,Computing,Undergraduate,2024,2024-09-07,Active,Prefer not to say,London,28
STU-02472,Arts & Humanities,Arts,PhD,2024,2024-09-05,Active,Prefer not to say,South East,43
STU-02473,Law,Law School,Postgraduate,2022,2022-09-02,Active,Male,North West,42
STU-02474,Law,Law School,Postgraduate,2023,2023-09-13,Withdrawn,Non-binary,North West,31
STU-02475,Law,Law School,PhD,2024,2024-09-02,Active,Non-binary,South East,30
STU-02476,Social Sciences,Social Sciences,Postgraduate,2025,2025-09-13,Active,Non-binary,North West,26
STU-02477,Business Administration,Business,PhD,2022,2022-09-11,Active,Prefer not to say,London,26
STU-02478,Law,Law School,Undergraduate,2023,2023-09-03,Graduated,Male,London,20
STU-02479,Engineering,Engineering,Undergraduate,2022,2022-09-14,Active,Prefer not to say,International,26
STU-02480,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-14,Active,Non-binary,South East,30
STU-02481,Business Administration,Business,PhD,2022,2022-09-02,Active,Male,Scotland,39
STU-02482,Arts & Humanities,Arts,Postgraduate,2023,2023-09-07,Active,Female,North West,41
STU-02483,Computer Science,Computing,Postgraduate,2022,2022-09-11,Active,Female,International,40
STU-02484,Medicine,Medical School,PhD,2025,2025-09-14,Active,Non-binary,International,31
STU-02485,Arts & Humanities,Arts,Postgraduate,2024,2024-09-10,Active,Prefer not to say,International,18
STU-02486,Arts & Humanities,Arts,PhD,2024,2024-09-12,Active,Male,Wales,23
STU-02487,Computer Science,Computing,PhD,2024,2024-09-08,Graduated,Female,South East,22
STU-02488,Engineering,Engineering,PhD,2022,2022-09-11,Active,Female,South East,24
STU-02489,Business Administration,Business,Undergraduate,2024,2024-09-11,Active,Prefer not to say,South East,33
STU-02490,Engineering,Engineering,Undergraduate,2025,2025-09-12,Active,Female,International,33
STU-02491,Education,Education Dept,Postgraduate,2022,2022-09-12,Graduated,Female,Wales,38
STU-02492,Arts & Humanities,Arts,PhD,2023,2023-09-09,Graduated,Female,International,45
STU-02493,Arts & Humanities,Arts,Undergraduate,2024,2024-09-12,Active,Non-binary,South East,32
STU-02494,Arts & Humanities,Arts,PhD,2023,2023-09-15,Withdrawn,Female,London,43
STU-02495,Law,Law School,Undergraduate,2023,2023-09-15,Active,Male,London,27
STU-02496,Education,Education Dept,Undergraduate,2025,2025-09-03,Active,Female,Scotland,21
STU-02497,Engineering,Engineering,Undergraduate,2024,2024-09-11,Active,Male,South East,20
STU-02498,Social Sciences,Social Sciences,PhD,2022,2022-09-06,Graduated,Male,International,23
STU-02499,Law,Law School,Postgraduate,2022,2022-09-09,Deferred,Female,Midlands,29
STU-02500,Computer Science,Computing,Postgraduate,2024,2024-09-14,Graduated,Non-binary,Midlands,23
STU-02501,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-09,Active,Prefer not to say,International,25
STU-02502,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-11,Active,Male,London,39
STU-02503,Engineering,Engineering,Undergraduate,2024,2024-09-03,Graduated,Non-binary,London,38
STU-02504,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-11,Graduated,Male,Scotland,40
STU-02505,Computer Science,Computing,Undergraduate,2023,2023-09-04,Active,Female,Midlands,27
STU-02506,Medicine,Medical School,Postgraduate,2025,2025-09-09,Graduated,Male,South East,18
STU-02507,Law,Law School,Undergraduate,2025,2025-09-15,Graduated,Prefer not to say,London,24
STU-02508,Computer Science,Computing,Undergraduate,2022,2022-09-05,Active,Female,South East,33
STU-02509,Education,Education Dept,Postgraduate,2024,2024-09-03,Active,Male,London,18
STU-02510,Engineering,Engineering,Undergraduate,2023,2023-09-11,Graduated,Prefer not to say,London,35
STU-02511,Medicine,Medical School,Undergraduate,2025,2025-09-11,Active,Male,Scotland,27
STU-02512,Computer Science,Computing,Postgraduate,2022,2022-09-02,Active,Prefer not to say,International,22
STU-02513,Arts & Humanities,Arts,Undergraduate,2024,2024-09-04,Active,Non-binary,Scotland,34
STU-02514,Computer Science,Computing,PhD,2022,2022-09-10,Active,Male,Wales,30
STU-02515,Engineering,Engineering,PhD,2022,2022-09-11,Active,Non-binary,London,40
STU-02516,Engineering,Engineering,PhD,2024,2024-09-05,Active,Non-binary,Wales,20
STU-02517,Law,Law School,PhD,2025,2025-09-14,Graduated,Male,Wales,33
STU-02518,Law,Law School,Postgraduate,2023,2023-09-13,Graduated,Non-binary,North West,22
STU-02519,Business Administration,Business,Undergraduate,2024,2024-09-08,Active,Prefer not to say,Midlands,41
STU-02520,Medicine,Medical School,Undergraduate,2022,2022-09-02,Active,Female,Wales,27
STU-02521,Computer Science,Computing,Undergraduate,2023,2023-09-15,Active,Male,North West,26
STU-02522,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-12,Active,Prefer not to say,North West,27
STU-02523,Social Sciences,Social Sciences,PhD,2024,2024-09-02,Active,Male,Scotland,19
STU-02524,Arts & Humanities,Arts,Postgraduate,2023,2023-09-10,Active,Male,Wales,28
STU-02525,Engineering,Engineering,PhD,2025,2025-09-12,Active,Non-binary,International,39
STU-02526,Computer Science,Computing,Undergraduate,2025,2025-09-07,Graduated,Prefer not to say,North West,22
STU-02527,Computer Science,Computing,PhD,2024,2024-09-14,Active,Prefer not to say,Scotland,41
STU-02528,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-05,Active,Non-binary,London,41
STU-02529,Business Administration,Business,Undergraduate,2024,2024-09-03,Active,Female,Wales,40
STU-02530,Law,Law School,PhD,2022,2022-09-05,Withdrawn,Male,Wales,43
STU-02531,Computer Science,Computing,Undergraduate,2022,2022-09-15,Active,Female,Wales,20
STU-02532,Education,Education Dept,Postgraduate,2023,2023-09-10,Graduated,Non-binary,North West,19
STU-02533,Computer Science,Computing,Postgraduate,2022,2022-09-14,Graduated,Female,Wales,41
STU-02534,Computer Science,Computing,Undergraduate,2025,2025-09-12,Active,Prefer not to say,North West,33
STU-02535,Arts & Humanities,Arts,Undergraduate,2023,2023-09-10,Active,Prefer not to say,London,40
STU-02536,Education,Education Dept,Undergraduate,2023,2023-09-02,Graduated,Prefer not to say,London,35
STU-02537,Medicine,Medical School,Postgraduate,2023,2023-09-15,Withdrawn,Non-binary,London,38
STU-02538,Social Sciences,Social Sciences,PhD,2023,2023-09-11,Active,Male,North West,37
STU-02539,Education,Education Dept,Postgraduate,2025,2025-09-01,Active,Prefer not to say,International,44
STU-02540,Education,Education Dept,Undergraduate,2022,2022-09-07,Active,Prefer not to say,International,45
STU-02541,Arts & Humanities,Arts,Postgraduate,2025,2025-09-06,Active,Male,London,27
STU-02542,Arts & Humanities,Arts,PhD,2025,2025-09-02,Withdrawn,Male,North West,25
STU-02543,Engineering,Engineering,Postgraduate,2025,2025-09-05,Active,Female,London,35
STU-02544,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-08,Active,Non-binary,Wales,31
STU-02545,Education,Education Dept,Postgraduate,2023,2023-09-06,Active,Prefer not to say,Scotland,19
STU-02546,Social Sciences,Social Sciences,Postgraduate,2024,2024-09-07,Withdrawn,Female,Wales,45
STU-02547,Engineering,Engineering,Postgraduate,2025,2025-09-12,Active,Non-binary,London,20
STU-02548,Computer Science,Computing,Postgraduate,2022,2022-09-10,Graduated,Prefer not to say,Midlands,25
STU-02549,Law,Law School,PhD,2023,2023-09-07,Active,Non-binary,International,28
STU-02550,Law,Law School,PhD,2025,2025-09-03,Active,Male,London,18
STU-02551,Business Administration,Business,Undergraduate,2023,2023-09-10,Active,Male,Midlands,32
STU-02552,Education,Education Dept,PhD,2022,2022-09-06,Active,Non-binary,Midlands,18
