enrolment_id,student_id,course_id,department,level,credits,enrolment_date,status,is_completed,is_withdrawn
ENR-008729,STU-03308,CRS-0102,Education Dept,PhD,30,2023-10-09,Completed,1,0
ENR-008730,STU-04739,CRS-0040,Engineering,Postgraduate,20,2022-09-21,Enrolled,0,0
ENR-008731,STU-00353,CRS-0061,Arts,Undergraduate,30,2022-09-22,Enrolled,0,0
ENR-008732,STU-02783,CRS-0065,Arts,Undergraduate,10,2024-09-24,Enrolled,0,0
ENR-008733,STU-01929,CRS-0081,Law School,Postgraduate,30,2024-09-20,Enrolled,0,0
ENR-008734,STU-03927,CRS-0099,Education Dept,Postgraduate,30,2022-10-03,Enrolled,0,0
ENR-008735,STU-01857,CRS-0115,Social Sciences,Postgraduate,15,2025-09-29,Completed,1,0
ENR-008736,STU-03138,CRS-0065,Arts,Undergraduate,10,2025-09-10,Completed,1,0
ENR-008737,STU-02004,CRS-0021,Business,Postgraduate,20,2025-09-15,Completed,1,0
ENR-008738,STU-00405,CRS-0103,Education Dept,PhD,30,2022-09-13,Completed,1,0
ENR-008739,STU-01687,CRS-0105,Education Dept,PhD,10,2022-09-17,Withdrawn,0,1
ENR-008740,STU-01029,CRS-0098,Education Dept,Postgraduate,20,2025-09-08,Failed,0,0
ENR-008741,STU-02967,CRS-0096,Education Dept,Postgraduate,30,2022-09-17,Completed,1,0
ENR-008742,STU-01609,CRS-0080,Law School,Undergraduate,15,2022-09-23,Completed,1,0
ENR-008743,STU-04782,CRS-0097,Education Dept,Postgraduate,15,2024-09-23,Completed,1,0
ENR-008744,STU-04098,CRS-0095,Education Dept,Undergraduate,10,2024-09-15,Completed,1,0
ENR-008745,STU-04762,CRS-0081,Law School,Postgraduate,30,2023-09-30,Failed,0,0
ENR-008746,STU-04667,CRS-0106,Social Sciences,Undergraduate,10,2025-09-27,Completed,1,0
ENR-008747,STU-01911,CRS-0065,Arts,Undergraduate,10,2024-09-13,Enrolled,0,0
ENR-008748,STU-04607,CRS-0003,Computing,Undergraduate,15,2023-09-20,Completed,1,0
ENR-008749,STU-03769,CRS-0030,Business,PhD,30,2024-09-09,Failed,0,0
ENR-008750,STU-00293,CRS-0096,Education Dept,Postgraduate,30,2024-10-03,Withdrawn,0,1
ENR-008751,STU-01804,CRS-0031,Engineering,Undergraduate,10,2023-09-27,Completed,1,0
ENR-008752,STU-01917,CRS-0086,Law School,PhD,10,2023-09-15,Completed,1,0
ENR-008753,STU-02073,CRS-0113,Social Sciences,Postgraduate,20,2022-09-06,Completed,1,0
ENR-008754,STU-01695,CRS-0110,Social Sciences,Undergraduate,30,2025-09-15,Completed,1,0
ENR-008755,STU-04110,CRS-0111,Social Sciences,Postgraduate,15,2023-10-08,Enrolled,0,0
ENR-008756,STU-04602,CRS-0083,Law School,Postgraduate,20,2024-09-10,Completed,1,0
ENR-008757,STU-00786,CRS-0105,Education Dept,PhD,10,2023-09-12,Completed,1,0
ENR-008758,STU-01774,CRS-0035,Engineering,Undergraduate,10,2024-10-07,Completed,1,0
ENR-008759,STU-04095,CRS-0035,Engineering,Undergraduate,10,2024-10-09,Failed,0,0
ENR-008760,STU-02456,CRS-0101,Education Dept,PhD,20,2022-10-04,Completed,1,0
ENR-008761,STU-00651,CRS-0012,Computing,PhD,20,2025-09-29,Completed,1,0
ENR-008762,STU-01769,CRS-0039,Engineering,Postgraduate,10,2024-09-21,Enrolled,0,0
ENR-008763,STU-01746,CRS-0069,Arts,Postgraduate,15,2024-09-26,Completed,1,0
ENR-008764,STU-01498,CRS-0081,Law School,Postgraduate,30,2025-09-10,Enrolled,0,0
ENR-008765,STU-02562,CRS-0120,Social Sciences,PhD,30,2023-09-08,Completed,1,0
ENR-008766,STU-00908,CRS-0031,Engineering,Undergraduate,10,2023-09-28,Enrolled,0,0
ENR-008767,STU-03091,CRS-0106,Social Sciences,Undergraduate,10,2024-09-30,Completed,1,0
ENR-008768,STU-02672,CRS-0062,Arts,Undergraduate,20,2022-10-10,Completed,1,0
ENR-008769,STU-04314,CRS-0053,Medical School,Postgraduate,30,2025-09-22,Completed,1,0
ENR-008770,STU-04265,CRS-0078,Law School,Undergraduate,10,2024-09-20,Withdrawn,0,1
ENR-008771,STU-00935,CRS-0018,Business,Undergraduate,15,2023-09-19,Completed,1,0
ENR-008772,STU-01117,CRS-0098,Education Dept,Postgraduate,20,2024-09-22,Completed,1,0
ENR-008773,STU-02345,CRS-0114,Social Sciences,Postgraduate,15,2022-10-08,Completed,1,0
ENR-008774,STU-03255,CRS-0053,Medical School,Postgraduate,30,2022-10-04,Failed,0,0
ENR-008775,STU-02365,CRS-0061,Arts,Undergraduate,30,2023-09-07,Completed,1,0
ENR-008776,STU-01748,CRS-0096,Education Dept,Postgraduate,30,2025-10-08,Enrolled,0,0
ENR-008777,STU-01658,CRS-0106,Social Sciences,Undergraduate,10,2025-09-17,Withdrawn,0,1
ENR-008778,STU-03777,CRS-0007,Computing,Postgraduate,20,2024-09-15,Enrolled,0,0
ENR-008779,STU-02615,CRS-0088,Law School,PhD,10,2024-09-07,Completed,1,0
ENR-008780,STU-03200,CRS-0034,Engineering,Undergraduate,30,2022-10-04,Enrolled,0,0
ENR-008781,STU-01537,CRS-0050,Medical School,Undergraduate,20,2023-09-27,Completed,1,0
ENR-008782,STU-04480,CRS-0062,Arts,Undergraduate,20,2023-10-04,Enrolled,0,0
ENR-008783,STU-03700,CRS-0114,Social Sciences,Postgraduate,15,2023-09-30,Completed,1,0
ENR-008784,STU-03605,CRS-0035,Engineering,Undergraduate,10,2024-09-16,Completed,1,0
ENR-008785,STU-04773,CRS-0094,Education Dept,Undergraduate,10,2024-09-15,Enrolled,0,0
ENR-008786,STU-01885,CRS-0009,Computing,Postgraduate,30,2024-09-29,Completed,1,0
ENR-008787,STU-00842,CRS-0012,Computing,PhD,20,2024-10-04,Enrolled,0,0
ENR-008788,STU-02007,CRS-0020,Business,Undergraduate,10,2023-09-05,Completed,1,0
ENR-008789,STU-01057,CRS-0074,Arts,PhD,30,2024-09-11,Enrolled,0,0
ENR-008790,STU-02486,CRS-0065,Arts,Undergraduate,10,2024-09-26,Completed,1,0
ENR-008791,STU-03997,CRS-0034,Engineering,Undergraduate,30,2025-09-29,Completed,1,0
ENR-008792,STU-00061,CRS-0092,Education Dept,Undergraduate,30,2022-09-18,Enrolled,0,0
ENR-008793,STU-04160,CRS-0005,Computing,Undergraduate,30,2024-10-05,Failed,0,0
ENR-008794,STU-03860,CRS-0108,Social Sciences,Undergraduate,15,2025-10-09,Enrolled,0,0
ENR-008795,STU-02256,CRS-0054,Medical School,Postgraduate,10,2025-09-21,Completed,1,0
ENR-008796,STU-02009,CRS-0107,Social Sciences,Undergraduate,10,2024-10-03,Completed,1,0
ENR-008797,STU-03746,CRS-0047,Medical School,Undergraduate,10,2024-10-09,Completed,1,0
ENR-008798,STU-04279,CRS-0034,Engineering,Undergraduate,30,2023-09-29,Completed,1,0
ENR-008799,STU-04128,CRS-0071,Arts,PhD,15,2025-09-16,Withdrawn,0,1
ENR-008800,STU-00843,CRS-0072,Arts,PhD,15,2022-09-06,Failed,0,0
ENR-008801,STU-02657,CRS-0018,Business,Undergraduate,15,2022-09-20,Completed,1,0
ENR-008802,STU-00560,CRS-0082,Law School,Postgraduate,15,2024-09-21,Failed,0,0
ENR-008803,STU-03837,CRS-0067,Arts,Postgraduate,10,2024-09-20,Enrolled,0,0
ENR-008804,STU-04303,CRS-0056,Medical School,PhD,10,2025-10-13,Completed,1,0
ENR-008805,STU-02182,CRS-0050,Medical School,Undergraduate,20,2023-09-25,Completed,1,0
ENR-008806,STU-02768,CRS-0107,Social Sciences,Undergraduate,10,2023-09-21,Completed,1,0
ENR-008807,STU-03074,CRS-0039,Engineering,Postgraduate,10,2024-09-29,Enrolled,0,0
ENR-008808,STU-01533,CRS-0118,Social Sciences,PhD,20,2023-09-29,Enrolled,0,0
ENR-008809,STU-00744,CRS-0042,Engineering,PhD,30,2023-09-07,Completed,1,0
ENR-008810,STU-04662,CRS-0008,Computing,Postgraduate,20,2022-09-20,Enrolled,0,0
ENR-008811,STU-01515,CRS-0048,Medical School,Undergraduate,10,2022-09-12,Completed,1,0
ENR-008812,STU-00625,CRS-0082,Law School,Postgraduate,15,2024-09-23,Completed,1,0
ENR-008813,STU-02850,CRS-0084,Law School,Postgraduate,30,2025-09-10,Completed,1,0
ENR-008814,STU-02748,CRS-0091,Education Dept,Undergraduate,15,2023-09-26,Failed,0,0
ENR-008815,STU-01140,CRS-0038,Engineering,Postgraduate,15,2023-09-17,Withdrawn,0,1
ENR-008816,STU-01616,CRS-0040,Engineering,Postgraduate,20,2025-09-20,Completed,1,0
ENR-008817,STU-01534,CRS-0011,Computing,PhD,20,2022-10-05,Completed,1,0
ENR-008818,STU-00995,CRS-0022,Business,Postgraduate,30,2024-09-09,Enrolled,0,0
ENR-008819,STU-04616,CRS-0057,Medical School,PhD,15,2025-09-22,Enrolled,0,0
ENR-008820,STU-01423,CRS-0117,Social Sciences,PhD,30,2022-09-18,Completed,1,0
ENR-008821,STU-04900,CRS-0074,Arts,PhD,30,2024-09-27,Completed,1,0
ENR-008822,STU-01382,CRS-0117,Social Sciences,PhD,30,2022-09-26,Completed,1,0
ENR-008823,STU-00035,CRS-0070,Arts,Postgraduate,20,2022-09-18,Completed,1,0
ENR-008824,STU-01942,CRS-0101,Education Dept,PhD,20,2024-09-12,Completed,1,0
ENR-008825,STU-02760,CRS-0008,Computing,Postgraduate,20,2024-09-17,Completed,1,0
ENR-008826,STU-04104,CRS-0101,Education Dept,PhD,20,2025-09-17,Failed,0,0
ENR-008827,STU-01335,CRS-0070,Arts,Postgraduate,20,2025-09-23,Enrolled,0,0
ENR-008828,STU-04437,CRS-0120,Social Sciences,PhD,30,2022-09-14,Enrolled,0,0
ENR-008829,STU-03047,CRS-0031,Engineering,Undergraduate,10,2024-09-15,Failed,0,0
ENR-008830,STU-03784,CRS-0076,Law School,Undergraduate,30,2025-09-13,Completed,1,0
ENR-008831,STU-03251,CRS-0054,Medical School,Postgraduate,10,2025-09-23,Completed,1,0
ENR-008832,STU-01886,CRS-0073,Arts,PhD,20,2022-09-05,Completed,1,0
ENR-008833,STU-03544,CRS-0026,Business,PhD,30,2022-09-27,Completed,1,0
ENR-008834,STU-02462,CRS-0063,Arts,Undergraduate,30,2024-09-19,Completed,1,0
ENR-008835,STU-03561,CRS-0086,Law School,PhD,10,2024-09-21,Completed,1,0
ENR-008836,STU-04005,CRS-0024,Business,Postgraduate,20,2022-09-14,Completed,1,0
ENR-008837,STU-02431,CRS-0088,Law School,PhD,10,2022-09-11,Completed,1,0
ENR-008838,STU-01498,CRS-0077,Law School,Undergraduate,30,2025-09-30,Completed,1,0
ENR-008839,STU-01129,CRS-0093,Education Dept,Undergraduate,20,2025-10-01,Completed,1,0
ENR-008840,STU-04459,CRS-0080,Law School,Undergraduate,15,2022-09-18,Completed,1,0
ENR-008841,STU-04791,CRS-0055,Medical School,Postgraduate,30,2023-09-24,Completed,1,0
ENR-008842,STU-03083,CRS-0092,Education Dept,Undergraduate,30,2024-09-28,Enrolled,0,0
ENR-008843,STU-04847,CRS-0019,Business,Undergraduate,20,2025-09-16,Withdrawn,0,1
ENR-008844,STU-01594,CRS-0120,Social Sciences,PhD,30,2023-09-17,Enrolled,0,0
ENR-008845,STU-02259,CRS-0076,Law School,Undergraduate,30,2024-09-12,Failed,0,0
ENR-008846,STU-04342,CRS-0002,Computing,Undergraduate,10,2022-09-09,Enrolled,0,0
ENR-008847,STU-04312,CRS-0043,Engineering,PhD,20,2022-09-16,Enrolled,0,0
ENR-008848,STU-03801,CRS-0071,Arts,PhD,15,2025-09-20,Completed,1,0
ENR-008849,STU-04635,CRS-0103,Education Dept,PhD,30,2023-09-12,Enrolled,0,0
ENR-008850,STU-04427,CRS-0055,Medical School,Postgraduate,30,2023-09-29,Completed,1,0
ENR-008851,STU-00209,CRS-0120,Social Sciences,PhD,30,2025-09-12,Completed,1,0
ENR-008852,STU-02275,CRS-0005,Computing,Undergraduate,30,2022-09-08,Completed,1,0
ENR-008853,STU-03927,CRS-0104,Education Dept,PhD,30,2022-09-15,Completed,1,0
ENR-008854,STU-04115,CRS-0086,Law School,PhD,10,2024-10-11,Completed,1,0
ENR-008855,STU-00694,CRS-0077,Law School,Undergraduate,30,2022-10-11,Completed,1,0
ENR-008856,STU-01111,CRS-0020,Business,Undergraduate,10,2025-10-04,Enrolled,0,0
ENR-008857,STU-01637,CRS-0062,Arts,Undergraduate,20,2022-09-26,Completed,1,0
ENR-008858,STU-01155,CRS-0097,Education Dept,Postgraduate,15,2025-09-22,Completed,1,0
ENR-008859,STU-04639,CRS-0109,Social Sciences,Undergraduate,15,2022-09-21,Failed,0,0
ENR-008860,STU-00542,CRS-0092,Education Dept,Undergraduate,30,2025-10-07,Enrolled,0,0
ENR-008861,STU-02342,CRS-0079,Law School,Undergraduate,15,2023-09-10,Completed,1,0
ENR-008862,STU-02204,CRS-0019,Business,Undergraduate,20,2023-09-09,Failed,0,0
ENR-008863,STU-04766,CRS-0029,Business,PhD,15,2022-09-11,Completed,1,0
ENR-008864,STU-03908,CRS-0089,Law School,PhD,15,2025-10-10,Completed,1,0
ENR-008865,STU-04540,CRS-0016,Business,Undergraduate,10,2025-09-27,Completed,1,0
ENR-008866,STU-01799,CRS-0083,Law School,Postgraduate,20,2024-09-19,Completed,1,0
ENR-008867,STU-02193,CRS-0104,Education Dept,PhD,30,2025-09-09,Enrolled,0,0
ENR-008868,STU-04632,CRS-0085,Law School,Postgraduate,10,2024-09-21,Failed,0,0
ENR-008869,STU-04076,CRS-0117,Social Sciences,PhD,30,2022-09-20,Completed,1,0
ENR-008870,STU-01068,CRS-0083,Law School,Postgraduate,20,2022-09-25,Completed,1,0
ENR-008871,STU-03694,CRS-0078,Law School,Undergraduate,10,2024-09-22,Completed,1,0
ENR-008872,STU-02647,CRS-0041,Engineering,PhD,10,2024-09-20,Completed,1,0
ENR-008873,STU-00961,CRS-0020,Business,Undergraduate,10,2025-09-02,Completed,1,0
ENR-008874,STU-01013,CRS-0015,Computing,PhD,10,2024-09-21,Withdrawn,0,1
ENR-008875,STU-01936,CRS-0038,Engineering,Postgraduate,15,2024-09-04,Completed,1,0
ENR-008876,STU-04486,CRS-0016,Business,Undergraduate,10,2024-09-09,Completed,1,0
ENR-008877,STU-03674,CRS-0038,Engineering,Postgraduate,15,2025-09-20,Completed,1,0
ENR-008878,STU-03801,CRS-0070,Arts,Postgraduate,20,2025-10-01,Enrolled,0,0
ENR-008879,STU-03044,CRS-0038,Engineering,Postgraduate,15,2025-09-13,Enrolled,0,0
ENR-008880,STU-01934,CRS-0100,Education Dept,Postgraduate,15,2024-10-05,Enrolled,0,0
ENR-008881,STU-01245,CRS-0060,Medical School,PhD,15,2023-10-05,Completed,1,0
ENR-008882,STU-02475,CRS-0081,Law School,Postgraduate,30,2024-09-10,Enrolled,0,0
ENR-008883,STU-03622,CRS-0068,Arts,Postgraduate,15,2022-10-01,Completed,1,0
ENR-008884,STU-04542,CRS-0073,Arts,PhD,20,2022-10-11,Enrolled,0,0
ENR-008885,STU-01615,CRS-0116,Social Sciences,PhD,20,2022-09-26,Enrolled,0,0
ENR-008886,STU-03581,CRS-0099,Education Dept,Postgraduate,30,2025-09-29,Withdrawn,0,1
ENR-008887,STU-00512,CRS-0005,Computing,Undergraduate,30,2024-10-03,Enrolled,0,0
ENR-008888,STU-00696,CRS-0002,Computing,Undergraduate,10,2024-10-11,Withdrawn,0,1
ENR-008889,STU-03042,CRS-0099,Education Dept,Postgraduate,30,2024-10-02,Completed,1,0
ENR-008890,STU-00068,CRS-0046,Medical School,Undergraduate,20,2025-09-12,Enrolled,0,0
ENR-008891,STU-04889,CRS-0003,Computing,Undergraduate,15,2022-09-25,Enrolled,0,0
ENR-008892,STU-03705,CRS-0037,Engineering,Postgraduate,20,2025-09-21,Completed,1,0
ENR-008893,STU-02780,CRS-0060,Medical School,PhD,15,2023-09-22,Withdrawn,0,1
ENR-008894,STU-03447,CRS-0104,Education Dept,PhD,30,2025-09-22,Enrolled,0,0
ENR-008895,STU-01788,CRS-0116,Social Sciences,PhD,20,2024-09-16,Completed,1,0
ENR-008896,STU-03182,CRS-0015,Computing,PhD,10,2024-09-28,Completed,1,0
ENR-008897,STU-03732,CRS-0032,Engineering,Undergraduate,15,2024-09-26,Enrolled,0,0
ENR-008898,STU-03058,CRS-0086,Law School,PhD,10,2022-09-15,Failed,0,0
ENR-008899,STU-00883,CRS-0061,Arts,Undergraduate,30,2024-09-24,Enrolled,0,0
ENR-008900,STU-04578,CRS-0062,Arts,Undergraduate,20,2022-10-14,Completed,1,0
ENR-008901,STU-04179,CRS-0085,Law School,Postgraduate,10,2025-09-15,Enrolled,0,0
ENR-008902,STU-03518,CRS-0063,Arts,Undergraduate,30,2025-09-14,Enrolled,0,0
ENR-008903,STU-04546,CRS-0110,Social Sciences,Undergraduate,30,2022-09-29,Completed,1,0
ENR-008904,STU-00305,CRS-0096,Education Dept,Postgraduate,30,2024-09-23,Completed,1,0
ENR-008905,STU-00095,CRS-0111,Social Sciences,Postgraduate,15,2024-10-03,Completed,1,0
ENR-008906,STU-02213,CRS-0012,Computing,PhD,20,2023-09-08,Enrolled,0,0
ENR-008907,STU-03406,CRS-0006,Computing,Postgraduate,10,2023-09-15,Enrolled,0,0
ENR-008908,STU-03976,CRS-0070,Arts,Postgraduate,20,2023-09-18,Completed,1,0
ENR-008909,STU-01078,CRS-0100,Education Dept,Postgraduate,15,2024-09-07,Completed,1,0
ENR-008910,STU-04465,CRS-0092,Education Dept,Undergraduate,30,2023-09-02,Enrolled,0,0
ENR-008911,STU-04006,CRS-0072,Arts,PhD,15,2023-09-05,Completed,1,0
ENR-008912,STU-02472,CRS-0066,Arts,Postgraduate,15,2024-09-25,Completed,1,0
ENR-008913,STU-00853,CRS-0085,Law School,Postgraduate,10,2024-09-13,Enrolled,0,0
ENR-008914,STU-03020,CRS-0086,Law School,PhD,10,2024-09-22,Withdrawn,0,1
ENR-008915,STU-00904,CRS-0014,Computing,PhD,15,2024-09-07,Enrolled,0,0
ENR-008916,STU-01142,CRS-0080,Law School,Undergraduate,15,2022-10-02,Completed,1,0
ENR-008917,STU-03966,CRS-0051,Medical School,Postgraduate,30,2023-10-03,Enrolled,0,0
ENR-008918,STU-04528,CRS-0023,Business,Postgraduate,15,2024-09-25,Enrolled,0,0
ENR-008919,STU-01908,CRS-0006,Computing,Postgraduate,10,2023-09-16,Failed,0,0
ENR-008920,STU-02508,CRS-0004,Computing,Undergraduate,30,2022-09-22,Completed,1,0
ENR-008921,STU-00440,CRS-0022,Business,Postgraduate,30,2025-09-24,Completed,1,0
ENR-008922,STU-03140,CRS-0070,Arts,Postgraduate,20,2023-09-25,Enrolled,0,0
ENR-008923,STU-00877,CRS-0045,Engineering,PhD,20,2025-10-02,Enrolled,0,0
ENR-008924,STU-04461,CRS-0096,Education Dept,Postgraduate,30,2025-10-07,Completed,1,0
ENR-008925,STU-00342,CRS-0101,Education Dept,PhD,20,2023-09-25,Completed,1,0
ENR-008926,STU-02668,CRS-0069,Arts,Postgraduate,15,2022-10-01,Enrolled,0,0
ENR-008927,STU-02594,CRS-0107,Social Sciences,Undergraduate,10,2025-10-05,Completed,1,0
ENR-008928,STU-03445,CRS-0110,Social Sciences,Undergraduate,30,2025-09-13,Completed,1,0
ENR-008929,STU-04543,CRS-0012,Computing,PhD,20,2024-09-28,Completed,1,0
ENR-008930,STU-04328,CRS-0082,Law School,Postgraduate,15,2022-09-20,Enrolled,0,0
ENR-008931,STU-03246,CRS-0115,Social Sciences,Postgraduate,15,2022-10-07,Completed,1,0
ENR-008932,STU-00960,CRS-0015,Computing,PhD,10,2022-10-15,Enrolled,0,0
ENR-008933,STU-03844,CRS-0079,Law School,Undergraduate,15,2025-10-01,Enrolled,0,0
ENR-008934,STU-03472,CRS-0058,Medical School,PhD,10,2025-09-29,Completed,1,0
ENR-008935,STU-04755,CRS-0119,Social Sciences,PhD,30,2024-09-28,Completed,1,0
ENR-008936,STU-02697,CRS-0084,Law School,Postgraduate,30,2025-09-09,Completed,1,0
ENR-008937,STU-03180,CRS-0045,Engineering,PhD,20,2022-09-30,Completed,1,0
ENR-008938,STU-04557,CRS-0047,Medical School,Undergraduate,10,2024-10-01,Completed,1,0
ENR-008939,STU-02817,CRS-0031,Engineering,Undergraduate,10,2025-10-09,Completed,1,0
ENR-008940,STU-03421,CRS-0025,Business,Postgraduate,20,2025-09-30,Withdrawn,0,1
ENR-008941,STU-04418,CRS-0114,Social Sciences,Postgraduate,15,2025-09-19,Completed,1,0
ENR-008942,STU-00201,CRS-0040,Engineering,Postgraduate,20,2023-09-27,Enrolled,0,0
ENR-008943,STU-02854,CRS-0112,Social Sciences,Postgraduate,30,2023-09-24,Completed,1,0
ENR-008944,STU-03472,CRS-0059,Medical School,PhD,10,2025-10-03,Completed,1,0
ENR-008945,STU-00957,CRS-0097,Education Dept,Postgraduate,15,2022-09-25,Enrolled,0,0
ENR-008946,STU-01921,CRS-0016,Business,Undergraduate,10,2025-09-12,Completed,1,0
ENR-008947,STU-00671,CRS-0005,Computing,Undergraduate,30,2023-09-23,Completed,1,0
ENR-008948,STU-03723,CRS-0118,Social Sciences,PhD,20,2023-10-03,Completed,1,0
ENR-008949,STU-01457,CRS-0105,Education Dept,PhD,10,2023-09-22,Completed,1,0
ENR-008950,STU-00683,CRS-0050,Medical School,Undergraduate,20,2022-09-16,Completed,1,0
ENR-008951,STU-02559,CRS-0013,Computing,PhD,30,2024-10-04,Completed,1,0
ENR-008952,STU-04673,CRS-0014,Computing,PhD,15,2024-09-14,Completed,1,0
ENR-008953,STU-01335,CRS-0067,Arts,Postgraduate,10,2025-09-14,Withdrawn,0,1
ENR-008954,STU-03081,CRS-0038,Engineering,Postgraduate,15,2022-09-26,Completed,1,0
ENR-008955,STU-01275,CRS-0018,Business,Undergraduate,15,2025-09-10,Withdrawn,0,1
ENR-008956,STU-01484,CRS-0110,Social Sciences,Undergraduate,30,2022-09-20,Completed,1,0
ENR-008957,STU-02057,CRS-0038,Engineering,Postgraduate,15,2022-10-12,Failed,0,0
ENR-008958,STU-00140,CRS-0028,Business,PhD,30,2022-10-05,Completed,1,0
ENR-008959,STU-02030,CRS-0017,Business,Undergraduate,15,2025-09-16,Completed,1,0
ENR-008960,STU-04563,CRS-0036,Engineering,Postgraduate,30,2022-09-03,Enrolled,0,0
ENR-008961,STU-02273,CRS-0071,Arts,PhD,15,2022-10-05,Enrolled,0,0
ENR-008962,STU-03746,CRS-0057,Medical School,PhD,15,2024-10-04,Withdrawn,0,1
ENR-008963,STU-00824,CRS-0044,Engineering,PhD,30,2024-10-05,Enrolled,0,0
ENR-008964,STU-00362,CRS-0084,Law School,Postgraduate,30,2024-10-01,Failed,0,0
ENR-008965,STU-00729,CRS-0069,Arts,Postgraduate,15,2022-10-05,Completed,1,0
ENR-008966,STU-00904,CRS-0009,Computing,Postgraduate,30,2024-09-28,Enrolled,0,0
ENR-008967,STU-00165,CRS-0053,Medical School,Postgraduate,30,2022-09-27,Completed,1,0
ENR-008968,STU-03439,CRS-0024,Business,Postgraduate,20,2024-09-06,Failed,0,0
ENR-008969,STU-03278,CRS-0120,Social Sciences,PhD,30,2025-09-16,Failed,0,0
ENR-008970,STU-00776,CRS-0036,Engineering,Postgraduate,30,2025-10-03,Completed,1,0
ENR-008971,STU-04914,CRS-0037,Engineering,Postgraduate,20,2022-09-29,Completed,1,0
ENR-008972,STU-02374,CRS-0108,Social Sciences,Undergraduate,15,2022-10-07,Completed,1,0
ENR-008973,STU-04756,CRS-0009,Computing,Postgraduate,30,2023-09-30,Completed,1,0
ENR-008974,STU-02334,CRS-0094,Education Dept,Undergraduate,10,2024-10-01,Completed,1,0
ENR-008975,STU-04193,CRS-0003,Computing,Undergraduate,15,2023-10-01,Withdrawn,0,1
ENR-008976,STU-03918,CRS-0050,Medical School,Undergraduate,20,2024-09-15,Completed,1,0
ENR-008977,STU-03427,CRS-0046,Medical School,Undergraduate,20,2025-09-08,Completed,1,0
ENR-008978,STU-03376,CRS-0083,Law School,Postgraduate,20,2025-10-01,Completed,1,0
ENR-008979,STU-02693,CRS-0035,Engineering,Undergraduate,10,2024-10-07,Failed,0,0
ENR-008980,STU-01484,CRS-0118,Social Sciences,PhD,20,2022-09-22,Enrolled,0,0
ENR-008981,STU-00961,CRS-0016,Business,Undergraduate,10,2025-09-20,Completed,1,0
ENR-008982,STU-03295,CRS-0044,Engineering,PhD,30,2022-09-21,Completed,1,0
ENR-008983,STU-03015,CRS-0086,Law School,PhD,10,2024-09-15,Withdrawn,0,1
ENR-008984,STU-01151,CRS-0003,Computing,Undergraduate,15,2025-09-10,Enrolled,0,0
ENR-008985,STU-03977,CRS-0029,Business,PhD,15,2024-09-21,Enrolled,0,0
ENR-008986,STU-03892,CRS-0082,Law School,Postgraduate,15,2024-09-02,Enrolled,0,0
ENR-008987,STU-01528,CRS-0082,Law School,Postgraduate,15,2024-09-27,Enrolled,0,0
ENR-008988,STU-04872,CRS-0098,Education Dept,Postgraduate,20,2022-09-08,Completed,1,0
ENR-008989,STU-04851,CRS-0081,Law School,Postgraduate,30,2024-09-01,Enrolled,0,0
ENR-008990,STU-03142,CRS-0038,Engineering,Postgraduate,15,2023-09-27,Completed,1,0
ENR-008991,STU-04819,CRS-0109,Social Sciences,Undergraduate,15,2025-09-20,Enrolled,0,0
ENR-008992,STU-04235,CRS-0097,Education Dept,Postgraduate,15,2025-09-13,Completed,1,0
ENR-008993,STU-04722,CRS-0055,Medical School,Postgraduate,30,2022-09-15,Failed,0,0
ENR-008994,STU-00221,CRS-0089,Law School,PhD,15,2022-10-01,Enrolled,0,0
ENR-008995,STU-02980,CRS-0039,Engineering,Postgraduate,10,2023-09-23,Completed,1,0
ENR-008996,STU-00189,CRS-0095,Education Dept,Undergraduate,10,2025-09-23,Completed,1,0
ENR-008997,STU-01005,CRS-0078,Law School,Undergraduate,10,2023-09-15,Completed,1,0
ENR-008998,STU-02445,CRS-0109,Social Sciences,Undergraduate,15,2023-10-06,Enrolled,0,0
ENR-008999,STU-01453,CRS-0008,Computing,Postgraduate,20,2023-09-19,Enrolled,0,0
ENR-009000,STU-04866,CRS-0041,Engineering,PhD,10,2022-10-06,Enrolled,0,0
ENR-009001,STU-03767,CRS-0021,Business,Postgraduate,20,2025-09-23,Completed,1,0
ENR-009002,STU-01215,CRS-0076,Law School,Undergraduate,30,2025-09-16,Completed,1,0
ENR-009003,STU-03577,CRS-0106,Social Sciences,Undergraduate,10,2023-10-11,Enrolled,0,0
ENR-009004,STU-03658,CRS-0114,Social Sciences,Postgraduate,15,2025-09-22,Completed,1,0
ENR-009005,STU-04214,CRS-0012,Computing,PhD,20,2025-09-21,Completed,1,0
ENR-009006,STU-02889,CRS-0041,Engineering,PhD,10,2025-09-26,Failed,0,0
