event_id,engagement_id,consultant_id,event_date,task_type,hours_logged,cost_gbp,budget_remaining_pct,is_overrun_alert
PE-016305,ENG-00503,CON-0192,2025-06-23 13:40:00,Review,2.5,250.0,0.0,True
PE-016306,ENG-00857,CON-0064,2025-04-28 12:54:00,Workshop,5.5,825.0,32.0,False
PE-016307,ENG-00343,CON-0041,2025-01-28 18:24:00,Stakeholder Meeting,0.6,75.0,61.3,False
PE-016308,ENG-00786,CON-0125,2025-05-20 14:24:00,Documentation,6.7,1005.0,0.0,True
PE-016309,ENG-00955,CON-0076,2025-05-31 13:33:00,Review,2.5,625.0,13.7,False
PE-016310,ENG-00071,CON-0001,2025-01-26 17:13:00,Review,8.3,1037.5,3.2,True
PE-016311,ENG-00036,CON-0044,2025-01-07 09:18:00,Review,9.8,980.0,80.5,False
PE-016312,ENG-00738,CON-0188,2025-01-23 09:27:00,Documentation,7.2,1350.0,26.8,False
PE-016313,ENG-00554,CON-0071,2025-02-25 12:55:00,Stakeholder Meeting,4.8,480.0,34.4,False
PE-016314,ENG-00744,CON-0026,2025-03-11 16:11:00,Delivery,6.8,680.0,0.0,True
PE-016315,ENG-00542,CON-0166,2025-02-22 17:42:00,Stakeholder Meeting,4.4,440.0,8.2,True
PE-016316,ENG-00331,CON-0150,2025-06-26 18:28:00,Analysis,5.1,510.0,34.1,False
PE-016317,ENG-00778,CON-0001,2025-04-27 12:41:00,Stakeholder Meeting,8.2,820.0,52.7,False
PE-016318,ENG-00501,CON-0103,2025-04-04 14:43:00,Travel,5.9,885.0,34.8,False
PE-016319,ENG-00578,CON-0061,2025-05-15 09:35:00,Stakeholder Meeting,4.2,420.0,0.0,True
PE-016320,ENG-00440,CON-0078,2025-05-23 12:15:00,Stakeholder Meeting,6.8,850.0,72.0,False
PE-016321,ENG-00001,CON-0169,2025-06-10 18:48:00,Review,4.6,862.5,100.0,False
PE-016322,ENG-00496,CON-0099,2025-05-10 13:29:00,Documentation,7.1,1331.25,42.0,False
PE-016323,ENG-00318,CON-0021,2025-01-30 08:26:00,Analysis,4.2,787.5,60.3,False
PE-016324,ENG-00884,CON-0001,2025-05-27 15:55:00,Workshop,0.5,93.75,47.0,False
PE-016325,ENG-00280,CON-0029,2025-03-21 11:59:00,Travel,4.9,918.75,34.3,False
PE-016326,ENG-00932,CON-0048,2025-04-19 13:15:00,Workshop,2.2,275.0,48.9,False
PE-016327,ENG-00462,CON-0092,2025-02-21 12:22:00,Analysis,3.6,675.0,56.2,False
PE-016328,ENG-00997,CON-0139,2025-01-31 08:25:00,Analysis,0.9,135.0,32.2,False
PE-016329,ENG-00968,CON-0150,2025-02-17 16:26:00,Stakeholder Meeting,2.4,240.0,41.4,False
PE-016330,ENG-00282,CON-0084,2025-03-30 08:52:00,Travel,1.6,160.0,65.9,False
PE-016331,ENG-00939,CON-0143,2025-02-18 16:50:00,Review,7.1,1065.0,86.5,False
PE-016332,ENG-00314,CON-0126,2025-04-18 13:16:00,Review,3.4,425.0,71.7,False
PE-016333,ENG-00278,CON-0115,2025-01-12 19:04:00,Workshop,4.4,825.0,12.4,False
PE-016334,ENG-00227,CON-0114,2025-01-26 09:37:00,Workshop,4.6,1150.0,8.6,True
PE-016335,ENG-00695,CON-0174,2025-06-17 13:45:00,Travel,2.8,280.0,68.3,False
PE-016336,ENG-00147,CON-0087,2025-05-15 18:15:00,Delivery,5.6,840.0,43.1,False
PE-016337,ENG-00837,CON-0183,2025-01-12 16:47:00,Workshop,2.3,431.25,41.9,False
PE-016338,ENG-00742,CON-0024,2025-02-13 17:13:00,Analysis,8.0,1000.0,100.0,False
PE-016339,ENG-00996,CON-0055,2025-02-12 18:50:00,Delivery,0.7,87.5,30.6,False
PE-016340,ENG-00582,CON-0109,2025-02-26 17:35:00,Review,4.0,750.0,78.6,False
PE-016341,ENG-00980,CON-0196,2025-06-26 17:32:00,Analysis,9.9,2475.0,65.5,False
PE-016342,ENG-00842,CON-0190,2025-05-14 15:48:00,Travel,3.9,390.0,0.0,True
PE-016343,ENG-00964,CON-0099,2025-02-21 16:45:00,Delivery,8.5,1593.75,71.8,False
PE-016344,ENG-00556,CON-0055,2025-06-21 08:29:00,Stakeholder Meeting,6.9,1293.75,52.1,False
PE-016345,ENG-00775,CON-0173,2025-06-08 10:33:00,Delivery,2.8,525.0,46.2,False
PE-016346,ENG-00779,CON-0030,2025-04-21 11:40:00,Travel,8.8,1320.0,100.0,False
PE-016347,ENG-00780,CON-0098,2025-06-17 08:12:00,Travel,8.3,1037.5,0.0,True
PE-016348,ENG-00806,CON-0033,2025-01-26 10:44:00,Documentation,1.9,237.5,0.0,True
PE-016349,ENG-00983,CON-0181,2025-05-01 13:13:00,Review,1.6,300.0,8.5,True
PE-016350,ENG-00672,CON-0073,2025-06-26 10:19:00,Workshop,6.6,1650.0,0.0,True
PE-016351,ENG-00256,CON-0170,2025-01-02 19:32:00,Stakeholder Meeting,3.2,480.0,66.9,False
PE-016352,ENG-00584,CON-0159,2025-06-14 11:22:00,Workshop,1.3,195.0,19.4,False
PE-016353,ENG-00066,CON-0016,2025-05-27 18:29:00,Stakeholder Meeting,2.0,250.0,31.5,False
PE-016354,ENG-00445,CON-0062,2025-06-25 15:52:00,Workshop,9.5,950.0,0.2,True
PE-016355,ENG-00859,CON-0014,2025-05-10 18:33:00,Workshop,3.4,850.0,60.1,False
PE-016356,ENG-00321,CON-0117,2025-03-04 12:53:00,Analysis,8.1,810.0,75.3,False
PE-016357,ENG-00445,CON-0013,2025-03-03 11:47:00,Review,1.9,237.5,23.8,False
PE-016358,ENG-00776,CON-0061,2025-02-03 15:22:00,Documentation,7.9,1481.25,45.7,False
PE-016359,ENG-00776,CON-0098,2025-01-14 10:23:00,Delivery,1.9,475.0,28.8,False
PE-016360,ENG-00814,CON-0166,2025-03-14 10:46:00,Workshop,1.2,150.0,95.1,False
PE-016361,ENG-00178,CON-0070,2025-03-18 13:34:00,Delivery,2.6,390.0,0.0,True
PE-016362,ENG-00416,CON-0012,2025-04-28 08:58:00,Delivery,9.2,1725.0,0.0,True
PE-016363,ENG-00947,CON-0152,2025-02-23 18:13:00,Analysis,2.6,325.0,32.6,False
PE-016364,ENG-00288,CON-0150,2025-01-18 15:03:00,Travel,4.7,881.25,69.0,False
PE-016365,ENG-00326,CON-0124,2025-03-16 15:40:00,Travel,6.3,945.0,59.0,False
PE-016366,ENG-00285,CON-0013,2025-01-04 18:27:00,Delivery,1.0,150.0,93.6,False
PE-016367,ENG-00946,CON-0189,2025-05-26 17:34:00,Workshop,4.8,600.0,39.8,False
PE-016368,ENG-00934,CON-0089,2025-03-24 17:22:00,Travel,3.8,950.0,35.3,False
PE-016369,ENG-00913,CON-0090,2025-02-13 17:56:00,Review,5.2,1300.0,74.5,False
PE-016370,ENG-00257,CON-0156,2025-03-04 10:14:00,Workshop,0.8,200.0,88.3,False
PE-016371,ENG-00933,CON-0106,2025-04-10 19:21:00,Travel,1.4,262.5,69.5,False
PE-016372,ENG-00538,CON-0185,2025-06-08 12:32:00,Stakeholder Meeting,3.5,525.0,13.5,False
PE-016373,ENG-00527,CON-0027,2025-01-30 13:38:00,Travel,2.6,325.0,97.7,False
PE-016374,ENG-00289,CON-0021,2025-03-13 13:13:00,Delivery,1.7,255.0,61.9,False
PE-016375,ENG-00251,CON-0079,2025-02-23 13:28:00,Travel,3.0,450.0,40.4,False
PE-016376,ENG-00351,CON-0107,2025-05-28 14:35:00,Documentation,8.4,1260.0,26.6,False
PE-016377,ENG-00920,CON-0027,2025-06-20 16:13:00,Delivery,5.7,1425.0,16.4,False
PE-016378,ENG-00040,CON-0148,2025-04-09 13:50:00,Review,7.9,790.0,0.0,True
PE-016379,ENG-00504,CON-0146,2025-03-19 10:50:00,Stakeholder Meeting,0.6,90.0,52.4,False
PE-016380,ENG-00144,CON-0015,2025-05-08 13:12:00,Review,9.4,1410.0,82.2,False
PE-016381,ENG-00403,CON-0141,2025-02-13 18:10:00,Documentation,2.6,260.0,10.6,False
PE-016382,ENG-00962,CON-0162,2025-06-18 19:31:00,Documentation,4.6,1150.0,71.7,False
PE-016383,ENG-00839,CON-0003,2025-04-09 15:23:00,Workshop,3.2,320.0,61.6,False
PE-016384,ENG-00991,CON-0181,2025-01-19 09:08:00,Delivery,1.2,300.0,49.6,False
PE-016385,ENG-00928,CON-0199,2025-03-01 15:27:00,Analysis,1.7,425.0,55.9,False
PE-016386,ENG-00464,CON-0072,2025-02-19 12:14:00,Travel,7.2,900.0,36.2,False
PE-016387,ENG-00318,CON-0150,2025-01-10 12:53:00,Documentation,2.4,360.0,49.7,False
PE-016388,ENG-00104,CON-0185,2025-02-08 15:52:00,Workshop,6.3,630.0,10.4,False
PE-016389,ENG-00096,CON-0155,2025-02-11 17:48:00,Workshop,8.0,1200.0,40.8,False
PE-016390,ENG-00049,CON-0135,2025-04-27 14:33:00,Travel,8.1,1215.0,76.2,False
PE-016391,ENG-00431,CON-0081,2025-05-22 11:07:00,Documentation,4.8,720.0,76.7,False
PE-016392,ENG-00352,CON-0172,2025-06-24 19:04:00,Delivery,1.1,206.25,33.9,False
PE-016393,ENG-00464,CON-0177,2025-05-25 11:16:00,Workshop,1.7,170.0,37.1,False
PE-016394,ENG-00392,CON-0037,2025-02-06 12:11:00,Workshop,8.3,1556.25,41.2,False
PE-016395,ENG-00473,CON-0106,2025-05-27 15:17:00,Stakeholder Meeting,2.2,330.0,62.4,False
PE-016396,ENG-00588,CON-0110,2025-05-19 09:36:00,Review,1.1,165.0,95.5,False
PE-016397,ENG-00149,CON-0012,2025-03-08 08:08:00,Analysis,9.4,1410.0,1.8,True
PE-016398,ENG-00305,CON-0168,2025-04-23 15:10:00,Travel,1.9,356.25,31.7,False
PE-016399,ENG-00009,CON-0026,2025-02-09 09:58:00,Delivery,6.0,900.0,89.6,False
PE-016400,ENG-00516,CON-0111,2025-04-10 17:10:00,Documentation,3.1,310.0,49.5,False
PE-016401,ENG-00675,CON-0079,2025-02-21 15:56:00,Documentation,8.5,1275.0,88.6,False
PE-016402,ENG-00575,CON-0088,2025-01-18 17:26:00,Workshop,5.2,780.0,73.7,False
PE-016403,ENG-00826,CON-0177,2025-02-17 11:00:00,Review,3.2,600.0,36.6,False
PE-016404,ENG-00520,CON-0067,2025-01-01 16:27:00,Review,2.8,420.0,42.1,False
PE-016405,ENG-00875,CON-0173,2025-01-23 13:11:00,Documentation,7.2,720.0,75.8,False
PE-016406,ENG-00894,CON-0180,2025-03-01 15:53:00,Workshop,3.2,480.0,38.3,False
PE-016407,ENG-00820,CON-0138,2025-03-11 14:06:00,Travel,2.5,312.5,42.8,False
PE-016408,ENG-00564,CON-0058,2025-03-31 08:42:00,Analysis,1.3,162.5,50.6,False
PE-016409,ENG-00411,CON-0004,2025-06-23 15:27:00,Workshop,9.3,930.0,0.0,True
PE-016410,ENG-00762,CON-0159,2025-01-29 15:17:00,Workshop,6.2,620.0,38.4,False
PE-016411,ENG-00469,CON-0097,2025-02-09 17:45:00,Stakeholder Meeting,2.2,220.0,40.6,False
PE-016412,ENG-00401,CON-0027,2025-01-04 14:55:00,Analysis,7.1,1331.25,49.4,False
PE-016413,ENG-00873,CON-0158,2025-06-18 08:02:00,Workshop,5.8,580.0,34.9,False
PE-016414,ENG-01000,CON-0156,2025-06-07 08:11:00,Documentation,0.7,175.0,0.0,True
PE-016415,ENG-00230,CON-0122,2025-05-15 14:52:00,Stakeholder Meeting,3.2,800.0,73.8,False
PE-016416,ENG-00132,CON-0123,2025-03-27 11:05:00,Stakeholder Meeting,1.1,206.25,54.7,False
PE-016417,ENG-00878,CON-0113,2025-04-09 13:42:00,Workshop,7.4,925.0,6.9,True
PE-016418,ENG-00330,CON-0061,2025-05-23 11:41:00,Documentation,7.2,1800.0,57.9,False
PE-016419,ENG-00510,CON-0028,2025-02-02 15:46:00,Stakeholder Meeting,5.8,580.0,32.0,False
PE-016420,ENG-00259,CON-0005,2025-06-06 09:39:00,Review,5.4,1350.0,86.6,False
PE-016421,ENG-00482,CON-0174,2025-01-09 15:16:00,Delivery,6.1,1525.0,30.1,False
PE-016422,ENG-00954,CON-0161,2025-06-06 13:04:00,Review,3.4,425.0,79.2,False
PE-016423,ENG-00711,CON-0128,2025-04-10 16:37:00,Delivery,1.4,210.0,58.2,False
PE-016424,ENG-00166,CON-0096,2025-04-27 16:49:00,Review,1.3,130.0,28.8,False
PE-016425,ENG-00981,CON-0057,2025-03-08 08:29:00,Stakeholder Meeting,5.1,510.0,44.4,False
PE-016426,ENG-00599,CON-0082,2025-05-16 08:25:00,Delivery,9.5,1425.0,89.9,False
PE-016427,ENG-00973,CON-0040,2025-03-06 17:45:00,Review,5.5,1031.25,44.9,False
PE-016428,ENG-00122,CON-0085,2025-01-25 13:46:00,Stakeholder Meeting,8.0,1500.0,91.6,False
PE-016429,ENG-00105,CON-0178,2025-05-26 13:43:00,Delivery,8.0,1200.0,43.2,False
PE-016430,ENG-00599,CON-0072,2025-01-17 12:00:00,Delivery,2.4,450.0,0.0,True
PE-016431,ENG-00228,CON-0152,2025-04-20 14:56:00,Stakeholder Meeting,9.2,2300.0,30.1,False
PE-016432,ENG-00345,CON-0009,2025-01-28 19:48:00,Travel,5.7,570.0,76.1,False
PE-016433,ENG-00327,CON-0037,2025-03-07 14:10:00,Stakeholder Meeting,0.6,60.0,11.9,False
PE-016434,ENG-00071,CON-0055,2025-03-25 10:52:00,Review,8.9,1335.0,56.0,False
PE-016435,ENG-00706,CON-0129,2025-06-05 17:06:00,Documentation,9.5,1781.25,40.4,False
PE-016436,ENG-00602,CON-0192,2025-02-10 16:27:00,Stakeholder Meeting,5.3,795.0,100.0,False
PE-016437,ENG-00486,CON-0138,2025-01-22 18:12:00,Documentation,9.9,1237.5,40.3,False
PE-016438,ENG-00734,CON-0190,2025-02-11 18:09:00,Delivery,6.2,620.0,0.0,True
PE-016439,ENG-00334,CON-0046,2025-03-19 17:23:00,Delivery,3.6,540.0,15.6,False
PE-016440,ENG-00502,CON-0172,2025-04-30 11:27:00,Stakeholder Meeting,2.2,330.0,35.1,False
PE-016441,ENG-00408,CON-0162,2025-02-09 11:13:00,Travel,7.8,1950.0,48.0,False
PE-016442,ENG-00900,CON-0056,2025-05-28 10:50:00,Review,5.7,1068.75,7.8,True
PE-016443,ENG-00379,CON-0147,2025-03-15 17:10:00,Analysis,2.5,375.0,34.0,False
PE-016444,ENG-00444,CON-0140,2025-02-20 16:42:00,Review,2.2,275.0,44.5,False
PE-016445,ENG-00348,CON-0077,2025-01-30 14:02:00,Review,5.4,540.0,19.5,False
PE-016446,ENG-00902,CON-0169,2025-02-23 13:14:00,Stakeholder Meeting,6.8,1020.0,19.3,False
PE-016447,ENG-00353,CON-0050,2025-01-03 14:03:00,Review,9.0,1125.0,42.7,False
PE-016448,ENG-00915,CON-0100,2025-06-26 15:39:00,Delivery,2.0,375.0,69.2,False
PE-016449,ENG-00486,CON-0022,2025-05-23 09:02:00,Travel,8.1,1012.5,80.2,False
PE-016450,ENG-00270,CON-0125,2025-05-13 14:22:00,Review,9.8,1225.0,9.2,True
PE-016451,ENG-00647,CON-0175,2025-01-12 18:30:00,Analysis,1.3,162.5,56.8,False
PE-016452,ENG-00933,CON-0048,2025-03-26 14:33:00,Documentation,7.2,720.0,28.6,False
PE-016453,ENG-00768,CON-0040,2025-04-19 18:58:00,Review,7.8,1462.5,75.3,False
PE-016454,ENG-00475,CON-0042,2025-01-02 18:00:00,Documentation,8.3,1556.25,42.4,False
PE-016455,ENG-00258,CON-0125,2025-03-23 10:15:00,Travel,2.3,345.0,55.1,False
PE-016456,ENG-00475,CON-0025,2025-03-05 14:38:00,Delivery,6.5,1218.75,37.4,False
PE-016457,ENG-00036,CON-0188,2025-03-27 08:51:00,Workshop,2.6,650.0,42.7,False
PE-016458,ENG-00081,CON-0174,2025-02-23 10:54:00,Workshop,2.1,262.5,87.7,False
PE-016459,ENG-00702,CON-0188,2025-03-10 13:57:00,Analysis,3.6,360.0,37.7,False
PE-016460,ENG-00623,CON-0031,2025-06-05 13:44:00,Delivery,5.8,725.0,73.7,False
PE-016461,ENG-00282,CON-0099,2025-05-13 09:00:00,Review,7.2,1080.0,19.2,False
PE-016462,ENG-00006,CON-0070,2025-02-28 13:53:00,Delivery,9.9,2475.0,14.7,False
PE-016463,ENG-00514,CON-0132,2025-02-14 10:48:00,Delivery,5.5,687.5,100.0,False
PE-016464,ENG-00922,CON-0051,2025-02-20 11:33:00,Review,1.9,190.0,7.5,True
PE-016465,ENG-00482,CON-0074,2025-03-05 16:30:00,Workshop,4.1,512.5,72.0,False
PE-016466,ENG-00355,CON-0157,2025-01-14 12:24:00,Stakeholder Meeting,6.0,1500.0,68.1,False
PE-016467,ENG-00677,CON-0147,2025-06-12 09:12:00,Review,8.7,2175.0,51.8,False
PE-016468,ENG-00223,CON-0160,2025-04-21 15:42:00,Travel,4.0,400.0,21.4,False
PE-016469,ENG-00751,CON-0146,2025-05-11 17:22:00,Workshop,2.9,362.5,44.2,False
PE-016470,ENG-00050,CON-0112,2025-05-11 13:39:00,Review,9.0,900.0,15.2,False
PE-016471,ENG-00993,CON-0114,2025-06-16 19:02:00,Review,8.4,840.0,26.0,False
PE-016472,ENG-00818,CON-0126,2025-05-29 17:46:00,Delivery,1.0,100.0,28.5,False
PE-016473,ENG-00181,CON-0199,2025-01-24 13:07:00,Travel,8.3,1245.0,36.1,False
PE-016474,ENG-00066,CON-0094,2025-04-24 19:17:00,Delivery,6.9,1725.0,19.6,False
PE-016475,ENG-00243,CON-0144,2025-05-01 17:49:00,Documentation,4.0,400.0,57.0,False
PE-016476,ENG-00679,CON-0115,2025-01-10 14:31:00,Delivery,4.3,537.5,61.2,False
PE-016477,ENG-00611,CON-0071,2025-06-28 08:31:00,Delivery,3.0,300.0,44.2,False
PE-016478,ENG-00705,CON-0095,2025-05-20 18:55:00,Analysis,8.1,1012.5,66.4,False
PE-016479,ENG-00893,CON-0157,2025-03-24 08:45:00,Documentation,3.6,360.0,16.3,False
PE-016480,ENG-00870,CON-0177,2025-03-18 18:24:00,Stakeholder Meeting,1.9,356.25,100.0,False
PE-016481,ENG-00700,CON-0087,2025-05-09 08:44:00,Analysis,3.4,637.5,5.6,True
PE-016482,ENG-00007,CON-0012,2025-02-11 13:50:00,Analysis,9.8,1837.5,26.0,False
PE-016483,ENG-00279,CON-0148,2025-05-20 17:45:00,Stakeholder Meeting,5.7,1068.75,33.2,False
PE-016484,ENG-00028,CON-0032,2025-04-08 16:26:00,Workshop,6.2,620.0,47.2,False
PE-016485,ENG-00389,CON-0178,2025-01-28 14:40:00,Workshop,0.6,60.0,46.3,False
PE-016486,ENG-00075,CON-0040,2025-05-18 13:43:00,Review,8.7,870.0,76.9,False
PE-016487,ENG-00141,CON-0157,2025-04-27 11:58:00,Stakeholder Meeting,4.5,843.75,67.2,False
PE-016488,ENG-00247,CON-0107,2025-01-10 13:14:00,Workshop,0.7,131.25,61.4,False
PE-016489,ENG-00940,CON-0043,2025-01-09 08:45:00,Delivery,6.5,1218.75,58.9,False
PE-016490,ENG-00869,CON-0052,2025-03-08 11:49:00,Travel,5.5,825.0,0.0,True
PE-016491,ENG-00247,CON-0180,2025-04-21 10:49:00,Stakeholder Meeting,5.0,937.5,100.0,False
PE-016492,ENG-00426,CON-0138,2025-06-09 17:51:00,Travel,2.0,200.0,38.5,False
PE-016493,ENG-00559,CON-0193,2025-01-02 19:16:00,Delivery,0.9,112.5,3.4,True
PE-016494,ENG-00589,CON-0086,2025-04-03 16:17:00,Stakeholder Meeting,5.4,1350.0,17.3,False
PE-016495,ENG-00003,CON-0065,2025-02-01 14:24:00,Delivery,9.5,1187.5,45.4,False
PE-016496,ENG-00897,CON-0138,2025-01-08 09:49:00,Workshop,5.8,1087.5,13.2,False
PE-016497,ENG-00111,CON-0133,2025-05-09 11:33:00,Documentation,4.0,750.0,63.6,False
PE-016498,ENG-00350,CON-0165,2025-05-07 12:01:00,Travel,6.6,660.0,36.4,False
PE-016499,ENG-00187,CON-0134,2025-04-07 14:19:00,Stakeholder Meeting,3.6,360.0,56.1,False
PE-016500,ENG-00888,CON-0105,2025-04-08 17:20:00,Stakeholder Meeting,3.4,637.5,6.2,True
PE-016501,ENG-00317,CON-0110,2025-03-29 08:48:00,Analysis,9.0,1125.0,91.9,False
PE-016502,ENG-00096,CON-0049,2025-03-21 09:24:00,Stakeholder Meeting,0.6,112.5,0.0,True
PE-016503,ENG-00327,CON-0200,2025-05-29 19:05:00,Delivery,7.2,900.0,32.4,False
PE-016504,ENG-00062,CON-0082,2025-03-17 19:27:00,Travel,4.2,525.0,65.8,False
PE-016505,ENG-00393,CON-0092,2025-06-05 14:02:00,Review,6.5,1218.75,8.7,True
PE-016506,ENG-00108,CON-0147,2025-02-22 18:10:00,Delivery,9.2,1725.0,40.7,False
PE-016507,ENG-00708,CON-0037,2025-01-23 09:38:00,Documentation,8.1,810.0,6.6,True
PE-016508,ENG-00893,CON-0174,2025-05-27 13:05:00,Documentation,0.9,90.0,41.5,False
PE-016509,ENG-00763,CON-0150,2025-06-10 16:04:00,Stakeholder Meeting,8.1,810.0,98.7,False
PE-016510,ENG-00520,CON-0151,2025-04-20 13:31:00,Delivery,3.6,900.0,58.4,False
PE-016511,ENG-00061,CON-0189,2025-06-13 18:16:00,Review,3.3,618.75,53.2,False
PE-016512,ENG-00402,CON-0024,2025-06-03 16:06:00,Stakeholder Meeting,2.1,393.75,58.2,False
PE-016513,ENG-00764,CON-0113,2025-01-31 15:30:00,Analysis,9.0,1350.0,52.6,False
PE-016514,ENG-00730,CON-0110,2025-06-02 09:47:00,Documentation,7.2,1800.0,79.4,False
PE-016515,ENG-00838,CON-0144,2025-04-19 15:58:00,Travel,5.4,1012.5,47.7,False
PE-016516,ENG-00193,CON-0141,2025-02-05 08:25:00,Documentation,8.8,2200.0,20.4,False
PE-016517,ENG-00360,CON-0099,2025-03-01 15:26:00,Travel,7.4,1387.5,0.0,True
PE-016518,ENG-00203,CON-0068,2025-01-02 11:37:00,Travel,7.1,887.5,77.9,False
PE-016519,ENG-00418,CON-0001,2025-04-27 16:00:00,Travel,3.6,540.0,31.8,False
PE-016520,ENG-00096,CON-0198,2025-06-12 17:21:00,Review,6.5,975.0,11.5,False
PE-016521,ENG-00141,CON-0045,2025-05-22 10:29:00,Delivery,7.7,1925.0,0.0,True
PE-016522,ENG-00820,CON-0123,2025-03-02 13:40:00,Workshop,5.0,750.0,32.7,False
PE-016523,ENG-00620,CON-0087,2025-01-01 12:13:00,Analysis,8.1,1215.0,93.9,False
PE-016524,ENG-00552,CON-0010,2025-04-17 11:10:00,Review,1.2,225.0,28.7,False
PE-016525,ENG-00034,CON-0170,2025-01-25 09:06:00,Delivery,1.8,225.0,31.8,False
PE-016526,ENG-00239,CON-0096,2025-02-25 08:17:00,Workshop,6.8,1700.0,29.3,False
PE-016527,ENG-00192,CON-0023,2025-05-09 10:32:00,Stakeholder Meeting,4.9,918.75,0.0,True
PE-016528,ENG-00080,CON-0087,2025-04-05 11:45:00,Review,5.8,870.0,75.8,False
PE-016529,ENG-00431,CON-0171,2025-01-25 13:26:00,Stakeholder Meeting,9.7,1455.0,64.4,False
PE-016530,ENG-00202,CON-0031,2025-01-31 09:03:00,Documentation,3.8,570.0,72.4,False
PE-016531,ENG-00241,CON-0142,2025-05-28 16:56:00,Analysis,7.7,1443.75,0.0,True
PE-016532,ENG-00153,CON-0051,2025-05-07 13:02:00,Review,4.6,460.0,22.7,False
PE-016533,ENG-00991,CON-0041,2025-03-04 16:48:00,Review,4.3,645.0,95.7,False
PE-016534,ENG-00437,CON-0083,2025-05-14 08:41:00,Stakeholder Meeting,2.0,250.0,0.0,True
PE-016535,ENG-00771,CON-0049,2025-03-17 08:00:00,Workshop,8.5,1275.0,35.7,False
PE-016536,ENG-00834,CON-0107,2025-04-18 13:10:00,Delivery,1.1,137.5,42.5,False
PE-016537,ENG-00987,CON-0075,2025-01-03 17:55:00,Review,9.9,1856.25,43.6,False
PE-016538,ENG-00691,CON-0133,2025-01-06 13:01:00,Travel,4.3,806.25,17.7,False
PE-016539,ENG-00918,CON-0067,2025-06-06 11:01:00,Delivery,9.5,2375.0,23.1,False
PE-016540,ENG-00647,CON-0050,2025-03-30 09:46:00,Delivery,3.2,320.0,24.5,False
PE-016541,ENG-00747,CON-0105,2025-03-17 10:46:00,Analysis,7.1,1331.25,62.8,False
PE-016542,ENG-00767,CON-0100,2025-01-30 19:13:00,Review,7.3,730.0,18.6,False
PE-016543,ENG-00662,CON-0007,2025-03-03 16:33:00,Delivery,2.9,362.5,63.6,False
PE-016544,ENG-00973,CON-0002,2025-04-21 12:41:00,Review,6.0,600.0,47.4,False
PE-016545,ENG-00262,CON-0190,2025-06-13 08:40:00,Review,7.9,1975.0,86.5,False
PE-016546,ENG-00745,CON-0188,2025-01-01 16:40:00,Delivery,2.4,300.0,21.8,False
PE-016547,ENG-00031,CON-0193,2025-01-13 11:18:00,Documentation,1.4,140.0,55.2,False
PE-016548,ENG-00018,CON-0021,2025-05-27 08:17:00,Analysis,8.3,1037.5,42.0,False
PE-016549,ENG-00956,CON-0012,2025-01-26 16:46:00,Delivery,1.4,262.5,46.6,False
PE-016550,ENG-00880,CON-0045,2025-03-20 19:42:00,Stakeholder Meeting,9.8,1225.0,53.6,False
PE-016551,ENG-00976,CON-0064,2025-01-16 16:32:00,Travel,8.1,810.0,15.1,False
PE-016552,ENG-00769,CON-0130,2025-03-04 11:53:00,Documentation,3.1,465.0,59.3,False
PE-016553,ENG-00438,CON-0049,2025-02-09 16:35:00,Delivery,7.3,912.5,46.9,False
PE-016554,ENG-00247,CON-0147,2025-02-07 17:20:00,Delivery,8.1,810.0,82.0,False
PE-016555,ENG-00111,CON-0065,2025-01-13 08:45:00,Documentation,1.0,125.0,19.5,False
PE-016556,ENG-00554,CON-0169,2025-04-23 08:40:00,Documentation,8.7,1631.25,38.0,False
PE-016557,ENG-00348,CON-0168,2025-06-21 12:09:00,Documentation,1.0,187.5,7.0,True
PE-016558,ENG-00878,CON-0107,2025-01-01 16:27:00,Travel,2.1,393.75,22.8,False
PE-016559,ENG-00309,CON-0085,2025-02-23 10:10:00,Stakeholder Meeting,5.3,993.75,13.5,False
PE-016560,ENG-00460,CON-0195,2025-04-28 12:56:00,Review,2.9,362.5,59.3,False
PE-016561,ENG-00485,CON-0052,2025-06-04 12:07:00,Delivery,2.8,700.0,79.0,False
PE-016562,ENG-00942,CON-0165,2025-05-19 15:09:00,Analysis,0.9,168.75,65.3,False
PE-016563,ENG-00578,CON-0120,2025-04-09 15:59:00,Analysis,7.1,1065.0,63.4,False
PE-016564,ENG-00897,CON-0011,2025-03-21 16:54:00,Analysis,1.6,240.0,0.0,True
PE-016565,ENG-00371,CON-0106,2025-05-04 09:38:00,Stakeholder Meeting,9.2,1725.0,43.0,False
PE-016566,ENG-00784,CON-0175,2025-03-06 08:31:00,Workshop,4.3,1075.0,28.1,False
PE-016567,ENG-00628,CON-0021,2025-05-06 09:10:00,Analysis,3.0,562.5,38.5,False
PE-016568,ENG-00023,CON-0035,2025-05-27 19:29:00,Travel,7.7,770.0,72.8,False
PE-016569,ENG-00077,CON-0054,2025-03-23 12:21:00,Stakeholder Meeting,9.5,1781.25,0.0,True
PE-016570,ENG-00589,CON-0142,2025-05-30 11:40:00,Travel,3.1,387.5,88.5,False
PE-016571,ENG-00250,CON-0102,2025-01-30 13:32:00,Workshop,5.9,737.5,38.9,False
PE-016572,ENG-00890,CON-0169,2025-04-07 10:55:00,Workshop,4.8,600.0,24.0,False
PE-016573,ENG-00170,CON-0167,2025-03-17 11:26:00,Workshop,3.2,400.0,81.8,False
