timesheet_id,consultant_id,engagement_id,week_starting,task_type,hours_logged,is_billable,daily_rate_gbp,billed_value_gbp
TS-0025464,CON-0007,ENG-00435,2025-01-01,Client Work,3.23,1,1246,503.07
TS-0025465,CON-0137,ENG-00075,2024-08-21,Client Work,1.1,1,894,122.93
TS-0025466,CON-0034,ENG-00035,2024-09-18,Client Work,9.81,1,1574,1930.12
TS-0025467,CON-0162,ENG-00689,2024-12-04,Client Work,4.41,1,1964,1082.65
TS-0025468,CON-0033,ENG-00294,2024-12-11,Client Work,6.49,1,997,808.82
TS-0025469,CON-0156,ENG-00755,2024-12-04,Client Work,4.7,1,1684,989.35
TS-0025470,CON-0132,ENG-00942,2024-07-31,Client Work,7.49,1,1968,1842.54
TS-0025471,CON-0060,ENG-00848,2024-09-25,Admin,5.09,0,1613,0
TS-0025472,CON-0084,ENG-00104,2025-03-05,Business Development,3.55,0,959,0
TS-0025473,CON-0119,ENG-00792,2025-03-12,Client Work,8.47,1,603,638.43
TS-0025474,CON-0191,ENG-00593,2024-10-16,Training,8.19,0,600,0
TS-0025475,CON-0047,ENG-00603,2024-07-10,Client Work,4.03,0,733,0
TS-0025476,CON-0144,ENG-00079,2024-07-17,Business Development,4.55,0,673,0
TS-0025477,CON-0077,ENG-00079,2025-03-05,Training,7.06,0,1235,0
TS-0025478,CON-0003,ENG-00749,2024-10-09,Internal,7.07,0,743,0
TS-0025479,CON-0175,ENG-00220,2024-09-11,Client Work,2.4,1,1678,503.4
TS-0025480,CON-0136,ENG-00882,2025-01-08,Client Work,1.56,0,747,0
TS-0025481,CON-0046,ENG-00768,2024-07-31,Business Development,9.38,0,498,0
TS-0025482,CON-0123,ENG-00722,2024-10-02,Client Work,5.56,1,863,599.78
TS-0025483,CON-0130,ENG-00668,2024-10-23,Business Development,9.83,0,1209,0
TS-0025484,CON-0070,ENG-00019,2025-03-26,Client Work,5.15,1,1287,828.51
TS-0025485,CON-0088,ENG-00173,2024-10-30,Client Work,10.0,1,654,817.5
TS-0025486,CON-0013,ENG-00260,2025-01-15,Business Development,3.28,0,680,0
TS-0025487,CON-0166,ENG-00115,2024-07-03,Client Work,3.73,1,1223,570.22
TS-0025488,CON-0003,ENG-00584,2024-08-28,Client Work,8.43,1,743,782.94
TS-0025489,CON-0098,ENG-00919,2024-07-24,Client Work,1.93,0,367,0
TS-0025490,CON-0119,ENG-00923,2024-12-18,Client Work,1.05,1,603,79.14
TS-0025491,CON-0009,ENG-00821,2024-07-24,Client Work,4.53,1,2775,1571.34
TS-0025492,CON-0169,ENG-00911,2024-07-24,Client Work,7.68,0,925,0
TS-0025493,CON-0164,ENG-00961,2024-12-18,Client Work,5.95,1,447,332.46
TS-0025494,CON-0019,ENG-00858,2025-02-19,Client Work,1.89,0,914,0
TS-0025495,CON-0094,ENG-00785,2025-01-08,Client Work,9.33,1,1956,2281.18
TS-0025496,CON-0164,ENG-00967,2025-03-05,Client Work,8.88,1,447,496.17
TS-0025497,CON-0065,ENG-00912,2024-10-23,Business Development,2.73,0,702,0
TS-0025498,CON-0108,ENG-00390,2025-02-26,Client Work,8.69,0,1218,0
TS-0025499,CON-0100,ENG-00927,2024-10-02,Business Development,1.26,0,905,0
TS-0025500,CON-0031,ENG-00263,2024-11-06,Client Work,4.0,1,865,432.5
TS-0025501,CON-0169,ENG-00058,2024-11-06,Client Work,9.24,0,925,0
TS-0025502,CON-0187,ENG-00969,2025-01-22,Client Work,2.25,1,489,137.53
TS-0025503,CON-0033,ENG-00439,2024-11-06,Business Development,3.15,0,997,0
TS-0025504,CON-0134,ENG-00509,2025-01-08,Training,7.82,0,1288,0
TS-0025505,CON-0174,ENG-00998,2025-03-12,Internal,4.08,0,2056,0
TS-0025506,CON-0123,ENG-00419,2025-03-05,Client Work,1.79,1,863,193.1
TS-0025507,CON-0108,ENG-00820,2024-11-13,Client Work,7.79,0,1218,0
TS-0025508,CON-0017,ENG-00967,2024-09-18,Client Work,4.74,1,2876,1704.03
TS-0025509,CON-0173,ENG-00350,2024-10-16,Client Work,6.09,1,748,569.41
TS-0025510,CON-0135,ENG-00606,2025-04-02,Client Work,1.93,1,432,104.22
TS-0025511,CON-0182,ENG-00748,2024-10-30,Training,9.56,0,2054,0
TS-0025512,CON-0016,ENG-00288,2024-10-02,Internal,5.76,0,959,0
TS-0025513,CON-0147,ENG-00795,2024-11-13,Client Work,4.67,1,924,539.38
TS-0025514,CON-0011,ENG-00272,2025-04-02,Client Work,6.87,1,912,783.18
TS-0025515,CON-0104,ENG-00148,2024-12-18,Client Work,6.57,1,380,312.07
TS-0025516,CON-0189,ENG-00374,2024-09-25,Client Work,7.08,0,2835,0
TS-0025517,CON-0130,ENG-00145,2024-10-23,Training,1.78,0,1209,0
TS-0025518,CON-0089,ENG-00778,2025-02-19,Business Development,7.49,0,902,0
TS-0025519,CON-0085,ENG-00150,2025-01-08,Business Development,1.34,0,1216,0
TS-0025520,CON-0052,ENG-00768,2024-10-09,Business Development,2.09,0,1285,0
TS-0025521,CON-0082,ENG-00383,2024-09-11,Business Development,0.83,0,1668,0
TS-0025522,CON-0006,ENG-00918,2024-12-18,Business Development,5.02,0,441,0
TS-0025523,CON-0166,ENG-00709,2024-08-28,Client Work,9.64,1,1223,1473.72
TS-0025524,CON-0119,ENG-00234,2024-10-23,Internal,0.94,0,603,0
TS-0025525,CON-0158,ENG-00377,2024-12-04,Client Work,4.01,0,620,0
TS-0025526,CON-0153,ENG-00103,2024-10-02,Internal,1.51,0,1696,0
TS-0025527,CON-0139,ENG-00132,2024-07-03,Client Work,7.69,1,932,895.88
TS-0025528,CON-0137,ENG-00652,2024-07-10,Client Work,3.14,1,894,350.9
TS-0025529,CON-0087,ENG-00285,2024-09-04,Client Work,6.14,1,738,566.41
TS-0025530,CON-0119,ENG-00332,2025-01-08,Business Development,3.61,0,603,0
TS-0025531,CON-0085,ENG-00582,2024-12-18,Client Work,3.5,1,1216,532.0
TS-0025532,CON-0011,ENG-00077,2025-02-26,Client Work,8.05,1,912,917.7
TS-0025533,CON-0187,ENG-00542,2025-01-29,Client Work,9.05,1,489,553.18
TS-0025534,CON-0055,ENG-00470,2025-04-02,Client Work,5.37,1,667,447.72
TS-0025535,CON-0118,ENG-00209,2024-12-04,Client Work,6.23,1,1222,951.63
TS-0025536,CON-0015,ENG-00624,2025-02-05,Internal,0.78,0,1586,0
TS-0025537,CON-0005,ENG-00554,2024-10-02,Client Work,7.65,0,1189,0
TS-0025538,CON-0126,ENG-00377,2024-11-06,Client Work,3.26,1,678,276.28
TS-0025539,CON-0094,ENG-00255,2025-03-26,Client Work,2.0,1,1956,489.0
TS-0025540,CON-0126,ENG-00637,2025-03-12,Training,3.92,0,678,0
TS-0025541,CON-0137,ENG-00255,2024-10-16,Business Development,9.12,0,894,0
TS-0025542,CON-0044,ENG-00402,2024-08-07,Training,3.06,0,890,0
TS-0025543,CON-0102,ENG-00602,2025-01-29,Training,1.41,0,497,0
TS-0025544,CON-0198,ENG-00786,2024-11-06,Client Work,2.85,1,1170,416.81
TS-0025545,CON-0011,ENG-00467,2024-10-09,Internal,4.01,0,912,0
TS-0025546,CON-0104,ENG-00823,2024-08-14,Admin,1.77,0,380,0
TS-0025547,CON-0200,ENG-00602,2024-07-24,Client Work,1.69,1,2866,605.44
TS-0025548,CON-0039,ENG-00465,2025-02-05,Client Work,5.71,1,1610,1149.14
TS-0025549,CON-0022,ENG-00112,2025-01-22,Client Work,7.08,0,2879,0
TS-0025550,CON-0019,ENG-00718,2024-09-18,Client Work,6.77,0,914,0
TS-0025551,CON-0149,ENG-00106,2025-02-12,Client Work,1.06,1,1984,262.88
TS-0025552,CON-0103,ENG-00808,2024-08-14,Business Development,9.16,0,619,0
TS-0025553,CON-0013,ENG-00338,2024-07-24,Admin,2.48,0,680,0
TS-0025554,CON-0187,ENG-00445,2024-12-25,Client Work,4.71,1,489,287.9
TS-0025555,CON-0126,ENG-00281,2024-09-11,Client Work,8.4,1,678,711.9
TS-0025556,CON-0164,ENG-00133,2024-09-04,Client Work,3.65,1,447,203.94
TS-0025557,CON-0041,ENG-00065,2024-12-25,Client Work,5.36,1,716,479.72
TS-0025558,CON-0044,ENG-00098,2024-08-14,Client Work,9.35,0,890,0
TS-0025559,CON-0057,ENG-00329,2024-11-06,Business Development,7.91,0,963,0
TS-0025560,CON-0168,ENG-00215,2025-01-01,Business Development,0.95,0,948,0
TS-0025561,CON-0176,ENG-00102,2025-03-12,Client Work,1.87,0,2025,0
TS-0025562,CON-0089,ENG-00629,2025-02-12,Client Work,8.95,1,902,1009.11
TS-0025563,CON-0079,ENG-00172,2025-02-05,Client Work,3.57,1,2768,1235.22
TS-0025564,CON-0052,ENG-00720,2025-01-29,Admin,3.27,0,1285,0
TS-0025565,CON-0112,ENG-00534,2024-08-28,Client Work,2.87,1,475,170.41
TS-0025566,CON-0096,ENG-00315,2024-11-20,Client Work,8.37,0,686,0
TS-0025567,CON-0021,ENG-00307,2025-01-08,Client Work,6.23,0,466,0
TS-0025568,CON-0141,ENG-00401,2024-11-27,Admin,5.54,0,414,0
TS-0025569,CON-0178,ENG-00966,2024-10-16,Client Work,9.7,1,2843,3447.14
TS-0025570,CON-0077,ENG-00741,2024-08-14,Client Work,5.21,1,1235,804.29
TS-0025571,CON-0159,ENG-00122,2024-08-14,Client Work,6.04,1,724,546.62
TS-0025572,CON-0055,ENG-00452,2024-07-10,Client Work,4.35,1,667,362.68
TS-0025573,CON-0068,ENG-00665,2024-07-24,Client Work,7.69,1,438,421.03
TS-0025574,CON-0086,ENG-00584,2025-01-15,Internal,8.51,0,1211,0
TS-0025575,CON-0111,ENG-00345,2024-07-03,Client Work,9.39,1,1220,1431.98
TS-0025576,CON-0169,ENG-00802,2025-03-05,Training,3.53,0,925,0
TS-0025577,CON-0157,ENG-00318,2024-08-07,Client Work,3.01,1,619,232.9
TS-0025578,CON-0083,ENG-00131,2025-02-05,Client Work,1.19,1,985,146.52
TS-0025579,CON-0048,ENG-00722,2024-11-06,Client Work,9.74,1,1217,1481.7
TS-0025580,CON-0057,ENG-00653,2024-10-30,Client Work,2.95,1,963,355.11
TS-0025581,CON-0025,ENG-00085,2025-01-08,Client Work,4.45,1,428,238.08
TS-0025582,CON-0025,ENG-00884,2025-01-01,Internal,2.16,0,428,0
TS-0025583,CON-0060,ENG-00226,2025-03-19,Business Development,6.99,0,1613,0
TS-0025584,CON-0104,ENG-00351,2025-01-22,Internal,3.73,0,380,0
TS-0025585,CON-0087,ENG-00205,2024-08-21,Client Work,3.4,1,738,313.65
TS-0025586,CON-0025,ENG-00094,2024-08-21,Client Work,8.54,1,428,456.89
TS-0025587,CON-0130,ENG-00492,2024-09-04,Business Development,8.22,0,1209,0
TS-0025588,CON-0175,ENG-00447,2024-07-31,Client Work,2.72,1,1678,570.52
TS-0025589,CON-0123,ENG-00326,2025-04-02,Client Work,4.35,1,863,469.26
TS-0025590,CON-0034,ENG-00170,2024-10-16,Client Work,7.64,1,1574,1503.17
TS-0025591,CON-0145,ENG-00590,2024-09-25,Internal,4.74,0,411,0
TS-0025592,CON-0106,ENG-00686,2025-03-26,Business Development,4.73,0,1577,0
TS-0025593,CON-0028,ENG-00398,2024-10-02,Client Work,1.51,1,1688,318.61
TS-0025594,CON-0014,ENG-00117,2024-09-18,Admin,4.66,0,2030,0
TS-0025595,CON-0072,ENG-00781,2024-08-14,Client Work,3.43,1,1229,526.93
TS-0025596,CON-0103,ENG-00475,2025-04-02,Client Work,8.78,1,619,679.35
TS-0025597,CON-0107,ENG-00769,2024-10-02,Client Work,2.53,1,1283,405.75
TS-0025598,CON-0017,ENG-00616,2024-07-31,Client Work,2.71,1,2876,974.25
TS-0025599,CON-0066,ENG-00176,2024-07-24,Internal,6.5,0,2880,0
TS-0025600,CON-0167,ENG-00890,2024-09-04,Client Work,6.47,0,676,0
TS-0025601,CON-0067,ENG-00584,2025-01-22,Client Work,9.34,1,666,777.55
TS-0025602,CON-0200,ENG-00482,2025-01-29,Client Work,1.62,1,2866,580.37
TS-0025603,CON-0031,ENG-00464,2024-08-07,Training,3.72,0,865,0
TS-0025604,CON-0166,ENG-00536,2024-08-21,Business Development,6.16,0,1223,0
TS-0025605,CON-0144,ENG-00522,2025-04-02,Client Work,4.59,0,673,0
TS-0025606,CON-0139,ENG-00620,2025-03-19,Client Work,4.21,1,932,490.46
TS-0025607,CON-0186,ENG-00307,2024-10-16,Client Work,5.34,0,463,0
TS-0025608,CON-0116,ENG-00892,2024-09-11,Admin,7.95,0,649,0
TS-0025609,CON-0122,ENG-00470,2024-08-21,Client Work,0.98,1,472,57.82
TS-0025610,CON-0001,ENG-00810,2025-03-26,Client Work,1.35,1,920,155.25
TS-0025611,CON-0004,ENG-00990,2024-07-31,Admin,2.4,0,671,0
TS-0025612,CON-0143,ENG-00214,2025-04-02,Client Work,2.94,1,977,359.05
TS-0025613,CON-0052,ENG-00695,2025-02-19,Admin,8.81,0,1285,0
TS-0025614,CON-0106,ENG-00963,2025-01-29,Client Work,2.93,0,1577,0
TS-0025615,CON-0086,ENG-00314,2025-02-05,Client Work,9.39,1,1211,1421.41
TS-0025616,CON-0097,ENG-00954,2025-01-22,Client Work,8.77,1,1214,1330.85
TS-0025617,CON-0144,ENG-00542,2024-12-18,Client Work,9.84,0,673,0
TS-0025618,CON-0163,ENG-00068,2024-07-10,Client Work,4.93,1,494,304.43
TS-0025619,CON-0149,ENG-00629,2024-12-25,Client Work,8.28,1,1984,2053.44
TS-0025620,CON-0041,ENG-00257,2024-11-27,Admin,7.58,0,716,0
TS-0025621,CON-0104,ENG-00707,2025-03-05,Business Development,8.7,0,380,0
TS-0025622,CON-0044,ENG-00788,2025-02-19,Client Work,5.58,0,890,0
TS-0025623,CON-0152,ENG-00383,2024-12-25,Admin,7.82,0,739,0
TS-0025624,CON-0034,ENG-00640,2024-10-16,Client Work,0.6,1,1574,118.05
TS-0025625,CON-0152,ENG-00880,2025-02-19,Client Work,1.18,1,739,109.0
TS-0025626,CON-0029,ENG-00300,2025-03-26,Internal,7.42,0,1245,0
TS-0025627,CON-0047,ENG-00284,2024-09-04,Business Development,6.38,0,733,0
TS-0025628,CON-0024,ENG-00985,2024-08-07,Training,6.46,0,850,0
TS-0025629,CON-0075,ENG-00087,2024-09-11,Business Development,9.62,0,748,0
TS-0025630,CON-0190,ENG-00297,2025-01-22,Client Work,4.53,1,741,419.59
TS-0025631,CON-0005,ENG-00290,2024-09-11,Admin,1.33,0,1189,0
TS-0025632,CON-0124,ENG-00297,2024-10-30,Client Work,7.12,1,1980,1762.2
TS-0025633,CON-0062,ENG-00433,2025-02-19,Business Development,8.74,0,1635,0
TS-0025634,CON-0068,ENG-00757,2024-11-13,Client Work,4.36,1,438,238.71
TS-0025635,CON-0130,ENG-00834,2025-03-05,Admin,3.79,0,1209,0
TS-0025636,CON-0058,ENG-00709,2025-02-19,Client Work,3.4,1,388,164.9
TS-0025637,CON-0042,ENG-00347,2024-10-16,Client Work,8.73,1,1198,1307.32
TS-0025638,CON-0069,ENG-00070,2025-02-05,Client Work,9.93,1,948,1176.7
TS-0025639,CON-0023,ENG-00012,2024-12-11,Business Development,3.36,0,1600,0
TS-0025640,CON-0001,ENG-00276,2024-10-02,Admin,6.79,0,920,0
TS-0025641,CON-0075,ENG-00493,2025-03-26,Client Work,9.34,1,748,873.29
TS-0025642,CON-0044,ENG-00963,2025-03-05,Client Work,9.45,0,890,0
TS-0025643,CON-0165,ENG-00814,2024-11-13,Client Work,5.25,1,2068,1357.12
TS-0025644,CON-0121,ENG-00800,2024-10-30,Client Work,6.46,1,422,340.76
TS-0025645,CON-0193,ENG-00601,2025-02-26,Client Work,7.01,1,410,359.26
TS-0025646,CON-0141,ENG-00785,2024-08-14,Client Work,1.93,1,414,99.88
TS-0025647,CON-0053,ENG-00711,2024-09-04,Client Work,0.87,1,634,68.95
TS-0025648,CON-0167,ENG-00492,2024-08-28,Client Work,4.67,0,676,0
TS-0025649,CON-0197,ENG-00508,2024-07-17,Business Development,2.32,0,452,0
TS-0025650,CON-0051,ENG-00623,2025-02-12,Internal,4.3,0,1622,0
TS-0025651,CON-0128,ENG-00231,2024-10-23,Client Work,7.77,1,369,358.39
TS-0025652,CON-0181,ENG-00654,2024-08-07,Client Work,0.93,1,406,47.2
TS-0025653,CON-0076,ENG-00785,2024-10-30,Client Work,8.43,1,730,769.24
TS-0025654,CON-0032,ENG-00791,2025-02-19,Internal,4.65,0,1610,0
TS-0025655,CON-0081,ENG-00869,2024-09-11,Client Work,6.84,1,1577,1348.34
TS-0025656,CON-0087,ENG-00565,2024-08-07,Business Development,8.66,0,738,0
TS-0025657,CON-0034,ENG-00191,2024-12-25,Training,5.78,0,1574,0
TS-0025658,CON-0007,ENG-00533,2024-10-23,Client Work,0.51,1,1246,79.43
TS-0025659,CON-0087,ENG-00924,2024-12-18,Client Work,5.44,1,738,501.84
TS-0025660,CON-0067,ENG-00794,2024-09-18,Client Work,6.5,1,666,541.12
TS-0025661,CON-0185,ENG-00615,2024-09-04,Internal,2.36,0,1675,0
TS-0025662,CON-0192,ENG-00931,2024-11-20,Client Work,9.34,1,2794,3261.99
TS-0025663,CON-0101,ENG-00678,2025-01-01,Client Work,2.37,1,379,112.28
TS-0025664,CON-0073,ENG-00077,2025-02-12,Client Work,3.58,1,1199,536.55
TS-0025665,CON-0188,ENG-00561,2025-03-26,Client Work,8.75,1,716,783.12
TS-0025666,CON-0097,ENG-00412,2025-01-01,Client Work,2.69,1,1214,408.21
TS-0025667,CON-0121,ENG-00502,2024-08-28,Client Work,5.57,1,422,293.82
TS-0025668,CON-0041,ENG-00971,2025-03-12,Client Work,7.9,1,716,707.05
TS-0025669,CON-0126,ENG-00804,2024-08-28,Internal,9.51,0,678,0
TS-0025670,CON-0011,ENG-00664,2024-12-18,Client Work,7.04,1,912,802.56
TS-0025671,CON-0090,ENG-00630,2024-12-25,Internal,5.17,0,2097,0
TS-0025672,CON-0115,ENG-00415,2025-03-12,Client Work,2.17,1,684,185.53
TS-0025673,CON-0033,ENG-00606,2025-03-26,Client Work,2.18,1,997,271.68
TS-0025674,CON-0009,ENG-00608,2025-02-12,Client Work,8.71,1,2775,3021.28
TS-0025675,CON-0119,ENG-00607,2025-02-05,Client Work,3.72,1,603,280.4
TS-0025676,CON-0089,ENG-00702,2024-12-11,Client Work,1.98,1,902,223.25
TS-0025677,CON-0052,ENG-00035,2024-12-18,Client Work,9.28,1,1285,1490.6
TS-0025678,CON-0078,ENG-00102,2024-11-06,Training,8.15,0,1200,0
TS-0025679,CON-0149,ENG-00651,2024-09-11,Training,7.52,0,1984,0
TS-0025680,CON-0009,ENG-00814,2024-11-13,Client Work,3.87,1,2775,1342.41
TS-0025681,CON-0059,ENG-00579,2024-09-11,Business Development,2.62,0,882,0
TS-0025682,CON-0110,ENG-00660,2024-10-02,Client Work,2.13,1,683,181.85
TS-0025683,CON-0133,ENG-00439,2024-09-18,Client Work,3.56,1,923,410.74
TS-0025684,CON-0086,ENG-00229,2024-10-30,Business Development,3.34,0,1211,0
TS-0025685,CON-0131,ENG-00790,2024-10-30,Client Work,2.35,1,1179,346.33
TS-0025686,CON-0038,ENG-00601,2025-01-08,Client Work,6.67,1,740,616.98
TS-0025687,CON-0073,ENG-00390,2025-01-22,Client Work,8.83,1,1199,1323.4
TS-0025688,CON-0025,ENG-00557,2024-07-31,Internal,8.43,0,428,0
TS-0025689,CON-0099,ENG-00568,2024-12-25,Internal,3.61,0,1155,0
TS-0025690,CON-0053,ENG-00315,2024-10-23,Business Development,1.67,0,634,0
TS-0025691,CON-0188,ENG-00926,2024-11-13,Client Work,6.33,1,716,566.53
TS-0025692,CON-0114,ENG-00933,2024-08-28,Admin,6.34,0,1298,0
TS-0025693,CON-0082,ENG-00389,2025-01-15,Client Work,9.63,1,1668,2007.86
TS-0025694,CON-0011,ENG-00209,2025-01-29,Client Work,1.28,1,912,145.92
TS-0025695,CON-0182,ENG-00659,2025-02-05,Client Work,0.7,1,2054,179.72
TS-0025696,CON-0049,ENG-00820,2024-10-23,Client Work,1.86,1,852,198.09
TS-0025697,CON-0051,ENG-00698,2025-02-26,Client Work,8.04,1,1622,1630.11
TS-0025698,CON-0127,ENG-00880,2024-07-17,Training,1.06,0,2803,0
TS-0025699,CON-0017,ENG-00017,2024-09-11,Training,7.35,0,2876,0
TS-0025700,CON-0140,ENG-00184,2024-07-31,Client Work,5.08,0,673,0
TS-0025701,CON-0174,ENG-00443,2025-04-02,Client Work,4.65,1,2056,1195.05
TS-0025702,CON-0071,ENG-00751,2024-10-23,Business Development,6.81,0,684,0
TS-0025703,CON-0049,ENG-00846,2025-03-19,Client Work,7.67,1,852,816.86
TS-0025704,CON-0060,ENG-00381,2024-12-18,Business Development,4.42,0,1613,0
TS-0025705,CON-0106,ENG-00667,2024-10-23,Admin,9.92,0,1577,0
TS-0025706,CON-0029,ENG-00816,2024-12-04,Client Work,3.85,0,1245,0
TS-0025707,CON-0163,ENG-01000,2025-03-26,Client Work,6.37,1,494,393.35
TS-0025708,CON-0006,ENG-00487,2025-04-02,Business Development,3.98,0,441,0
TS-0025709,CON-0041,ENG-00335,2024-07-31,Internal,7.62,0,716,0
TS-0025710,CON-0154,ENG-00450,2024-08-21,Training,6.2,0,447,0
TS-0025711,CON-0120,ENG-00711,2025-01-29,Client Work,1.82,0,424,0
TS-0025712,CON-0157,ENG-00390,2024-07-31,Client Work,1.35,1,619,104.46
TS-0025713,CON-0128,ENG-00085,2024-07-24,Internal,8.26,0,369,0
TS-0025714,CON-0016,ENG-00944,2025-01-29,Client Work,9.16,1,959,1098.06
TS-0025715,CON-0040,ENG-00274,2024-09-18,Client Work,0.84,1,642,67.41
TS-0025716,CON-0075,ENG-00608,2025-02-26,Client Work,1.93,1,748,180.45
TS-0025717,CON-0131,ENG-00323,2025-02-19,Business Development,8.45,0,1179,0
TS-0025718,CON-0034,ENG-00453,2025-03-26,Client Work,4.44,1,1574,873.57
TS-0025719,CON-0173,ENG-00856,2025-01-08,Client Work,1.97,1,748,184.19
TS-0025720,CON-0046,ENG-00093,2024-12-25,Client Work,2.72,1,498,169.32
TS-0025721,CON-0052,ENG-00050,2025-04-02,Client Work,5.26,1,1285,844.89
TS-0025722,CON-0066,ENG-00794,2024-08-14,Client Work,5.47,1,2880,1969.2
TS-0025723,CON-0010,ENG-00215,2024-07-17,Internal,7.01,0,418,0
TS-0025724,CON-0164,ENG-00998,2024-09-25,Admin,5.8,0,447,0
TS-0025725,CON-0183,ENG-00592,2024-08-21,Business Development,9.76,0,624,0
TS-0025726,CON-0189,ENG-00095,2024-07-03,Client Work,3.45,0,2835,0
TS-0025727,CON-0061,ENG-00130,2024-10-30,Client Work,8.01,0,1589,0
TS-0025728,CON-0173,ENG-00004,2024-07-24,Client Work,7.61,1,748,711.54
TS-0025729,CON-0171,ENG-00355,2025-01-01,Client Work,0.72,1,1240,111.6
TS-0025730,CON-0159,ENG-00481,2024-10-02,Internal,2.16,0,724,0
TS-0025731,CON-0178,ENG-00068,2025-01-22,Admin,0.77,0,2843,0
TS-0025732,CON-0106,ENG-00833,2024-11-27,Client Work,3.75,0,1577,0
TS-0025733,CON-0028,ENG-00996,2024-12-25,Training,9.77,0,1688,0
TS-0025734,CON-0035,ENG-00180,2025-01-22,Training,9.04,0,613,0
TS-0025735,CON-0179,ENG-00854,2024-11-20,Internal,5.27,0,694,0
TS-0025736,CON-0030,ENG-00981,2024-07-31,Training,7.09,0,436,0
TS-0025737,CON-0004,ENG-00144,2024-10-09,Client Work,6.26,1,671,525.06
TS-0025738,CON-0146,ENG-00676,2024-09-04,Business Development,5.8,0,407,0
TS-0025739,CON-0132,ENG-00724,2024-08-21,Business Development,1.68,0,1968,0
TS-0025740,CON-0081,ENG-00107,2025-03-26,Client Work,3.78,1,1577,745.13
TS-0025741,CON-0151,ENG-00898,2025-03-26,Training,5.15,0,1675,0
TS-0025742,CON-0093,ENG-00421,2025-01-15,Client Work,1.4,1,703,123.02
TS-0025743,CON-0063,ENG-00358,2025-04-02,Client Work,1.8,0,627,0
TS-0025744,CON-0121,ENG-00711,2024-10-02,Training,0.8,0,422,0
TS-0025745,CON-0157,ENG-00328,2024-11-20,Business Development,2.5,0,619,0
TS-0025746,CON-0191,ENG-00710,2024-11-06,Business Development,9.86,0,600,0
TS-0025747,CON-0129,ENG-00002,2025-03-26,Business Development,4.42,0,1158,0
TS-0025748,CON-0052,ENG-00436,2024-09-04,Business Development,1.44,0,1285,0
TS-0025749,CON-0024,ENG-00656,2025-03-12,Client Work,7.19,1,850,763.94
TS-0025750,CON-0193,ENG-00968,2024-08-21,Client Work,4.23,1,410,216.79
TS-0025751,CON-0006,ENG-00399,2024-10-23,Client Work,9.26,1,441,510.46
TS-0025752,CON-0051,ENG-00212,2025-01-01,Admin,6.38,0,1622,0
TS-0025753,CON-0174,ENG-00471,2024-09-18,Business Development,7.07,0,2056,0
TS-0025754,CON-0056,ENG-00365,2024-07-31,Internal,1.31,0,420,0
TS-0025755,CON-0167,ENG-00673,2024-08-21,Training,0.73,0,676,0
TS-0025756,CON-0109,ENG-00159,2024-10-30,Client Work,8.53,1,718,765.57
TS-0025757,CON-0071,ENG-00243,2025-01-22,Client Work,1.41,1,684,120.55
TS-0025758,CON-0166,ENG-00526,2024-10-16,Client Work,9.28,1,1223,1418.68
TS-0025759,CON-0162,ENG-00055,2024-11-06,Client Work,1.85,1,1964,454.18
TS-0025760,CON-0167,ENG-00986,2024-08-14,Client Work,1.26,0,676,0
TS-0025761,CON-0070,ENG-00638,2024-10-02,Client Work,0.74,1,1287,119.05
TS-0025762,CON-0150,ENG-00824,2024-07-10,Business Development,9.27,0,668,0
TS-0025763,CON-0106,ENG-00001,2025-01-08,Internal,8.47,0,1577,0
TS-0025764,CON-0175,ENG-00016,2025-02-19,Client Work,2.92,1,1678,612.47
TS-0025765,CON-0178,ENG-00198,2024-12-18,Client Work,3.88,1,2843,1378.86
TS-0025766,CON-0168,ENG-00804,2024-07-10,Client Work,0.71,1,948,84.13
TS-0025767,CON-0069,ENG-00041,2024-08-14,Client Work,1.66,1,948,196.71
TS-0025768,CON-0132,ENG-00634,2024-08-21,Client Work,9.46,1,1968,2327.16
TS-0025769,CON-0121,ENG-00585,2024-12-18,Internal,1.09,0,422,0
TS-0025770,CON-0054,ENG-00505,2025-02-26,Client Work,8.17,1,1222,1247.97
TS-0025771,CON-0185,ENG-00163,2024-11-27,Client Work,5.08,1,1675,1063.62
TS-0025772,CON-0154,ENG-00902,2025-02-05,Client Work,1.24,0,447,0
TS-0025773,CON-0005,ENG-00403,2024-12-11,Client Work,4.65,0,1189,0
TS-0025774,CON-0196,ENG-00290,2025-01-29,Client Work,8.8,1,733,806.3
TS-0025775,CON-0008,ENG-00269,2024-08-21,Training,2.73,0,861,0
TS-0025776,CON-0151,ENG-00202,2024-10-23,Internal,8.33,0,1675,0
TS-0025777,CON-0058,ENG-00838,2024-10-02,Client Work,6.86,1,388,332.71
TS-0025778,CON-0024,ENG-00579,2025-01-15,Client Work,5.08,1,850,539.75
TS-0025779,CON-0171,ENG-00378,2024-07-17,Client Work,7.71,1,1240,1195.05
TS-0025780,CON-0022,ENG-00330,2024-12-11,Client Work,8.1,0,2879,0
TS-0025781,CON-0078,ENG-00666,2024-12-04,Training,4.73,0,1200,0
TS-0025782,CON-0022,ENG-00886,2024-07-24,Client Work,6.38,0,2879,0
TS-0025783,CON-0117,ENG-00583,2025-02-26,Internal,9.24,0,1999,0
TS-0025784,CON-0166,ENG-00142,2024-09-18,Client Work,6.99,1,1223,1068.6
TS-0025785,CON-0096,ENG-00371,2024-09-25,Client Work,0.98,0,686,0
