batch_id,production_line,product,batch_start,batch_end,planned_units,units_produced,defect_count,downtime_minutes,machine_id,failure_event
B-01694,Line-A,Bracket-Z,2025-02-19 00:00:00,2025-02-19 08:00:00,302,280,10,41.7,MCH-0015,0
B-03593,Line-E,Valve-Q,2025-03-12 16:00:00,2025-03-13 00:00:00,270,249,6,38.5,MCH-0039,0
B-00009,Line-A,Valve-Q,2025-02-01 16:00:00,2025-02-02 00:00:00,367,346,12,22.9,MCH-0005,0
B-02462,Line-A,Widget-A,2025-02-28 00:00:00,2025-02-28 08:00:00,316,290,9,30.9,MCH-0005,0
B-01405,Line-C,Valve-Q,2025-02-16 16:00:00,2025-02-17 00:00:00,375,354,10,30.9,MCH-0007,0
B-03630,Line-B,Gear-X,2025-03-13 16:00:00,2025-03-14 00:00:00,303,290,10,13.9,MCH-0011,0
B-00839,Line-D,Valve-Q,2025-02-10 08:00:00,2025-02-10 16:00:00,292,273,9,42.2,MCH-0003,0
B-01739,Line-C,Widget-A,2025-02-19 00:00:00,2025-02-19 08:00:00,289,281,11,22.5,MCH-0037,0
B-02282,Line-D,Gear-X,2025-02-26 00:00:00,2025-02-26 08:00:00,291,274,10,39.0,MCH-0008,0
B-03526,Line-C,Widget-A,2025-03-12 08:00:00,2025-03-12 16:00:00,304,269,21,62.8,MCH-0002,1
B-00379,Line-B,Bracket-Z,2025-02-05 16:00:00,2025-02-06 00:00:00,350,342,8,10.5,MCH-0006,0
B-01688,Line-C,Rotor-M,2025-02-19 08:00:00,2025-02-19 16:00:00,335,314,11,41.8,MCH-0012,0
B-02682,Line-D,Widget-A,2025-03-02 00:00:00,2025-03-02 08:00:00,325,310,8,19.1,MCH-0033,0
B-01992,Line-C,Bracket-Z,2025-02-22 00:00:00,2025-02-22 08:00:00,350,324,8,27.9,MCH-0042,0
B-02816,Line-C,Widget-A,2025-03-04 00:00:00,2025-03-04 08:00:00,359,342,9,20.4,MCH-0007,0
B-00366,Line-A,Gear-X,2025-02-04 00:00:00,2025-02-04 08:00:00,328,248,18,179.5,MCH-0050,1
B-01609,Line-A,Widget-A,2025-02-18 08:00:00,2025-02-18 16:00:00,231,182,13,137.0,MCH-0020,1
B-03428,Line-C,Gear-X,2025-03-10 08:00:00,2025-03-10 16:00:00,342,323,7,42.4,MCH-0047,0
B-00105,Line-B,Widget-A,2025-02-02 16:00:00,2025-02-03 00:00:00,314,297,9,19.4,MCH-0006,0
B-02975,Line-C,Valve-Q,2025-03-05 16:00:00,2025-03-06 00:00:00,370,351,10,20.1,MCH-0042,0
B-00758,Line-D,Rotor-M,2025-02-09 08:00:00,2025-02-09 16:00:00,290,273,6,20.0,MCH-0008,0
B-00856,Line-B,Valve-Q,2025-02-10 16:00:00,2025-02-11 00:00:00,284,254,13,51.8,MCH-0011,0
B-01404,Line-C,Widget-A,2025-02-16 16:00:00,2025-02-17 00:00:00,351,336,10,36.1,MCH-0007,0
B-02011,Line-D,Bracket-Z,2025-02-23 08:00:00,2025-02-23 16:00:00,320,293,9,35.9,MCH-0008,0
B-00603,Line-E,Valve-Q,2025-02-07 00:00:00,2025-02-07 08:00:00,273,257,8,15.4,MCH-0019,0
B-01301,Line-E,Gear-X,2025-02-14 00:00:00,2025-02-14 08:00:00,346,337,10,21.2,MCH-0044,0
B-03569,Line-D,Gear-X,2025-03-12 00:00:00,2025-03-12 08:00:00,293,282,9,29.6,MCH-0023,0
B-00407,Line-D,Gear-X,2025-02-05 08:00:00,2025-02-05 16:00:00,345,314,11,41.0,MCH-0018,0
B-01413,Line-A,Bracket-Z,2025-02-16 16:00:00,2025-02-17 00:00:00,293,281,8,29.1,MCH-0010,0
B-03904,Line-C,Gear-X,2025-03-16 08:00:00,2025-03-16 16:00:00,370,349,9,32.9,MCH-0007,0
B-00385,Line-D,Gear-X,2025-02-05 00:00:00,2025-02-05 08:00:00,313,299,10,35.1,MCH-0008,0
B-01418,Line-D,Valve-Q,2025-02-16 08:00:00,2025-02-16 16:00:00,259,246,8,27.9,MCH-0013,0
B-00916,Line-B,Valve-Q,2025-02-10 08:00:00,2025-02-10 16:00:00,309,242,19,151.2,MCH-0041,1
B-00949,Line-E,Gear-X,2025-02-11 16:00:00,2025-02-12 00:00:00,297,283,13,32.7,MCH-0009,0
B-03350,Line-D,Gear-X,2025-03-10 16:00:00,2025-03-11 00:00:00,303,284,8,28.2,MCH-0008,0
B-02657,Line-A,Bracket-Z,2025-03-02 08:00:00,2025-03-02 16:00:00,290,272,8,19.5,MCH-0020,0
B-00203,Line-E,Valve-Q,2025-02-03 16:00:00,2025-02-04 00:00:00,332,315,10,22.5,MCH-0014,0
B-00101,Line-A,Rotor-M,2025-02-02 08:00:00,2025-02-02 16:00:00,395,391,11,8.5,MCH-0005,0
B-00739,Line-D,Valve-Q,2025-02-08 16:00:00,2025-02-09 00:00:00,337,316,6,28.0,MCH-0048,0
B-01256,Line-D,Valve-Q,2025-02-14 08:00:00,2025-02-14 16:00:00,286,266,11,19.4,MCH-0023,0
B-01408,Line-D,Gear-X,2025-02-16 16:00:00,2025-02-17 00:00:00,377,349,13,56.6,MCH-0008,0
B-02206,Line-B,Bracket-Z,2025-02-25 16:00:00,2025-02-26 00:00:00,355,331,13,24.1,MCH-0016,0
B-02119,Line-E,Valve-Q,2025-02-24 00:00:00,2025-02-24 08:00:00,332,307,13,31.8,MCH-0014,0
B-02992,Line-E,Valve-Q,2025-03-06 16:00:00,2025-03-07 00:00:00,328,273,33,126.3,MCH-0004,1
B-02134,Line-C,Valve-Q,2025-02-24 16:00:00,2025-02-25 00:00:00,269,254,8,24.6,MCH-0022,0
B-01354,Line-D,Valve-Q,2025-02-15 16:00:00,2025-02-16 00:00:00,309,300,7,18.9,MCH-0028,0
B-03713,Line-C,Valve-Q,2025-03-14 16:00:00,2025-03-15 00:00:00,383,356,8,34.2,MCH-0002,0
B-03775,Line-E,Widget-A,2025-03-14 16:00:00,2025-03-15 00:00:00,299,261,21,73.5,MCH-0034,1
B-00188,Line-C,Gear-X,2025-02-03 08:00:00,2025-02-03 16:00:00,271,249,7,32.8,MCH-0002,0
B-03157,Line-D,Widget-A,2025-03-07 00:00:00,2025-03-07 08:00:00,371,345,12,29.0,MCH-0043,0
B-01918,Line-D,Widget-A,2025-02-21 00:00:00,2025-02-21 08:00:00,309,291,12,39.6,MCH-0043,0
B-01083,Line-B,Bracket-Z,2025-02-12 16:00:00,2025-02-13 00:00:00,356,283,32,157.8,MCH-0031,1
B-03418,Line-C,Gear-X,2025-03-10 00:00:00,2025-03-10 08:00:00,301,293,9,2.0,MCH-0042,0
B-02120,Line-E,Bracket-Z,2025-02-24 08:00:00,2025-02-24 16:00:00,313,301,13,31.0,MCH-0014,0
B-02922,Line-A,Bracket-Z,2025-03-05 08:00:00,2025-03-05 16:00:00,330,313,11,30.1,MCH-0015,0
B-03203,Line-A,Rotor-M,2025-03-08 08:00:00,2025-03-08 16:00:00,297,242,30,142.7,MCH-0020,1
B-01585,Line-A,Rotor-M,2025-02-18 08:00:00,2025-02-18 16:00:00,367,291,37,157.9,MCH-0005,1
B-00440,Line-E,Valve-Q,2025-02-05 08:00:00,2025-02-05 16:00:00,381,348,10,48.3,MCH-0034,0
B-00793,Line-E,Valve-Q,2025-02-09 00:00:00,2025-02-09 08:00:00,316,306,12,9.1,MCH-0024,0
B-02659,Line-B,Gear-X,2025-03-02 08:00:00,2025-03-02 16:00:00,314,301,8,6.0,MCH-0021,0
B-03440,Line-E,Bracket-Z,2025-03-11 00:00:00,2025-03-11 08:00:00,372,347,10,36.6,MCH-0004,0
B-00545,Line-D,Gear-X,2025-02-06 08:00:00,2025-02-06 16:00:00,295,285,10,16.8,MCH-0038,0
B-01638,Line-C,Valve-Q,2025-02-18 00:00:00,2025-02-18 08:00:00,346,330,13,34.1,MCH-0037,0
B-03505,Line-B,Widget-A,2025-03-11 08:00:00,2025-03-11 16:00:00,306,287,8,20.1,MCH-0041,0
B-03117,Line-E,Gear-X,2025-03-07 16:00:00,2025-03-08 00:00:00,235,168,23,229.5,MCH-0024,1
B-00344,Line-E,Valve-Q,2025-02-04 16:00:00,2025-02-05 00:00:00,305,294,7,23.4,MCH-0039,0
B-01755,Line-A,Widget-A,2025-02-19 00:00:00,2025-02-19 08:00:00,354,336,15,23.6,MCH-0045,0
B-01199,Line-A,Bracket-Z,2025-02-13 16:00:00,2025-02-14 00:00:00,294,240,17,120.2,MCH-0045,1
B-03127,Line-A,Bracket-Z,2025-03-07 00:00:00,2025-03-07 08:00:00,358,339,13,26.6,MCH-0030,0
B-03892,Line-E,Widget-A,2025-03-15 00:00:00,2025-03-15 08:00:00,372,362,10,18.1,MCH-0049,0
B-03709,Line-A,Widget-A,2025-03-13 00:00:00,2025-03-13 08:00:00,327,268,24,146.0,MCH-0050,1
B-00270,Line-E,Rotor-M,2025-02-04 08:00:00,2025-02-04 16:00:00,325,234,20,216.9,MCH-0004,1
B-02412,Line-C,Rotor-M,2025-02-27 00:00:00,2025-02-27 08:00:00,264,251,11,29.1,MCH-0027,0
B-03031,Line-E,Widget-A,2025-03-06 16:00:00,2025-03-07 00:00:00,349,333,16,17.9,MCH-0024,0
B-03244,Line-A,Gear-X,2025-03-08 00:00:00,2025-03-08 08:00:00,375,295,24,158.0,MCH-0045,1
B-01652,Line-C,Gear-X,2025-02-18 00:00:00,2025-02-18 08:00:00,319,298,8,27.5,MCH-0042,0
B-03908,Line-E,Bracket-Z,2025-03-16 00:00:00,2025-03-16 08:00:00,363,356,13,0.7,MCH-0009,0
B-03064,Line-E,Bracket-Z,2025-03-06 00:00:00,2025-03-06 08:00:00,261,181,19,211.3,MCH-0044,1
B-03326,Line-B,Bracket-Z,2025-03-09 16:00:00,2025-03-10 00:00:00,347,334,9,27.9,MCH-0041,0
B-00969,Line-A,Widget-A,2025-02-11 00:00:00,2025-02-11 08:00:00,405,315,24,156.1,MCH-0020,1
B-00001,Line-C,Bracket-Z,2025-02-01 00:00:00,2025-02-01 08:00:00,345,341,7,6.8,MCH-0002,0
B-00911,Line-E,Gear-X,2025-02-10 08:00:00,2025-02-10 16:00:00,309,298,7,19.6,MCH-0039,0
B-03288,Line-A,Valve-Q,2025-03-09 16:00:00,2025-03-10 00:00:00,282,262,8,21.9,MCH-0020,0
B-00261,Line-E,Gear-X,2025-02-03 00:00:00,2025-02-03 08:00:00,357,331,11,35.8,MCH-0049,0
B-02218,Line-B,Bracket-Z,2025-02-25 16:00:00,2025-02-26 00:00:00,398,384,9,20.2,MCH-0021,0
B-02389,Line-E,Rotor-M,2025-02-27 16:00:00,2025-02-28 00:00:00,290,288,9,6.1,MCH-0014,0
B-00298,Line-D,Gear-X,2025-02-04 08:00:00,2025-02-04 16:00:00,339,326,6,12.5,MCH-0018,0
B-01138,Line-E,Widget-A,2025-02-13 08:00:00,2025-02-13 16:00:00,340,315,10,37.9,MCH-0014,0
B-00010,Line-B,Rotor-M,2025-02-01 16:00:00,2025-02-02 00:00:00,345,292,37,112.2,MCH-0006,1
B-02155,Line-A,Bracket-Z,2025-02-24 16:00:00,2025-02-25 00:00:00,378,304,23,155.3,MCH-0035,1
B-00003,Line-D,Widget-A,2025-02-01 16:00:00,2025-02-02 00:00:00,336,250,30,180.8,MCH-0003,1
B-03616,Line-D,Gear-X,2025-03-13 08:00:00,2025-03-13 16:00:00,293,269,8,39.3,MCH-0003,0
B-03099,Line-C,Valve-Q,2025-03-07 00:00:00,2025-03-07 08:00:00,394,373,9,27.1,MCH-0017,0
B-03778,Line-A,Bracket-Z,2025-03-14 16:00:00,2025-03-15 00:00:00,392,373,15,18.1,MCH-0035,0
B-01991,Line-C,Rotor-M,2025-02-22 00:00:00,2025-02-22 08:00:00,325,306,8,23.1,MCH-0042,0
B-01674,Line-E,Gear-X,2025-02-19 00:00:00,2025-02-19 08:00:00,269,249,9,28.1,MCH-0004,0
B-02768,Line-A,Valve-Q,2025-03-03 08:00:00,2025-03-03 16:00:00,383,368,9,31.3,MCH-0030,0
B-01270,Line-E,Valve-Q,2025-02-14 16:00:00,2025-02-15 00:00:00,343,320,10,33.4,MCH-0029,0
B-03577,Line-C,Valve-Q,2025-03-12 16:00:00,2025-03-13 00:00:00,361,337,12,22.7,MCH-0027,0
B-02434,Line-E,Widget-A,2025-02-27 16:00:00,2025-02-28 00:00:00,321,314,6,0.4,MCH-0039,0
B-03995,Line-C,Rotor-M,2025-03-17 16:00:00,2025-03-18 00:00:00,340,328,6,28.3,MCH-0017,0
B-03542,Line-C,Valve-Q,2025-03-12 00:00:00,2025-03-12 08:00:00,287,245,22,118.6,MCH-0012,1
B-00384,Line-D,Widget-A,2025-02-05 16:00:00,2025-02-06 00:00:00,346,315,11,40.1,MCH-0008,0
B-03530,Line-B,Widget-A,2025-03-12 16:00:00,2025-03-13 00:00:00,349,275,21,164.3,MCH-0006,1
B-03774,Line-E,Bracket-Z,2025-03-14 00:00:00,2025-03-14 08:00:00,325,249,24,170.7,MCH-0034,1
B-03207,Line-C,Valve-Q,2025-03-08 00:00:00,2025-03-08 08:00:00,300,289,8,29.8,MCH-0022,0
B-01158,Line-D,Rotor-M,2025-02-13 00:00:00,2025-02-13 08:00:00,249,238,8,25.8,MCH-0023,0
B-02607,Line-E,Rotor-M,2025-03-01 00:00:00,2025-03-01 08:00:00,247,229,8,27.2,MCH-0044,0
B-02589,Line-A,Bracket-Z,2025-03-01 00:00:00,2025-03-01 08:00:00,386,358,10,45.3,MCH-0035,0
B-01548,Line-E,Bracket-Z,2025-02-17 08:00:00,2025-02-17 16:00:00,347,300,34,104.8,MCH-0034,1
B-01205,Line-C,Widget-A,2025-02-13 16:00:00,2025-02-14 00:00:00,364,350,8,0.0,MCH-0047,0
B-03945,Line-E,Rotor-M,2025-03-16 08:00:00,2025-03-16 16:00:00,297,273,10,40.9,MCH-0034,0
B-02113,Line-B,Gear-X,2025-02-24 00:00:00,2025-02-24 08:00:00,304,292,15,19.8,MCH-0011,0
B-00904,Line-B,Rotor-M,2025-02-10 00:00:00,2025-02-10 08:00:00,384,360,11,24.9,MCH-0036,0
B-03570,Line-E,Widget-A,2025-03-12 16:00:00,2025-03-13 00:00:00,345,267,22,163.4,MCH-0024,1
B-00849,Line-C,Rotor-M,2025-02-10 16:00:00,2025-02-11 00:00:00,373,366,10,16.3,MCH-0007,0
B-02406,Line-E,Bracket-Z,2025-02-27 08:00:00,2025-02-27 16:00:00,298,284,12,37.6,MCH-0024,0
B-00453,Line-E,Valve-Q,2025-02-05 00:00:00,2025-02-05 08:00:00,316,296,6,17.8,MCH-0039,0
B-01308,Line-E,Bracket-Z,2025-02-14 16:00:00,2025-02-15 00:00:00,299,218,28,217.8,MCH-0049,1
B-00667,Line-A,Valve-Q,2025-02-08 00:00:00,2025-02-08 08:00:00,314,312,9,5.1,MCH-0005,0
B-03882,Line-E,Valve-Q,2025-03-15 16:00:00,2025-03-16 00:00:00,336,283,27,96.7,MCH-0044,1
B-00217,Line-A,Widget-A,2025-02-03 00:00:00,2025-02-03 08:00:00,254,231,9,29.0,MCH-0020,0
B-00978,Line-B,Bracket-Z,2025-02-11 08:00:00,2025-02-11 16:00:00,327,303,12,26.0,MCH-0026,0
B-01426,Line-D,Rotor-M,2025-02-16 08:00:00,2025-02-16 16:00:00,269,246,5,29.4,MCH-0018,0
B-02918,Line-E,Widget-A,2025-03-05 08:00:00,2025-03-05 16:00:00,258,249,8,13.3,MCH-0014,0
B-01722,Line-D,Widget-A,2025-02-19 00:00:00,2025-02-19 08:00:00,384,295,25,177.0,MCH-0028,1
B-02904,Line-C,Bracket-Z,2025-03-05 16:00:00,2025-03-06 00:00:00,297,271,13,41.0,MCH-0007,0
B-01120,Line-B,Widget-A,2025-02-13 00:00:00,2025-02-13 08:00:00,322,318,9,3.0,MCH-0006,0
B-03091,Line-D,Valve-Q,2025-03-07 08:00:00,2025-03-07 16:00:00,412,408,11,8.0,MCH-0013,0
B-00205,Line-A,Rotor-M,2025-02-03 08:00:00,2025-02-03 16:00:00,313,258,32,117.2,MCH-0015,1
B-02319,Line-D,Valve-Q,2025-02-26 16:00:00,2025-02-27 00:00:00,336,328,11,15.0,MCH-0028,0
B-00265,Line-C,Rotor-M,2025-02-04 16:00:00,2025-02-05 00:00:00,311,288,8,38.6,MCH-0002,0
B-02828,Line-D,Gear-X,2025-03-04 08:00:00,2025-03-04 16:00:00,345,327,9,12.4,MCH-0013,0
B-03723,Line-A,Gear-X,2025-03-14 08:00:00,2025-03-14 16:00:00,291,276,10,41.4,MCH-0005,0
B-00405,Line-D,Bracket-Z,2025-02-05 08:00:00,2025-02-05 16:00:00,320,312,11,17.6,MCH-0018,0
B-03847,Line-D,Rotor-M,2025-03-15 08:00:00,2025-03-15 16:00:00,347,324,7,20.9,MCH-0023,0
B-01212,Line-B,Rotor-M,2025-02-14 00:00:00,2025-02-14 08:00:00,340,267,30,171.5,MCH-0001,1
B-03968,Line-B,Valve-Q,2025-03-16 08:00:00,2025-03-16 16:00:00,305,298,9,15.0,MCH-0046,0
B-02818,Line-D,Widget-A,2025-03-04 00:00:00,2025-03-04 08:00:00,309,297,8,25.6,MCH-0008,0
B-03422,Line-A,Valve-Q,2025-03-10 16:00:00,2025-03-11 00:00:00,330,314,12,28.9,MCH-0045,0
B-00777,Line-A,Gear-X,2025-02-09 00:00:00,2025-02-09 08:00:00,244,231,5,16.7,MCH-0015,0
B-03693,Line-D,Bracket-Z,2025-03-13 16:00:00,2025-03-14 00:00:00,297,278,14,28.1,MCH-0043,0
B-03298,Line-A,Widget-A,2025-03-09 16:00:00,2025-03-10 00:00:00,366,355,8,14.3,MCH-0025,0
B-03965,Line-E,Rotor-M,2025-03-16 08:00:00,2025-03-16 16:00:00,392,362,11,46.2,MCH-0044,0
B-00486,Line-C,Bracket-Z,2025-02-06 08:00:00,2025-02-06 16:00:00,364,341,10,28.6,MCH-0007,0
B-03375,Line-D,Bracket-Z,2025-03-10 00:00:00,2025-03-10 08:00:00,303,292,8,13.7,MCH-0018,0
B-00584,Line-B,Gear-X,2025-02-07 16:00:00,2025-02-08 00:00:00,346,318,14,41.5,MCH-0006,0
B-00311,Line-A,Valve-Q,2025-02-04 16:00:00,2025-02-05 00:00:00,342,329,9,7.7,MCH-0025,0
B-01371,Line-D,Widget-A,2025-02-15 08:00:00,2025-02-15 16:00:00,289,273,6,32.6,MCH-0038,0
B-02627,Line-A,Gear-X,2025-03-02 00:00:00,2025-03-02 08:00:00,332,321,8,18.9,MCH-0005,0
B-01971,Line-A,Widget-A,2025-02-22 00:00:00,2025-02-22 08:00:00,308,283,8,33.9,MCH-0030,0
B-02673,Line-D,Gear-X,2025-03-02 16:00:00,2025-03-03 00:00:00,259,240,7,32.1,MCH-0028,0
B-01171,Line-E,Rotor-M,2025-02-13 16:00:00,2025-02-14 00:00:00,303,280,7,37.8,MCH-0029,0
B-00080,Line-E,Widget-A,2025-02-01 16:00:00,2025-02-02 00:00:00,307,237,17,183.1,MCH-0044,1
B-01217,Line-D,Gear-X,2025-02-14 08:00:00,2025-02-14 16:00:00,381,368,11,23.8,MCH-0003,0
B-03883,Line-A,Valve-Q,2025-03-15 16:00:00,2025-03-16 00:00:00,249,238,6,20.5,MCH-0045,0
B-00744,Line-A,Widget-A,2025-02-08 00:00:00,2025-02-08 08:00:00,367,347,9,26.4,MCH-0050,0
B-01592,Line-E,Rotor-M,2025-02-18 00:00:00,2025-02-18 08:00:00,268,237,10,58.7,MCH-0009,0
B-00694,Line-D,Gear-X,2025-02-08 00:00:00,2025-02-08 08:00:00,289,265,7,34.1,MCH-0023,0
B-00497,Line-B,Bracket-Z,2025-02-06 16:00:00,2025-02-07 00:00:00,301,237,19,151.1,MCH-0011,1
B-03961,Line-B,Valve-Q,2025-03-16 00:00:00,2025-03-16 08:00:00,238,229,6,7.9,MCH-0041,0
B-00740,Line-D,Widget-A,2025-02-08 08:00:00,2025-02-08 16:00:00,247,230,4,11.8,MCH-0048,0
B-02149,Line-B,Bracket-Z,2025-02-24 00:00:00,2025-02-24 08:00:00,411,307,36,183.3,MCH-0031,1
B-00477,Line-B,Rotor-M,2025-02-06 08:00:00,2025-02-06 16:00:00,381,294,35,158.6,MCH-0001,1
B-02984,Line-C,Bracket-Z,2025-03-05 08:00:00,2025-03-05 16:00:00,339,328,11,26.1,MCH-0047,0
B-00607,Line-B,Widget-A,2025-02-07 00:00:00,2025-02-07 08:00:00,315,305,9,14.6,MCH-0021,0
B-00715,Line-E,Gear-X,2025-02-08 16:00:00,2025-02-09 00:00:00,262,211,16,147.6,MCH-0034,1
B-03279,Line-A,Gear-X,2025-03-09 16:00:00,2025-03-10 00:00:00,300,275,6,32.8,MCH-0015,0
B-00092,Line-B,Valve-Q,2025-02-02 16:00:00,2025-02-03 00:00:00,251,230,11,31.4,MCH-0001,0
B-01830,Line-C,Rotor-M,2025-02-20 08:00:00,2025-02-20 16:00:00,301,224,21,177.0,MCH-0042,1
B-01845,Line-E,Valve-Q,2025-02-20 08:00:00,2025-02-20 16:00:00,366,240,30,261.1,MCH-0049,1
B-00957,Line-E,Valve-Q,2025-02-11 08:00:00,2025-02-11 16:00:00,284,267,9,29.0,MCH-0014,0
B-03803,Line-B,Widget-A,2025-03-15 00:00:00,2025-03-15 08:00:00,416,388,17,51.2,MCH-0001,0
B-01882,Line-A,Widget-A,2025-02-21 00:00:00,2025-02-21 08:00:00,369,349,15,25.1,MCH-0020,0
B-01211,Line-B,Bracket-Z,2025-02-14 08:00:00,2025-02-14 16:00:00,350,276,37,165.1,MCH-0001,1
B-01698,Line-B,Rotor-M,2025-02-19 00:00:00,2025-02-19 08:00:00,302,227,29,191.2,MCH-0016,1
B-00751,Line-E,Rotor-M,2025-02-09 16:00:00,2025-02-10 00:00:00,326,300,11,49.9,MCH-0004,0
B-02172,Line-E,Valve-Q,2025-02-24 00:00:00,2025-02-24 08:00:00,338,322,13,39.9,MCH-0044,0
B-02140,Line-B,Bracket-Z,2025-02-24 00:00:00,2025-02-24 08:00:00,392,373,14,34.6,MCH-0026,0
B-00473,Line-E,Gear-X,2025-02-05 16:00:00,2025-02-06 00:00:00,303,287,11,32.9,MCH-0049,0
B-00920,Line-E,Gear-X,2025-02-10 16:00:00,2025-02-11 00:00:00,364,308,23,100.5,MCH-0044,1
B-03205,Line-B,Rotor-M,2025-03-08 08:00:00,2025-03-08 16:00:00,286,270,7,35.2,MCH-0021,0
B-02763,Line-E,Valve-Q,2025-03-03 00:00:00,2025-03-03 08:00:00,268,254,6,19.9,MCH-0029,0
B-01661,Line-D,Rotor-M,2025-02-18 00:00:00,2025-02-18 08:00:00,358,271,30,177.3,MCH-0048,1
B-03566,Line-C,Valve-Q,2025-03-12 08:00:00,2025-03-12 16:00:00,314,301,10,29.9,MCH-0022,0
B-02240,Line-D,Widget-A,2025-02-25 16:00:00,2025-02-26 00:00:00,273,258,8,10.1,MCH-0033,0
B-03463,Line-D,Widget-A,2025-03-11 16:00:00,2025-03-12 00:00:00,373,353,12,27.6,MCH-0018,0
B-01631,Line-C,Rotor-M,2025-02-18 16:00:00,2025-02-19 00:00:00,281,245,22,104.8,MCH-0032,1
B-02749,Line-A,Rotor-M,2025-03-03 16:00:00,2025-03-04 00:00:00,293,185,17,282.6,MCH-0020,1
B-00087,Line-B,Valve-Q,2025-02-01 08:00:00,2025-02-01 16:00:00,354,325,8,46.3,MCH-0046,0
B-02764,Line-E,Valve-Q,2025-03-03 08:00:00,2025-03-03 16:00:00,321,312,7,5.1,MCH-0029,0
B-01819,Line-D,Gear-X,2025-02-20 00:00:00,2025-02-20 08:00:00,308,292,11,30.4,MCH-0033,0
B-00741,Line-E,Valve-Q,2025-02-08 08:00:00,2025-02-08 16:00:00,305,293,10,28.6,MCH-0049,0
B-01763,Line-B,Widget-A,2025-02-20 08:00:00,2025-02-20 16:00:00,369,282,24,166.6,MCH-0001,1
B-00143,Line-D,Rotor-M,2025-02-02 00:00:00,2025-02-02 08:00:00,340,334,10,14.0,MCH-0028,0
B-00191,Line-C,Widget-A,2025-02-03 16:00:00,2025-02-04 00:00:00,296,278,8,29.0,MCH-0007,0
B-01603,Line-B,Gear-X,2025-02-18 08:00:00,2025-02-18 16:00:00,296,268,12,41.6,MCH-0016,0
B-01150,Line-B,Gear-X,2025-02-13 08:00:00,2025-02-13 16:00:00,323,304,8,19.8,MCH-0021,0
B-01665,Line-E,Gear-X,2025-02-18 08:00:00,2025-02-18 16:00:00,287,266,7,32.9,MCH-0049,0
B-00893,Line-E,Gear-X,2025-02-10 16:00:00,2025-02-11 00:00:00,331,281,18,98.7,MCH-0029,1
B-01078,Line-E,Valve-Q,2025-02-12 08:00:00,2025-02-12 16:00:00,372,359,8,16.6,MCH-0029,0
B-03168,Line-A,Widget-A,2025-03-07 08:00:00,2025-03-07 16:00:00,296,224,23,166.3,MCH-0050,1
B-00123,Line-B,Gear-X,2025-02-02 08:00:00,2025-02-02 16:00:00,311,297,11,29.1,MCH-0016,0
B-03055,Line-D,Bracket-Z,2025-03-06 16:00:00,2025-03-07 00:00:00,299,280,9,29.5,MCH-0038,0
B-00180,Line-C,Valve-Q,2025-02-02 00:00:00,2025-02-02 08:00:00,310,283,8,58.8,MCH-0047,0
B-03813,Line-C,Valve-Q,2025-03-15 00:00:00,2025-03-15 08:00:00,364,345,10,39.5,MCH-0007,0
B-00115,Line-D,Rotor-M,2025-02-02 08:00:00,2025-02-02 16:00:00,273,266,7,15.6,MCH-0013,0
B-01475,Line-D,Valve-Q,2025-02-16 08:00:00,2025-02-16 16:00:00,286,274,8,30.1,MCH-0043,0
B-04034,Line-B,Valve-Q,2025-03-17 08:00:00,2025-03-17 16:00:00,334,311,10,46.9,MCH-0036,0
B-03927,Line-A,Widget-A,2025-03-16 00:00:00,2025-03-16 08:00:00,380,278,35,207.3,MCH-0020,1
B-01703,Line-D,Widget-A,2025-02-19 16:00:00,2025-02-20 00:00:00,381,373,10,8.6,MCH-0018,0
B-00725,Line-E,Valve-Q,2025-02-08 16:00:00,2025-02-09 00:00:00,298,288,5,11.3,MCH-0039,0
B-02973,Line-B,Bracket-Z,2025-03-05 08:00:00,2025-03-05 16:00:00,328,321,15,9.3,MCH-0041,0
B-00940,Line-D,Gear-X,2025-02-11 16:00:00,2025-02-12 00:00:00,367,299,29,135.8,MCH-0003,1
B-02004,Line-D,Rotor-M,2025-02-23 00:00:00,2025-02-23 08:00:00,338,306,6,43.3,MCH-0003,0
B-00131,Line-A,Bracket-Z,2025-02-02 00:00:00,2025-02-02 08:00:00,381,352,36,60.0,MCH-0020,1
B-02385,Line-D,Bracket-Z,2025-02-27 00:00:00,2025-02-27 08:00:00,326,312,11,22.8,MCH-0013,0
B-03317,Line-B,Bracket-Z,2025-03-09 08:00:00,2025-03-09 16:00:00,275,253,6,35.5,MCH-0036,0
B-01291,Line-D,Bracket-Z,2025-02-14 16:00:00,2025-02-15 00:00:00,278,256,7,25.0,MCH-0038,0
B-00216,Line-A,Bracket-Z,2025-02-03 08:00:00,2025-02-03 16:00:00,329,315,12,30.7,MCH-0020,0
B-03185,Line-A,Rotor-M,2025-03-08 00:00:00,2025-03-08 08:00:00,363,344,12,13.0,MCH-0010,0
B-02157,Line-C,Bracket-Z,2025-02-24 08:00:00,2025-02-24 16:00:00,348,283,35,142.7,MCH-0037,1
B-00017,Line-E,Rotor-M,2025-02-01 08:00:00,2025-02-01 16:00:00,307,259,35,126.9,MCH-0009,1
B-00212,Line-D,Gear-X,2025-02-03 16:00:00,2025-02-04 00:00:00,314,284,8,47.3,MCH-0018,0
B-03370,Line-B,Valve-Q,2025-03-10 16:00:00,2025-03-11 00:00:00,368,351,18,26.1,MCH-0016,0
