reading_id,machine_id,production_line,reading_timestamp,temperature,pressure,vibration,humidity
R-019175,MCH-0037,Line-A,2025-02-20 17:32:00,71.46,186.87,3.033,41.3
R-019176,MCH-0047,Line-A,2025-02-03 15:26:00,68.65,150.72,2.196,34.0
R-019177,MCH-0029,Line-A,2025-01-31 05:03:00,57.61,186.22,4.15,50.9
R-019178,MCH-0003,Line-A,2025-03-07 11:02:00,88.7,146.55,2.981,47.3
R-019179,MCH-0017,Line-A,2025-02-02 19:08:00,69.94,137.24,3.201,35.5
R-019180,MCH-0020,Line-D,2025-03-30 19:36:00,75.3,151.78,3.932,54.2
R-019181,MCH-0037,Line-A,2025-01-31 07:58:00,54.64,162.21,2.422,42.8
R-019182,MCH-0007,Line-D,2025-03-30 06:57:00,72.96,186.96,3.845,47.9
R-019183,MCH-0009,Line-D,2025-01-01 19:15:00,88.27,143.85,4.003,48.4
R-019184,MCH-0016,Line-C,2025-03-22 00:51:00,76.95,147.19,2.806,39.3
R-019185,MCH-0019,Line-A,2025-01-13 14:36:00,77.78,156.77,4.288,46.8
R-019186,MCH-0022,Line-B,2025-02-27 11:43:00,83.9,155.69,2.698,42.7
R-019187,MCH-0045,Line-B,2025-03-19 23:00:00,82.09,152.18,3.775,57.1
R-019188,MCH-0006,Line-A,2025-01-19 15:04:00,86.71,164.39,3.783,35.6
R-019189,MCH-0024,Line-B,2025-01-20 03:40:00,83.97,129.66,3.025,46.4
R-019190,MCH-0050,Line-A,2025-02-04 22:23:00,79.05,115.21,4.207,46.2
R-019191,MCH-0031,Line-D,2025-02-09 23:19:00,74.86,155.91,4.652,53.2
R-019192,MCH-0047,Line-A,2025-02-13 22:16:00,72.95,148.37,2.285,39.7
R-019193,MCH-0016,Line-C,2025-03-20 02:08:00,91.62,160.18,4.233,47.2
R-019194,MCH-0025,Line-D,2025-02-20 08:42:00,91.64,129.11,2.602,50.7
R-019195,MCH-0049,Line-B,2025-01-06 10:00:00,71.42,167.4,2.821,42.6
R-019196,MCH-0037,Line-A,2025-03-27 05:47:00,79.26,117.52,4.5,45.3
R-019197,MCH-0012,Line-A,2025-02-06 18:43:00,89.96,154.01,2.787,45.1
R-019198,MCH-0034,Line-C,2025-03-05 16:11:00,65.82,164.13,3.005,45.0
R-019199,MCH-0009,Line-D,2025-03-23 10:48:00,72.96,134.74,2.154,47.8
R-019200,MCH-0017,Line-A,2025-03-16 00:39:00,65.89,154.5,2.887,53.3
R-019201,MCH-0005,Line-B,2025-02-03 15:34:00,78.97,157.93,2.477,38.4
R-019202,MCH-0005,Line-B,2025-01-31 23:32:00,76.79,113.09,1.053,46.6
R-019203,MCH-0047,Line-A,2025-03-24 03:55:00,55.95,166.79,3.536,35.1
R-019204,MCH-0033,Line-B,2025-02-12 19:03:00,83.63,142.45,2.902,41.0
R-019205,MCH-0049,Line-B,2025-02-26 06:26:00,62.49,139.36,3.721,46.2
R-019206,MCH-0006,Line-A,2025-03-29 22:34:00,75.55,149.29,3.325,41.7
R-019207,MCH-0043,Line-C,2025-03-09 10:53:00,67.39,104.88,4.37,45.9
R-019208,MCH-0043,Line-C,2025-03-01 05:52:00,82.03,169.23,2.964,31.3
R-019209,MCH-0040,Line-D,2025-02-20 05:11:00,82.92,138.7,4.725,43.6
R-019210,MCH-0045,Line-B,2025-03-12 07:38:00,86.47,133.7,3.182,46.5
R-019211,MCH-0038,Line-B,2025-01-10 06:14:00,64.7,140.61,4.462,62.9
R-019212,MCH-0028,Line-C,2025-01-02 08:52:00,91.75,181.29,2.789,38.5
R-019213,MCH-0042,Line-A,2025-03-20 18:50:00,81.7,160.1,3.481,45.8
R-019214,MCH-0022,Line-B,2025-02-03 10:44:00,75.92,132.2,3.038,53.5
R-019215,MCH-0020,Line-D,2025-01-29 16:35:00,73.97,142.53,3.06,50.3
R-019216,MCH-0042,Line-A,2025-01-05 17:51:00,56.17,157.31,2.677,49.3
R-019217,MCH-0018,Line-C,2025-02-15 18:39:00,68.93,143.83,2.06,48.4
R-019218,MCH-0019,Line-A,2025-03-23 11:25:00,86.78,173.94,3.104,42.6
R-019219,MCH-0047,Line-A,2025-02-01 09:39:00,64.41,151.07,3.314,40.0
R-019220,MCH-0049,Line-B,2025-02-11 02:32:00,86.48,137.13,4.319,49.5
R-019221,MCH-0039,Line-D,2025-02-23 16:41:00,77.31,150.94,3.25,48.8
R-019222,MCH-0009,Line-D,2025-01-19 13:26:00,73.78,176.76,2.914,39.2
R-019223,MCH-0047,Line-A,2025-02-09 18:09:00,71.56,166.63,2.909,39.1
R-019224,MCH-0022,Line-B,2025-02-23 01:00:00,100.14,169.61,2.762,42.9
R-019225,MCH-0027,Line-A,2025-01-04 01:30:00,64.17,138.46,2.6,36.3
R-019226,MCH-0025,Line-D,2025-03-31 19:22:00,37.85,172.69,1.998,44.6
R-019227,MCH-0023,Line-A,2025-01-14 06:14:00,73.47,194.6,4.561,51.3
R-019228,MCH-0035,Line-D,2025-02-11 06:34:00,61.29,144.15,3.975,46.3
R-019229,MCH-0017,Line-A,2025-01-16 13:33:00,57.78,149.76,2.54,42.7
R-019230,MCH-0015,Line-C,2025-02-27 13:13:00,75.08,115.89,4.135,55.5
R-019231,MCH-0021,Line-B,2025-01-28 03:31:00,95.14,200.17,3.252,30.9
R-019232,MCH-0016,Line-C,2025-01-10 02:00:00,71.3,152.03,4.528,41.3
R-019233,MCH-0004,Line-A,2025-01-09 07:16:00,90.43,134.13,3.81,39.8
R-019234,MCH-0034,Line-C,2025-03-30 08:27:00,75.69,137.26,2.859,38.0
R-019235,MCH-0010,Line-B,2025-02-02 10:10:00,73.23,135.92,2.621,50.3
R-019236,MCH-0028,Line-C,2025-03-21 00:58:00,91.68,142.67,5.239,51.2
R-019237,MCH-0022,Line-B,2025-02-15 10:23:00,70.39,122.7,2.682,36.1
R-019238,MCH-0033,Line-B,2025-03-27 19:59:00,55.11,163.8,3.594,52.0
R-019239,MCH-0028,Line-C,2025-03-09 16:09:00,80.79,130.97,2.067,43.5
R-019240,MCH-0007,Line-D,2025-03-27 09:24:00,69.78,113.46,3.763,46.3
R-019241,MCH-0048,Line-B,2025-03-01 17:10:00,74.51,138.71,3.047,42.5
R-019242,MCH-0014,Line-A,2025-02-25 15:18:00,83.14,124.69,2.123,54.2
R-019243,MCH-0007,Line-D,2025-01-24 04:23:00,87.12,155.05,3.351,39.0
R-019244,MCH-0029,Line-A,2025-02-01 21:16:00,69.16,178.37,3.131,61.2
R-019245,MCH-0007,Line-D,2025-01-26 22:25:00,48.47,155.17,4.431,46.5
R-019246,MCH-0041,Line-D,2025-02-01 12:25:00,74.88,112.47,2.357,31.1
R-019247,MCH-0038,Line-B,2025-02-24 16:15:00,74.33,143.72,4.475,51.6
R-019248,MCH-0001,Line-A,2025-02-22 22:34:00,58.67,148.09,3.545,47.3
R-019249,MCH-0047,Line-A,2025-01-25 14:16:00,70.58,133.43,3.687,51.2
R-019250,MCH-0009,Line-D,2025-03-29 08:25:00,75.6,129.78,2.073,39.1
R-019251,MCH-0042,Line-A,2025-01-17 18:29:00,65.44,150.29,2.288,40.3
R-019252,MCH-0012,Line-A,2025-02-16 20:51:00,70.36,210.13,2.95,40.7
R-019253,MCH-0030,Line-C,2025-01-01 18:47:00,84.92,130.98,4.902,54.6
R-019254,MCH-0040,Line-D,2025-01-17 19:29:00,78.55,141.46,2.591,19.8
R-019255,MCH-0001,Line-A,2025-03-20 23:17:00,72.16,156.84,3.741,40.5
R-019256,MCH-0016,Line-C,2025-02-16 07:43:00,51.74,153.55,2.365,34.8
R-019257,MCH-0020,Line-D,2025-02-10 05:22:00,79.3,122.36,4.434,61.9
R-019258,MCH-0044,Line-A,2025-03-13 15:56:00,73.86,94.79,3.102,40.4
R-019259,MCH-0038,Line-B,2025-03-10 21:44:00,86.44,124.38,3.184,64.1
R-019260,MCH-0010,Line-B,2025-02-06 11:10:00,72.61,155.96,2.059,46.4
R-019261,MCH-0038,Line-B,2025-03-03 19:52:00,81.84,172.97,3.971,33.1
R-019262,MCH-0047,Line-A,2025-01-24 03:23:00,68.13,177.09,4.208,40.7
R-019263,MCH-0005,Line-B,2025-03-15 10:59:00,70.89,153.93,3.221,32.5
R-019264,MCH-0021,Line-B,2025-03-14 03:51:00,58.12,140.71,3.614,37.7
R-019265,MCH-0043,Line-C,2025-02-27 01:18:00,61.58,181.05,2.431,44.9
R-019266,MCH-0009,Line-D,2025-03-11 13:49:00,76.65,169.65,3.596,39.5
R-019267,MCH-0019,Line-A,2025-02-28 10:32:00,75.71,179.18,3.593,43.1
R-019268,MCH-0046,Line-C,2025-03-23 17:25:00,69.32,154.95,4.868,51.2
R-019269,MCH-0031,Line-D,2025-03-24 17:25:00,75.95,143.91,2.593,43.1
R-019270,MCH-0023,Line-A,2025-03-26 09:08:00,75.98,173.07,3.89,35.5
R-019271,MCH-0029,Line-A,2025-02-24 03:16:00,66.38,130.93,3.388,31.7
R-019272,MCH-0014,Line-A,2025-02-11 00:17:00,84.62,148.36,4.454,38.8
R-019273,MCH-0018,Line-C,2025-03-26 17:50:00,76.57,168.31,2.814,43.4
R-019274,MCH-0038,Line-B,2025-02-09 08:17:00,68.23,143.87,3.644,38.3
R-019275,MCH-0032,Line-B,2025-02-22 11:32:00,65.92,184.8,4.979,48.9
R-019276,MCH-0049,Line-B,2025-01-10 06:16:00,92.15,152.79,2.573,48.9
R-019277,MCH-0011,Line-A,2025-02-22 13:22:00,86.23,141.54,3.456,42.8
R-019278,MCH-0029,Line-A,2025-02-17 22:06:00,81.89,154.32,3.917,37.1
R-019279,MCH-0019,Line-A,2025-02-28 11:39:00,66.05,181.06,3.43,49.6
R-019280,MCH-0050,Line-A,2025-01-17 13:03:00,88.95,173.99,3.745,41.3
R-019281,MCH-0027,Line-A,2025-01-22 06:41:00,88.13,156.98,4.566,38.3
R-019282,MCH-0041,Line-D,2025-02-02 12:11:00,98.5,153.0,4.596,55.9
R-019283,MCH-0001,Line-A,2025-01-13 12:25:00,56.51,164.37,2.727,41.1
R-019284,MCH-0027,Line-A,2025-02-03 18:31:00,81.38,125.9,2.643,33.4
R-019285,MCH-0047,Line-A,2025-01-20 11:07:00,74.84,149.57,3.192,48.0
R-019286,MCH-0019,Line-A,2025-03-26 04:37:00,75.31,168.21,3.267,58.7
R-019287,MCH-0005,Line-B,2025-01-25 02:00:00,71.87,120.21,3.288,54.0
R-019288,MCH-0009,Line-D,2025-03-15 13:08:00,86.55,114.55,3.705,46.1
R-019289,MCH-0043,Line-C,2025-03-13 20:49:00,73.99,130.61,5.074,59.2
R-019290,MCH-0005,Line-B,2025-01-17 20:52:00,55.13,107.2,2.684,41.3
R-019291,MCH-0014,Line-A,2025-01-20 06:46:00,84.47,151.96,2.909,41.8
R-019292,MCH-0042,Line-A,2025-03-11 18:29:00,57.82,123.83,2.654,47.7
R-019293,MCH-0032,Line-B,2025-03-28 00:39:00,67.62,157.34,3.474,36.8
R-019294,MCH-0005,Line-B,2025-03-12 21:15:00,81.95,167.97,2.65,52.2
R-019295,MCH-0042,Line-A,2025-02-14 12:40:00,69.18,176.42,3.095,46.4
R-019296,MCH-0044,Line-A,2025-03-11 13:44:00,67.18,168.13,2.695,31.0
R-019297,MCH-0036,Line-B,2025-02-07 10:48:00,80.71,133.02,2.057,38.7
R-019298,MCH-0019,Line-A,2025-01-24 18:33:00,70.33,133.13,2.82,50.0
R-019299,MCH-0025,Line-D,2025-03-06 14:39:00,38.52,154.9,4.497,35.5
R-019300,MCH-0024,Line-B,2025-02-28 13:42:00,84.35,141.03,3.366,41.4
R-019301,MCH-0005,Line-B,2025-03-15 23:27:00,79.99,158.19,3.062,58.2
R-019302,MCH-0050,Line-A,2025-01-31 22:35:00,67.23,163.55,4.665,47.9
R-019303,MCH-0019,Line-A,2025-02-05 19:50:00,56.3,174.2,3.442,39.3
R-019304,MCH-0008,Line-C,2025-03-04 09:58:00,78.45,148.1,3.197,37.6
R-019305,MCH-0026,Line-B,2025-01-25 01:11:00,70.58,160.78,4.617,37.9
R-019306,MCH-0026,Line-B,2025-03-23 13:07:00,70.7,146.26,2.745,30.9
R-019307,MCH-0020,Line-D,2025-03-02 17:13:00,79.42,160.13,3.113,31.7
R-019308,MCH-0034,Line-C,2025-01-16 03:45:00,81.27,149.25,3.383,38.7
R-019309,MCH-0028,Line-C,2025-01-25 19:15:00,76.37,132.44,2.549,42.8
R-019310,MCH-0004,Line-A,2025-02-02 07:28:00,77.03,171.35,2.653,40.4
R-019311,MCH-0046,Line-C,2025-03-31 03:55:00,97.68,177.85,4.555,54.6
R-019312,MCH-0022,Line-B,2025-03-24 16:17:00,70.55,126.92,4.237,40.1
R-019313,MCH-0038,Line-B,2025-02-22 05:55:00,75.66,129.92,4.504,46.1
R-019314,MCH-0022,Line-B,2025-03-09 14:41:00,63.63,143.25,4.373,49.6
R-019315,MCH-0044,Line-A,2025-01-11 10:48:00,71.91,168.9,3.13,32.1
R-019316,MCH-0013,Line-C,2025-01-23 10:33:00,86.23,106.15,3.802,39.6
R-019317,MCH-0026,Line-B,2025-01-05 15:36:00,63.62,129.51,4.813,41.0
R-019318,MCH-0043,Line-C,2025-03-23 21:13:00,50.62,164.63,3.086,58.9
R-019319,MCH-0037,Line-A,2025-03-02 21:18:00,68.33,159.94,3.649,31.6
R-019320,MCH-0035,Line-D,2025-03-28 05:32:00,72.07,156.92,3.749,38.3
R-019321,MCH-0012,Line-A,2025-02-05 15:18:00,80.25,154.37,3.189,43.7
R-019322,MCH-0035,Line-D,2025-03-29 05:58:00,77.31,124.81,3.042,62.2
R-019323,MCH-0011,Line-A,2025-01-12 21:38:00,76.71,163.83,4.253,37.8
R-019324,MCH-0008,Line-C,2025-03-04 02:22:00,79.5,169.09,3.326,33.6
R-019325,MCH-0039,Line-D,2025-03-07 08:36:00,78.7,159.17,5.322,59.9
R-019326,MCH-0048,Line-B,2025-01-03 14:34:00,69.49,140.12,4.307,46.0
R-019327,MCH-0003,Line-A,2025-03-31 01:18:00,85.65,156.94,2.92,36.3
R-019328,MCH-0029,Line-A,2025-01-05 20:30:00,56.14,162.14,2.68,41.8
R-019329,MCH-0013,Line-C,2025-01-30 08:24:00,60.06,93.42,2.609,47.5
R-019330,MCH-0003,Line-A,2025-02-09 23:28:00,57.04,137.3,4.684,45.5
R-019331,MCH-0015,Line-C,2025-03-26 13:47:00,58.11,140.49,3.389,44.5
R-019332,MCH-0044,Line-A,2025-03-19 14:15:00,106.25,156.31,2.835,50.8
R-019333,MCH-0024,Line-B,2025-03-10 00:40:00,80.59,138.3,2.963,51.8
R-019334,MCH-0015,Line-C,2025-02-28 06:11:00,55.82,159.81,4.09,42.5
R-019335,MCH-0008,Line-C,2025-01-24 01:58:00,81.73,153.77,2.949,40.9
R-019336,MCH-0030,Line-C,2025-03-09 19:22:00,81.95,154.28,2.947,44.5
R-019337,MCH-0017,Line-A,2025-02-11 09:49:00,65.71,135.32,5.577,43.4
R-019338,MCH-0021,Line-B,2025-02-24 21:29:00,80.8,131.05,4.172,48.8
R-019339,MCH-0034,Line-C,2025-01-30 12:44:00,75.9,156.57,5.214,44.1
R-019340,MCH-0001,Line-A,2025-02-03 02:23:00,78.58,152.11,3.908,50.3
R-019341,MCH-0005,Line-B,2025-01-31 11:58:00,86.83,153.86,3.256,42.9
R-019342,MCH-0006,Line-A,2025-01-31 12:00:00,50.92,148.21,4.585,40.6
R-019343,MCH-0025,Line-D,2025-01-19 15:14:00,73.36,147.04,2.54,51.9
R-019344,MCH-0049,Line-B,2025-03-01 07:33:00,71.58,141.21,2.751,53.3
R-019345,MCH-0002,Line-B,2025-02-17 11:20:00,84.34,170.14,6.151,53.6
R-019346,MCH-0022,Line-B,2025-03-22 17:18:00,88.26,157.58,2.907,45.9
R-019347,MCH-0005,Line-B,2025-03-01 20:27:00,96.24,154.97,2.933,38.7
R-019348,MCH-0034,Line-C,2025-01-15 03:06:00,73.17,149.1,4.438,47.3
R-019349,MCH-0010,Line-B,2025-01-28 18:40:00,72.57,138.19,2.993,51.0
R-019350,MCH-0013,Line-C,2025-02-10 13:32:00,85.61,142.65,2.366,39.5
R-019351,MCH-0037,Line-A,2025-03-11 10:14:00,68.73,142.77,3.875,40.6
R-019352,MCH-0048,Line-B,2025-03-01 15:48:00,97.56,136.0,3.436,56.9
R-019353,MCH-0022,Line-B,2025-01-10 07:53:00,44.97,160.47,4.846,42.9
R-019354,MCH-0007,Line-D,2025-02-01 19:20:00,75.03,178.99,2.791,30.8
R-019355,MCH-0018,Line-C,2025-03-06 12:19:00,74.15,145.96,3.427,43.2
R-019356,MCH-0017,Line-A,2025-01-23 19:04:00,102.07,137.58,3.407,68.7
R-019357,MCH-0010,Line-B,2025-02-16 00:18:00,78.05,149.87,2.805,48.0
R-019358,MCH-0047,Line-A,2025-03-07 08:19:00,76.23,187.34,4.916,47.0
R-019359,MCH-0010,Line-B,2025-01-31 21:50:00,67.11,151.45,4.059,44.2
R-019360,MCH-0002,Line-B,2025-01-08 05:48:00,60.87,177.79,3.372,28.5
R-019361,MCH-0032,Line-B,2025-02-09 04:56:00,98.91,123.84,2.772,40.7
R-019362,MCH-0012,Line-A,2025-01-25 23:12:00,56.35,177.45,3.128,42.7
R-019363,MCH-0014,Line-A,2025-02-04 19:38:00,77.29,172.32,4.143,59.0
R-019364,MCH-0042,Line-A,2025-02-15 16:52:00,60.98,171.45,3.005,37.5
R-019365,MCH-0011,Line-A,2025-02-14 05:40:00,82.6,94.03,2.609,35.2
R-019366,MCH-0047,Line-A,2025-02-18 12:39:00,83.39,169.81,1.094,41.5
R-019367,MCH-0008,Line-C,2025-01-11 00:41:00,78.33,142.58,3.576,37.6
R-019368,MCH-0041,Line-D,2025-02-26 00:32:00,67.59,147.12,3.662,54.7
R-019369,MCH-0011,Line-A,2025-01-04 17:05:00,70.39,130.63,4.163,49.0
R-019370,MCH-0002,Line-B,2025-03-08 04:33:00,77.48,153.25,2.92,50.9
R-019371,MCH-0048,Line-B,2025-02-23 13:15:00,93.5,151.13,3.467,36.0
R-019372,MCH-0012,Line-A,2025-03-01 07:18:00,69.69,142.47,3.807,46.7
R-019373,MCH-0001,Line-A,2025-01-20 15:06:00,57.27,202.24,3.383,49.0
R-019374,MCH-0007,Line-D,2025-01-26 00:53:00,72.38,148.35,2.671,47.6
R-019375,MCH-0048,Line-B,2025-02-02 14:12:00,68.67,144.69,4.508,52.9
R-019376,MCH-0028,Line-C,2025-01-14 05:49:00,97.14,119.48,2.113,52.7
R-019377,MCH-0029,Line-A,2025-03-26 17:25:00,65.67,121.93,2.988,48.1
R-019378,MCH-0022,Line-B,2025-03-24 05:04:00,81.29,138.28,3.891,49.7
R-019379,MCH-0046,Line-C,2025-01-16 19:15:00,71.08,106.32,4.053,28.1
R-019380,MCH-0020,Line-D,2025-03-14 14:35:00,89.48,156.89,3.967,38.3
R-019381,MCH-0014,Line-A,2025-03-13 21:31:00,85.27,147.32,3.59,36.3
R-019382,MCH-0004,Line-A,2025-03-05 16:15:00,86.97,155.33,3.348,39.3
R-019383,MCH-0031,Line-D,2025-03-10 09:04:00,59.34,162.0,4.883,45.3
R-019384,MCH-0037,Line-A,2025-03-28 00:58:00,61.55,141.75,4.256,37.1
R-019385,MCH-0017,Line-A,2025-01-10 02:37:00,54.98,143.34,3.644,40.6
R-019386,MCH-0047,Line-A,2025-01-06 07:17:00,59.25,149.51,3.409,59.0
R-019387,MCH-0005,Line-B,2025-02-08 06:52:00,72.7,151.47,4.689,44.5
R-019388,MCH-0050,Line-A,2025-03-13 09:08:00,61.93,171.58,4.652,48.2
R-019389,MCH-0004,Line-A,2025-02-04 20:06:00,93.57,158.85,4.639,43.0
R-019390,MCH-0026,Line-B,2025-01-10 20:39:00,93.12,99.29,3.592,36.1
R-019391,MCH-0005,Line-B,2025-03-31 09:49:00,80.62,129.28,3.51,45.5
R-019392,MCH-0026,Line-B,2025-02-10 05:30:00,55.32,142.19,2.108,44.5
R-019393,MCH-0042,Line-A,2025-01-07 17:51:00,86.95,154.0,3.23,39.8
R-019394,MCH-0026,Line-B,2025-02-08 08:33:00,82.4,156.42,3.727,55.4
R-019395,MCH-0014,Line-A,2025-01-12 21:40:00,89.55,147.61,3.233,48.9
R-019396,MCH-0006,Line-A,2025-01-12 09:28:00,59.92,138.81,2.101,47.6
R-019397,MCH-0013,Line-C,2025-01-25 14:22:00,56.53,160.01,3.478,49.5
R-019398,MCH-0011,Line-A,2025-03-11 02:22:00,86.81,184.04,2.311,32.5
R-019399,MCH-0041,Line-D,2025-03-11 12:33:00,89.8,119.36,3.062,42.2
R-019400,MCH-0046,Line-C,2025-01-28 10:36:00,100.02,194.38,2.942,45.7
R-019401,MCH-0031,Line-D,2025-02-06 07:43:00,79.48,170.95,2.474,38.9
R-019402,MCH-0015,Line-C,2025-03-10 21:27:00,72.54,153.89,4.518,41.7
R-019403,MCH-0018,Line-C,2025-01-20 16:44:00,80.87,132.39,5.195,50.9
R-019404,MCH-0005,Line-B,2025-03-01 16:03:00,73.45,145.49,3.542,51.4
R-019405,MCH-0040,Line-D,2025-03-06 15:46:00,75.81,133.62,3.612,23.4
R-019406,MCH-0040,Line-D,2025-02-14 12:45:00,62.07,152.99,2.901,27.8
R-019407,MCH-0022,Line-B,2025-01-26 11:47:00,79.72,157.27,3.33,56.9
R-019408,MCH-0016,Line-C,2025-01-01 20:52:00,52.65,134.72,3.798,59.2
R-019409,MCH-0018,Line-C,2025-01-01 19:53:00,69.74,171.98,2.325,47.9
R-019410,MCH-0033,Line-B,2025-03-26 21:06:00,74.15,157.71,3.963,39.7
R-019411,MCH-0014,Line-A,2025-03-22 09:22:00,67.3,161.21,2.564,34.0
R-019412,MCH-0049,Line-B,2025-01-09 09:14:00,89.9,138.0,4.073,42.7
R-019413,MCH-0029,Line-A,2025-01-28 20:49:00,80.07,189.79,3.275,41.6
R-019414,MCH-0049,Line-B,2025-01-16 07:17:00,80.08,171.31,3.204,45.5
R-019415,MCH-0026,Line-B,2025-02-16 15:42:00,53.78,138.02,3.909,55.6
R-019416,MCH-0045,Line-B,2025-03-16 16:50:00,67.64,130.31,3.487,46.6
R-019417,MCH-0003,Line-A,2025-02-23 02:04:00,74.26,147.71,1.492,49.8
R-019418,MCH-0005,Line-B,2025-02-04 13:23:00,65.37,156.31,3.086,42.1
R-019419,MCH-0006,Line-A,2025-03-09 05:27:00,64.7,176.46,3.289,28.9
R-019420,MCH-0039,Line-D,2025-02-28 18:46:00,86.21,142.73,3.627,29.7
R-019421,MCH-0038,Line-B,2025-03-31 05:05:00,83.13,147.77,2.039,48.5
R-019422,MCH-0022,Line-B,2025-01-26 20:54:00,102.85,163.14,1.634,52.8
R-019423,MCH-0015,Line-C,2025-03-31 11:07:00,86.86,138.14,4.498,43.2
R-019424,MCH-0025,Line-D,2025-01-08 08:22:00,75.75,113.38,2.311,42.2
R-019425,MCH-0045,Line-B,2025-01-10 05:33:00,75.38,123.51,1.927,33.2
R-019426,MCH-0050,Line-A,2025-03-10 10:35:00,73.42,142.43,3.476,50.8
R-019427,MCH-0017,Line-A,2025-03-07 17:18:00,73.52,148.87,4.19,41.6
R-019428,MCH-0045,Line-B,2025-01-05 07:45:00,67.9,174.52,3.48,44.4
R-019429,MCH-0035,Line-D,2025-02-10 01:21:00,81.27,138.71,2.65,31.7
R-019430,MCH-0036,Line-B,2025-02-16 09:35:00,55.04,126.31,3.171,44.6
R-019431,MCH-0030,Line-C,2025-03-07 20:49:00,84.41,151.49,4.046,48.2
R-019432,MCH-0050,Line-A,2025-03-24 23:26:00,67.44,133.56,3.195,34.2
R-019433,MCH-0041,Line-D,2025-01-07 21:05:00,89.52,151.19,3.053,43.3
R-019434,MCH-0011,Line-A,2025-02-15 08:22:00,56.78,171.53,4.506,43.8
R-019435,MCH-0034,Line-C,2025-02-10 09:21:00,93.05,114.2,2.511,34.9
R-019436,MCH-0019,Line-A,2025-01-20 21:22:00,83.02,119.51,3.103,40.0
R-019437,MCH-0050,Line-A,2025-01-17 21:15:00,71.92,143.24,3.135,51.3
R-019438,MCH-0024,Line-B,2025-03-27 19:31:00,62.94,124.19,2.924,58.8
R-019439,MCH-0034,Line-C,2025-03-08 13:34:00,81.73,137.5,3.319,45.5
R-019440,MCH-0040,Line-D,2025-02-09 18:31:00,81.42,133.01,3.727,48.2
R-019441,MCH-0022,Line-B,2025-02-23 18:08:00,84.24,182.08,3.175,56.1
R-019442,MCH-0029,Line-A,2025-03-06 09:33:00,99.54,125.93,5.041,48.1
R-019443,MCH-0019,Line-A,2025-01-02 20:09:00,74.08,149.23,3.668,30.6
R-019444,MCH-0034,Line-C,2025-02-12 21:49:00,86.46,169.24,4.08,48.3
R-019445,MCH-0012,Line-A,2025-03-05 20:35:00,59.94,150.65,3.836,59.1
R-019446,MCH-0031,Line-D,2025-01-27 21:31:00,72.38,157.11,3.491,59.6
R-019447,MCH-0026,Line-B,2025-03-31 21:07:00,69.39,107.02,3.229,44.5
R-019448,MCH-0043,Line-C,2025-03-04 14:28:00,61.13,155.92,3.049,40.2
R-019449,MCH-0028,Line-C,2025-01-02 20:13:00,66.88,160.01,5.169,52.3
R-019450,MCH-0016,Line-C,2025-02-25 07:29:00,57.2,165.74,3.596,39.9
R-019451,MCH-0025,Line-D,2025-01-27 19:23:00,84.41,163.29,4.311,54.6
R-019452,MCH-0025,Line-D,2025-01-17 07:44:00,84.33,141.65,3.633,46.3
R-019453,MCH-0028,Line-C,2025-03-31 09:54:00,68.43,133.74,4.687,45.9
R-019454,MCH-0013,Line-C,2025-01-26 21:35:00,70.34,150.86,2.818,24.4
R-019455,MCH-0024,Line-B,2025-03-25 21:54:00,90.28,111.87,3.185,38.1
R-019456,MCH-0003,Line-A,2025-02-27 14:30:00,69.54,149.09,1.972,53.5
R-019457,MCH-0016,Line-C,2025-01-25 15:19:00,67.67,150.53,4.433,37.6
R-019458,MCH-0028,Line-C,2025-01-17 16:52:00,90.29,144.9,2.366,53.0
R-019459,MCH-0050,Line-A,2025-01-25 17:11:00,87.97,157.49,2.712,46.8
R-019460,MCH-0012,Line-A,2025-03-22 04:56:00,80.31,143.49,2.799,55.1
R-019461,MCH-0046,Line-C,2025-03-16 21:46:00,89.36,177.3,3.658,27.8
R-019462,MCH-0019,Line-A,2025-01-17 16:29:00,57.45,152.66,2.388,63.2
R-019463,MCH-0001,Line-A,2025-01-09 04:21:00,83.09,164.39,4.506,49.0
R-019464,MCH-0025,Line-D,2025-01-23 00:25:00,92.62,136.17,5.334,33.8
R-019465,MCH-0030,Line-C,2025-01-15 01:08:00,72.68,121.31,4.446,53.7
R-019466,MCH-0013,Line-C,2025-02-09 20:37:00,86.26,142.16,3.067,34.6
R-019467,MCH-0049,Line-B,2025-03-31 23:37:00,99.48,130.57,3.177,44.9
R-019468,MCH-0023,Line-A,2025-01-18 13:59:00,92.62,105.54,2.626,41.9
R-019469,MCH-0003,Line-A,2025-02-27 06:54:00,56.16,160.29,2.797,43.6
R-019470,MCH-0034,Line-C,2025-02-24 10:28:00,70.93,152.43,2.23,41.8
R-019471,MCH-0005,Line-B,2025-01-17 19:37:00,59.84,130.14,4.706,47.9
R-019472,MCH-0002,Line-B,2025-02-21 23:47:00,88.05,139.17,2.201,56.8
R-019473,MCH-0002,Line-B,2025-01-20 04:43:00,76.09,158.64,3.411,48.3
R-019474,MCH-0032,Line-B,2025-01-27 00:05:00,61.98,137.1,3.579,41.8
R-019475,MCH-0043,Line-C,2025-01-09 04:40:00,63.68,172.37,1.62,43.3
R-019476,MCH-0020,Line-D,2025-03-05 03:48:00,82.65,156.06,4.277,32.8
R-019477,MCH-0021,Line-B,2025-01-23 13:25:00,63.97,149.34,2.335,55.2
