event_id,timestamp,substation_id,region,event_type,severity,duration_sec,affected_customers,resolved
EVT-001170,2025-04-29T07:41:52Z,SUB-005,Central,restoration,low,436,92,true
EVT-000722,2025-04-11T13:32:17Z,SUB-012,South,voltage_sag,medium,1146,2330,false
EVT-001618,2025-03-26T10:21:31Z,SUB-023,East,restoration,low,112,127,true
EVT-000701,2025-04-10T04:32:26Z,SUB-013,East,restoration,low,252,1289,true
EVT-000409,2025-03-28T15:35:06Z,SUB-019,West,voltage_sag,critical,1538,3392,false
EVT-000655,2025-04-09T03:11:56Z,SUB-011,North,surge,high,1677,2311,false
EVT-001398,2025-04-27T12:05:25Z,SUB-002,South,restoration,low,291,560,true
EVT-000385,2025-03-27T19:21:47Z,SUB-002,South,surge,medium,452,1737,false
EVT-001979,2025-03-15T06:21:17Z,SUB-014,West,restoration,low,117,90,true
EVT-001176,2025-04-29T12:17:15Z,SUB-009,West,restoration,low,508,1451,true
EVT-002152,2025-04-09T02:48:06Z,SUB-018,East,restoration,low,202,150,true
EVT-001065,2025-04-25T23:19:13Z,SUB-015,Central,restoration,low,421,517,true
EVT-000729,2025-04-11T01:26:46Z,SUB-021,North,voltage_sag,high,1320,2795,false
EVT-000196,2025-03-16T21:27:22Z,SUB-019,West,surge,medium,1467,1883,false
EVT-000554,2025-04-04T10:25:30Z,SUB-017,South,voltage_sag,high,1700,3347,false
EVT-001828,2025-04-11T10:56:44Z,SUB-008,East,restoration,low,263,608,true
EVT-000353,2025-03-25T11:15:09Z,SUB-015,Central,voltage_sag,high,2285,2081,false
EVT-001126,2025-04-28T23:12:00Z,SUB-004,West,voltage_sag,critical,1401,2977,false
EVT-000563,2025-04-05T21:23:16Z,SUB-006,North,voltage_sag,medium,1127,2007,false
EVT-000919,2025-04-20T11:40:03Z,SUB-023,East,voltage_sag,high,1751,3138,false
EVT-000276,2025-03-20T05:25:05Z,SUB-024,West,surge,high,1339,3324,false
EVT-000047,2025-03-05T07:26:51Z,SUB-010,Central,restoration,low,280,889,true
EVT-001902,2025-04-03T13:21:12Z,SUB-013,East,restoration,low,178,93,true
EVT-002140,2025-04-29T15:27:43Z,SUB-014,West,restoration,low,231,523,true
EVT-000013,2025-03-02T07:33:04Z,SUB-015,Central,voltage_sag,high,1765,2519,false
EVT-001338,2025-03-12T11:22:32Z,SUB-012,South,restoration,low,128,277,true
EVT-000466,2025-03-31T07:47:32Z,SUB-014,West,restoration,low,242,603,true
EVT-000296,2025-03-22T22:35:50Z,SUB-009,West,voltage_sag,high,1894,2243,false
EVT-002173,2025-04-18T01:14:20Z,SUB-005,Central,restoration,low,262,36,true
EVT-000515,2025-04-03T19:07:20Z,SUB-012,South,voltage_sag,critical,1885,3206,false
EVT-001459,2025-04-03T06:40:43Z,SUB-003,East,restoration,low,333,266,true
EVT-000739,2025-04-12T00:38:52Z,SUB-010,Central,voltage_sag,medium,1309,2472,false
EVT-001858,2025-04-07T03:26:53Z,SUB-005,Central,restoration,low,106,539,true
EVT-001683,2025-03-16T00:38:54Z,SUB-003,East,restoration,low,365,435,true
EVT-002272,2025-03-20T21:31:32Z,SUB-008,East,restoration,low,274,183,true
EVT-001446,2025-03-02T07:19:06Z,SUB-006,North,restoration,low,295,547,true
EVT-001608,2025-03-26T14:42:33Z,SUB-016,North,restoration,low,338,338,true
EVT-000395,2025-03-28T18:11:51Z,SUB-007,South,restoration,low,244,823,true
EVT-000689,2025-04-10T14:42:25Z,SUB-004,West,surge,high,1665,2610,false
EVT-000522,2025-04-03T12:21:14Z,SUB-017,South,voltage_sag,high,1296,2493,false
EVT-000840,2025-04-17T09:09:20Z,SUB-007,South,voltage_sag,critical,1615,3284,false
EVT-000536,2025-04-04T18:18:55Z,SUB-003,East,voltage_sag,medium,1022,1161,false
EVT-000503,2025-04-02T01:20:57Z,SUB-021,North,restoration,low,304,1232,true
EVT-000725,2025-04-11T14:08:27Z,SUB-012,South,restoration,low,398,501,true
EVT-000328,2025-03-24T17:49:47Z,SUB-019,West,restoration,low,460,1456,true
EVT-001419,2025-03-27T08:39:52Z,SUB-001,North,restoration,low,103,333,true
EVT-002037,2025-03-14T19:19:19Z,SUB-015,Central,restoration,low,296,693,true
EVT-000311,2025-03-22T07:54:56Z,SUB-020,Central,restoration,low,459,1174,true
EVT-001934,2025-03-04T17:01:51Z,SUB-002,South,restoration,low,188,13,true
EVT-001467,2025-03-18T15:28:11Z,SUB-013,East,restoration,low,175,52,true
EVT-001050,2025-04-25T06:51:15Z,SUB-004,West,voltage_sag,critical,1915,3377,false
EVT-001186,2025-04-29T17:36:05Z,SUB-019,West,voltage_sag,critical,1898,5055,false
EVT-000533,2025-04-03T14:34:17Z,SUB-024,West,restoration,low,328,763,true
EVT-002292,2025-04-09T08:59:29Z,SUB-007,South,restoration,low,175,741,true
EVT-002226,2025-04-17T19:13:41Z,SUB-014,West,restoration,low,355,499,true
EVT-000881,2025-04-19T10:10:01Z,SUB-005,Central,restoration,low,176,545,true
EVT-001572,2025-03-12T07:33:51Z,SUB-017,South,restoration,low,221,707,true
EVT-000762,2025-04-13T11:29:48Z,SUB-016,North,surge,medium,1568,3281,false
EVT-001026,2025-04-24T19:56:51Z,SUB-015,Central,voltage_sag,high,1714,3233,false
EVT-001922,2025-03-13T18:59:17Z,SUB-008,East,restoration,low,225,504,true
EVT-002045,2025-04-20T10:38:04Z,SUB-019,West,restoration,low,94,495,true
EVT-000987,2025-04-23T21:31:18Z,SUB-002,South,restoration,low,313,578,true
EVT-000189,2025-03-15T15:47:24Z,SUB-003,East,restoration,low,447,1048,true
EVT-000331,2025-03-24T06:48:57Z,SUB-023,East,restoration,low,127,44,true
EVT-000856,2025-04-18T15:01:25Z,SUB-002,South,restoration,low,203,75,true
EVT-000960,2025-04-22T05:44:07Z,SUB-012,South,voltage_sag,high,2101,3241,false
EVT-002146,2025-04-15T12:30:46Z,SUB-008,East,restoration,low,73,234,true
EVT-002110,2025-03-15T00:33:29Z,SUB-019,West,restoration,low,90,544,true
EVT-002117,2025-04-06T21:05:59Z,SUB-024,West,restoration,low,151,484,true
EVT-001484,2025-04-02T18:59:51Z,SUB-018,East,restoration,low,77,319,true
EVT-002179,2025-03-20T21:56:00Z,SUB-018,East,restoration,low,98,361,true
EVT-002242,2025-03-23T22:35:33Z,SUB-003,East,restoration,low,384,216,true
EVT-001415,2025-04-10T17:45:36Z,SUB-006,North,restoration,low,149,221,true
EVT-002119,2025-04-09T12:50:50Z,SUB-025,Central,restoration,low,174,544,true
EVT-000600,2025-04-07T01:24:23Z,SUB-013,East,restoration,low,465,404,true
EVT-001231,2025-03-28T18:12:15Z,SUB-003,East,restoration,low,374,550,true
EVT-001023,2025-04-24T01:03:18Z,SUB-010,Central,voltage_sag,high,1849,4624,false
EVT-002144,2025-03-30T10:13:10Z,SUB-005,Central,restoration,low,246,562,true
EVT-000596,2025-04-07T16:36:30Z,SUB-007,South,voltage_sag,high,1758,2930,false
EVT-002262,2025-04-14T11:58:26Z,SUB-020,Central,restoration,low,60,574,true
EVT-000462,2025-03-31T07:49:35Z,SUB-012,South,voltage_sag,high,1221,2131,false
EVT-000901,2025-04-19T23:56:12Z,SUB-015,Central,restoration,low,239,1369,true
EVT-001593,2025-03-21T12:18:59Z,SUB-012,South,restoration,low,373,104,true
EVT-000280,2025-03-21T00:06:15Z,SUB-003,East,voltage_sag,high,2148,4160,false
EVT-002175,2025-04-07T10:11:07Z,SUB-003,East,restoration,low,379,654,true
EVT-001545,2025-04-26T20:45:59Z,SUB-009,West,restoration,low,167,571,true
EVT-001073,2025-04-26T17:17:35Z,SUB-002,South,restoration,low,460,688,true
EVT-000567,2025-04-05T18:37:35Z,SUB-008,East,surge,medium,1045,1275,false
EVT-001345,2025-04-16T19:54:18Z,SUB-019,West,restoration,low,223,522,true
EVT-002088,2025-03-23T19:39:53Z,SUB-016,North,restoration,low,65,408,true
EVT-001633,2025-03-27T20:10:38Z,SUB-016,North,restoration,low,80,761,true
EVT-000508,2025-04-03T12:39:23Z,SUB-004,West,voltage_sag,high,1795,3046,false
EVT-000491,2025-04-01T19:20:14Z,SUB-023,East,restoration,low,588,423,true
EVT-000900,2025-04-19T16:20:13Z,SUB-015,Central,voltage_sag,high,1584,2162,false
EVT-001627,2025-03-02T19:07:34Z,SUB-010,Central,restoration,low,204,247,true
EVT-001779,2025-03-22T11:49:52Z,SUB-023,East,restoration,low,249,75,true
EVT-000206,2025-03-17T14:28:44Z,SUB-008,East,voltage_sag,medium,1272,2316,false
EVT-000906,2025-04-20T23:55:42Z,SUB-002,South,voltage_sag,high,1920,3084,false
EVT-000093,2025-03-08T11:53:44Z,SUB-020,Central,restoration,low,122,280,true
EVT-002128,2025-03-09T01:15:10Z,SUB-014,West,restoration,low,325,547,true
EVT-000270,2025-03-20T21:51:59Z,SUB-023,East,surge,high,2044,2157,false
EVT-000152,2025-03-12T00:11:15Z,SUB-018,East,restoration,low,224,327,true
EVT-001962,2025-04-05T19:44:48Z,SUB-010,Central,restoration,low,85,315,true
EVT-002047,2025-04-05T23:54:57Z,SUB-017,South,restoration,low,111,766,true
EVT-001150,2025-04-28T20:04:23Z,SUB-021,North,voltage_sag,high,1124,1773,false
EVT-000379,2025-03-26T19:14:47Z,SUB-022,South,voltage_sag,critical,1834,3795,false
EVT-001948,2025-03-20T07:31:58Z,SUB-014,West,restoration,low,144,120,true
EVT-000687,2025-04-10T14:57:02Z,SUB-003,East,surge,high,2094,2576,false
EVT-001676,2025-03-16T02:18:47Z,SUB-002,South,restoration,low,291,495,true
EVT-001191,2025-04-29T21:34:05Z,SUB-021,North,voltage_sag,high,1294,2283,false
EVT-001664,2025-03-25T15:19:02Z,SUB-022,South,restoration,low,257,289,true
EVT-002015,2025-04-15T08:19:30Z,SUB-005,Central,restoration,low,86,393,true
EVT-002294,2025-04-15T19:51:59Z,SUB-020,Central,restoration,low,70,14,true
EVT-000159,2025-03-13T14:07:38Z,SUB-003,East,voltage_sag,high,2004,3251,false
EVT-001121,2025-04-28T16:09:21Z,SUB-001,North,restoration,low,551,110,true
EVT-001156,2025-04-28T14:41:18Z,SUB-025,Central,voltage_sag,high,1828,4031,false
EVT-000975,2025-04-22T13:00:46Z,SUB-019,West,voltage_sag,critical,1306,2563,false
EVT-000980,2025-04-22T16:28:57Z,SUB-021,North,restoration,low,349,94,true
EVT-001420,2025-04-04T00:46:53Z,SUB-005,Central,restoration,low,312,402,true
EVT-000100,2025-03-10T07:21:07Z,SUB-003,East,restoration,low,398,137,true
EVT-001409,2025-04-06T05:32:36Z,SUB-002,South,restoration,low,65,188,true
EVT-001814,2025-03-18T00:06:01Z,SUB-016,North,restoration,low,225,123,true
EVT-002285,2025-03-16T04:10:21Z,SUB-017,South,restoration,low,77,150,true
EVT-000723,2025-04-11T21:13:48Z,SUB-012,South,voltage_sag,medium,1216,2485,false
EVT-000733,2025-04-11T20:32:27Z,SUB-022,South,voltage_sag,high,1428,2221,false
EVT-001157,2025-04-28T07:27:44Z,SUB-025,Central,restoration,low,385,1075,true
EVT-000482,2025-04-01T06:59:22Z,SUB-013,East,surge,medium,900,2144,false
EVT-000406,2025-03-28T19:30:52Z,SUB-018,East,surge,medium,1185,2846,false
EVT-000630,2025-04-08T17:10:15Z,SUB-019,West,voltage_sag,critical,1900,3308,false
EVT-000284,2025-03-21T02:06:26Z,SUB-007,South,surge,high,1124,2537,false
EVT-001312,2025-03-08T05:20:09Z,SUB-002,South,restoration,low,155,150,true
EVT-001537,2025-04-20T03:26:26Z,SUB-012,South,restoration,low,145,520,true
EVT-001175,2025-04-29T09:37:02Z,SUB-009,West,voltage_sag,high,1483,3821,false
EVT-000571,2025-04-05T07:00:48Z,SUB-014,West,voltage_sag,high,1445,3025,false
EVT-001984,2025-03-15T10:26:21Z,SUB-025,Central,restoration,low,190,117,true
EVT-001949,2025-03-12T03:34:50Z,SUB-008,East,restoration,low,110,560,true
EVT-000345,2025-03-25T12:40:42Z,SUB-010,Central,voltage_sag,high,1188,2614,false
EVT-001401,2025-03-01T17:19:45Z,SUB-021,North,restoration,low,274,566,true
EVT-000043,2025-03-05T12:21:31Z,SUB-009,West,surge,high,1485,1066,false
EVT-001300,2025-03-16T06:45:32Z,SUB-013,East,restoration,low,262,541,true
EVT-000876,2025-04-19T20:06:07Z,SUB-004,West,voltage_sag,critical,2035,2954,false
EVT-001855,2025-04-22T07:45:43Z,SUB-007,South,restoration,low,288,440,true
EVT-002254,2025-03-01T19:11:00Z,SUB-010,Central,restoration,low,112,656,true
EVT-000684,2025-04-09T10:26:54Z,SUB-023,East,voltage_sag,critical,1592,3431,false
EVT-001729,2025-04-13T15:41:34Z,SUB-009,West,restoration,low,316,314,true
EVT-001754,2025-04-07T04:02:55Z,SUB-018,East,restoration,low,264,449,true
EVT-000242,2025-03-18T00:21:16Z,SUB-022,South,voltage_sag,critical,1973,4146,false
EVT-002302,2025-03-14T13:55:14Z,SUB-003,East,restoration,low,305,554,true
EVT-000915,2025-04-20T02:16:58Z,SUB-022,South,surge,medium,1662,2100,false
EVT-000835,2025-04-17T22:37:18Z,SUB-004,West,voltage_sag,critical,2250,3948,false
EVT-001634,2025-04-10T01:34:28Z,SUB-002,South,restoration,low,165,374,true
EVT-000188,2025-03-15T01:37:20Z,SUB-003,East,surge,high,1698,2105,false
EVT-001247,2025-03-21T21:21:36Z,SUB-016,North,restoration,low,338,787,true
EVT-001777,2025-04-28T04:37:03Z,SUB-016,North,restoration,low,252,533,true
EVT-001875,2025-03-25T05:52:39Z,SUB-004,West,restoration,low,139,270,true
EVT-001903,2025-04-02T06:00:26Z,SUB-017,South,restoration,low,328,235,true
EVT-001203,2025-04-03T16:54:37Z,SUB-006,North,restoration,low,316,87,true
EVT-000221,2025-03-17T14:28:29Z,SUB-023,East,voltage_sag,high,1013,2257,false
EVT-000887,2025-04-19T06:48:16Z,SUB-008,East,surge,high,1247,2820,false
EVT-000978,2025-04-22T08:41:00Z,SUB-019,West,restoration,low,431,1065,true
EVT-000264,2025-03-20T05:59:26Z,SUB-013,East,surge,medium,1091,2733,false
EVT-001447,2025-04-02T15:44:00Z,SUB-019,West,restoration,low,276,522,true
EVT-001325,2025-03-23T22:39:13Z,SUB-010,Central,restoration,low,127,471,true
EVT-000211,2025-03-17T01:02:31Z,SUB-011,North,voltage_sag,medium,1205,2596,false
EVT-001303,2025-03-19T11:15:18Z,SUB-005,Central,restoration,low,357,253,true
EVT-002218,2025-03-04T01:09:46Z,SUB-018,East,restoration,low,104,214,true
EVT-002252,2025-03-30T11:21:43Z,SUB-010,Central,restoration,low,349,614,true
EVT-000099,2025-03-10T19:48:34Z,SUB-003,East,surge,high,1448,2390,false
EVT-001174,2025-04-29T08:50:18Z,SUB-009,West,voltage_sag,high,1941,4188,false
EVT-001413,2025-04-12T14:57:45Z,SUB-025,Central,restoration,low,182,145,true
EVT-000951,2025-04-21T02:37:18Z,SUB-024,West,restoration,low,318,1005,true
EVT-001665,2025-03-12T15:22:00Z,SUB-001,North,restoration,low,252,162,true
EVT-002181,2025-03-05T00:31:28Z,SUB-013,East,restoration,low,309,371,true
EVT-001975,2025-04-20T18:27:17Z,SUB-008,East,restoration,low,151,723,true
EVT-002282,2025-03-23T16:49:22Z,SUB-008,East,restoration,low,218,287,true
EVT-001017,2025-04-24T13:27:27Z,SUB-002,South,voltage_sag,medium,1444,2799,false
EVT-000133,2025-03-11T00:16:35Z,SUB-019,West,surge,medium,571,1556,false
EVT-000321,2025-03-24T09:07:55Z,SUB-012,South,restoration,low,370,243,true
EVT-000083,2025-03-08T02:07:29Z,SUB-007,South,restoration,low,470,1371,true
EVT-001194,2025-04-29T16:48:36Z,SUB-023,East,restoration,low,474,1206,true
EVT-000430,2025-03-29T23:41:18Z,SUB-021,North,voltage_sag,medium,1584,2314,false
EVT-001673,2025-04-21T19:12:55Z,SUB-016,North,restoration,low,61,341,true
EVT-001917,2025-03-16T00:33:22Z,SUB-005,Central,restoration,low,106,81,true
EVT-001379,2025-03-02T12:52:56Z,SUB-025,Central,restoration,low,262,424,true
EVT-001162,2025-04-29T09:26:57Z,SUB-002,South,surge,high,1448,2197,false
EVT-001864,2025-03-01T00:17:11Z,SUB-015,Central,restoration,low,374,514,true
EVT-001172,2025-04-29T18:41:09Z,SUB-007,South,restoration,low,243,1225,true
EVT-000399,2025-03-28T09:34:55Z,SUB-015,Central,voltage_sag,critical,1766,4578,false
EVT-000763,2025-04-13T11:11:32Z,SUB-016,North,surge,medium,1194,2209,false
EVT-000037,2025-03-05T01:58:41Z,SUB-001,North,voltage_sag,medium,1349,1630,false
EVT-001570,2025-03-31T03:18:00Z,SUB-021,North,restoration,low,98,345,true
EVT-001221,2025-04-01T09:53:26Z,SUB-012,South,restoration,low,355,582,true
EVT-001706,2025-03-02T00:23:44Z,SUB-024,West,restoration,low,299,764,true
EVT-001507,2025-03-18T03:07:42Z,SUB-004,West,restoration,low,236,287,true
EVT-001790,2025-03-15T15:03:55Z,SUB-015,Central,restoration,low,379,600,true
EVT-001915,2025-03-03T15:38:04Z,SUB-018,East,restoration,low,222,128,true
EVT-001319,2025-03-10T18:41:12Z,SUB-004,West,restoration,low,386,422,true
EVT-001889,2025-03-21T15:48:40Z,SUB-004,West,restoration,low,271,59,true
EVT-000974,2025-04-22T21:13:18Z,SUB-018,East,restoration,low,411,353,true
EVT-000161,2025-03-13T12:05:57Z,SUB-003,East,voltage_sag,high,2037,3863,false
EVT-002003,2025-04-24T17:47:02Z,SUB-005,Central,restoration,low,90,274,true
EVT-002027,2025-04-23T11:09:49Z,SUB-020,Central,restoration,low,302,419,true
EVT-000880,2025-04-19T21:25:24Z,SUB-005,Central,outage,medium,1467,20,false
EVT-000253,2025-03-19T00:52:38Z,SUB-012,South,voltage_sag,high,2515,3047,false
EVT-000447,2025-03-30T08:03:04Z,SUB-008,East,restoration,low,356,670,true
EVT-001655,2025-03-10T03:49:41Z,SUB-016,North,restoration,low,253,530,true
EVT-001916,2025-04-07T04:58:47Z,SUB-004,West,restoration,low,103,503,true
EVT-002180,2025-04-27T22:31:59Z,SUB-013,East,restoration,low,364,650,true
EVT-000544,2025-04-04T18:36:39Z,SUB-011,North,surge,high,1183,2058,false
EVT-001803,2025-03-13T08:51:44Z,SUB-019,West,restoration,low,288,505,true
EVT-000413,2025-03-28T19:40:48Z,SUB-022,South,voltage_sag,high,1864,2773,false
EVT-001840,2025-04-24T20:44:02Z,SUB-023,East,restoration,low,170,520,true
EVT-001582,2025-03-12T01:48:25Z,SUB-023,East,restoration,low,237,731,true
EVT-000844,2025-04-17T22:50:04Z,SUB-010,Central,voltage_sag,high,1606,2199,false
EVT-000001,2025-03-01T06:55:28Z,SUB-006,North,outage,medium,711,987,false
EVT-001731,2025-03-30T17:32:58Z,SUB-023,East,restoration,low,220,468,true
EVT-001649,2025-04-16T13:11:31Z,SUB-006,North,restoration,low,81,707,true
EVT-000859,2025-04-18T05:25:03Z,SUB-007,South,restoration,low,396,828,true
EVT-000248,2025-03-19T14:07:22Z,SUB-002,South,voltage_sag,high,1650,3336,false
EVT-001209,2025-04-26T00:54:27Z,SUB-011,North,restoration,low,232,17,true
EVT-001163,2025-04-29T00:40:43Z,SUB-002,South,restoration,low,226,482,true
EVT-001230,2025-04-08T12:22:29Z,SUB-002,South,restoration,low,344,738,true
EVT-000051,2025-03-05T05:25:04Z,SUB-016,North,restoration,low,539,1225,true
EVT-000681,2025-04-09T06:01:25Z,SUB-020,Central,restoration,low,247,289,true
EVT-000499,2025-04-02T14:33:46Z,SUB-020,Central,restoration,low,514,1409,true
EVT-002044,2025-04-06T01:52:11Z,SUB-011,North,restoration,low,77,177,true
EVT-001989,2025-03-19T07:45:49Z,SUB-023,East,restoration,low,165,642,true
EVT-000839,2025-04-17T02:47:09Z,SUB-007,South,voltage_sag,critical,1910,3935,false
EVT-000423,2025-03-29T06:13:37Z,SUB-005,Central,outage,medium,1083,2210,false
EVT-001696,2025-04-12T03:42:15Z,SUB-013,East,restoration,low,141,167,true
EVT-002080,2025-04-04T08:00:20Z,SUB-013,East,restoration,low,386,766,true
EVT-000555,2025-04-04T00:20:34Z,SUB-017,South,voltage_sag,high,2262,4623,false
EVT-000904,2025-04-19T11:29:14Z,SUB-017,South,voltage_sag,high,1494,3028,false
EVT-000897,2025-04-19T05:14:07Z,SUB-014,West,voltage_sag,high,1485,3037,false
EVT-001368,2025-03-04T12:56:54Z,SUB-010,Central,restoration,low,326,85,true
EVT-002178,2025-03-19T04:17:13Z,SUB-004,West,restoration,low,195,158,true
EVT-002083,2025-04-16T05:13:44Z,SUB-024,West,restoration,low,182,622,true
EVT-001757,2025-04-13T00:45:51Z,SUB-001,North,restoration,low,198,423,true
EVT-000939,2025-04-21T04:57:49Z,SUB-013,East,voltage_sag,high,1329,2554,false
EVT-001383,2025-03-26T01:33:23Z,SUB-013,East,restoration,low,378,743,true
EVT-000458,2025-03-31T08:45:32Z,SUB-004,West,voltage_sag,high,1353,2643,false
EVT-000200,2025-03-17T16:27:21Z,SUB-003,East,voltage_sag,high,1674,1889,false
EVT-000053,2025-03-05T06:14:54Z,SUB-017,South,restoration,low,71,631,true
EVT-000546,2025-04-04T14:53:25Z,SUB-011,North,restoration,low,423,333,true
EVT-001775,2025-03-24T16:42:24Z,SUB-015,Central,restoration,low,185,251,true
EVT-001919,2025-04-12T01:52:17Z,SUB-016,North,restoration,low,226,455,true
EVT-001238,2025-04-15T21:32:49Z,SUB-010,Central,restoration,low,379,49,true
EVT-000061,2025-03-06T17:52:08Z,SUB-004,West,restoration,low,184,75,true
EVT-001642,2025-03-14T03:16:16Z,SUB-017,South,restoration,low,359,292,true
EVT-001329,2025-04-06T03:58:07Z,SUB-010,Central,restoration,low,163,641,true
EVT-000433,2025-03-29T15:38:00Z,SUB-021,North,restoration,low,529,1475,true
EVT-000477,2025-04-01T11:55:37Z,SUB-002,South,restoration,low,109,1062,true
EVT-000908,2025-04-20T02:00:24Z,SUB-002,South,restoration,low,289,1263,true
EVT-000821,2025-04-16T02:04:46Z,SUB-003,East,restoration,low,394,904,true
EVT-000226,2025-03-18T22:59:46Z,SUB-002,South,outage,medium,1240,1508,false
EVT-000985,2025-04-23T02:27:07Z,SUB-002,South,voltage_sag,high,1167,2524,false
EVT-001005,2025-04-23T21:10:06Z,SUB-017,South,restoration,low,300,1161,true
EVT-001783,2025-04-16T08:33:54Z,SUB-022,South,restoration,low,127,77,true
EVT-001621,2025-04-03T23:15:25Z,SUB-025,Central,restoration,low,130,172,true
EVT-001445,2025-03-29T04:44:05Z,SUB-011,North,restoration,low,238,366,true
EVT-001339,2025-03-27T15:46:29Z,SUB-010,Central,restoration,low,100,589,true
EVT-001930,2025-03-25T22:37:17Z,SUB-025,Central,restoration,low,324,166,true
EVT-001602,2025-03-02T06:18:52Z,SUB-017,South,restoration,low,159,340,true
EVT-001585,2025-03-20T09:14:47Z,SUB-015,Central,restoration,low,289,762,true
EVT-001239,2025-04-27T11:13:41Z,SUB-019,West,restoration,low,162,626,true
EVT-000966,2025-04-22T07:46:18Z,SUB-013,East,restoration,low,414,658,true
EVT-000666,2025-04-09T02:39:34Z,SUB-014,West,voltage_sag,high,2053,3319,false
EVT-002258,2025-03-18T04:46:03Z,SUB-025,Central,restoration,low,381,535,true
EVT-001929,2025-04-09T08:42:20Z,SUB-003,East,restoration,low,160,445,true
EVT-002022,2025-03-07T13:05:36Z,SUB-002,South,restoration,low,126,231,true
EVT-001122,2025-04-28T02:15:50Z,SUB-003,East,voltage_sag,critical,2027,3957,false
EVT-001821,2025-04-27T20:15:21Z,SUB-004,West,restoration,low,259,99,true
EVT-000930,2025-04-21T12:04:30Z,SUB-008,East,voltage_sag,high,1894,3263,false
EVT-002220,2025-03-20T22:20:51Z,SUB-004,West,restoration,low,161,782,true
EVT-001417,2025-03-06T18:57:43Z,SUB-020,Central,restoration,low,241,219,true
EVT-001548,2025-03-22T19:49:51Z,SUB-007,South,restoration,low,249,15,true
EVT-001141,2025-04-28T05:41:23Z,SUB-017,South,voltage_sag,critical,2004,4471,false
EVT-001672,2025-04-11T03:41:22Z,SUB-006,North,restoration,low,132,520,true
EVT-001051,2025-04-25T01:31:25Z,SUB-004,West,voltage_sag,critical,1251,3633,false
EVT-001266,2025-03-30T09:35:41Z,SUB-011,North,restoration,low,109,596,true
EVT-000871,2025-04-18T10:11:18Z,SUB-023,East,surge,high,1327,3882,false
EVT-000316,2025-03-24T02:23:31Z,SUB-009,West,restoration,low,339,1114,true
EVT-001306,2025-04-12T15:03:58Z,SUB-004,West,restoration,low,91,537,true
EVT-001289,2025-03-27T01:20:44Z,SUB-005,Central,restoration,low,182,790,true
EVT-000340,2025-03-25T21:59:42Z,SUB-007,South,voltage_sag,high,1545,2343,false
EVT-000175,2025-03-14T13:35:15Z,SUB-002,South,voltage_sag,critical,2271,3967,false
EVT-000465,2025-03-31T19:44:32Z,SUB-014,West,voltage_sag,critical,2202,3307,false
EVT-000858,2025-04-18T07:01:56Z,SUB-007,South,voltage_sag,high,1094,3534,false
EVT-001928,2025-03-16T13:36:35Z,SUB-004,West,restoration,low,295,331,true
EVT-002192,2025-04-14T00:04:48Z,SUB-001,North,restoration,low,74,224,true
EVT-001365,2025-03-22T21:22:41Z,SUB-016,North,restoration,low,199,71,true
EVT-000204,2025-03-17T13:21:57Z,SUB-007,South,restoration,low,168,170,true
EVT-001523,2025-03-18T02:33:29Z,SUB-003,East,restoration,low,190,471,true
EVT-000916,2025-04-20T00:02:50Z,SUB-022,South,restoration,low,135,1132,true
EVT-002287,2025-04-18T21:26:28Z,SUB-022,South,restoration,low,217,693,true
EVT-001281,2025-03-03T11:42:14Z,SUB-003,East,restoration,low,263,592,true
EVT-001468,2025-03-20T10:01:40Z,SUB-011,North,restoration,low,84,82,true
EVT-000879,2025-04-19T14:38:50Z,SUB-005,Central,outage,medium,1004,3120,false
EVT-001232,2025-04-12T17:19:13Z,SUB-009,West,restoration,low,382,730,true
EVT-000420,2025-03-29T20:15:00Z,SUB-004,West,surge,high,1146,3244,false
EVT-000911,2025-04-20T17:07:46Z,SUB-009,West,surge,medium,567,2869,false
EVT-000668,2025-04-09T02:35:48Z,SUB-014,West,restoration,low,413,78,true
EVT-001263,2025-04-15T19:42:56Z,SUB-001,North,restoration,low,92,562,true
EVT-002090,2025-03-11T03:12:54Z,SUB-003,East,restoration,low,83,12,true
EVT-001033,2025-04-24T00:18:41Z,SUB-019,West,voltage_sag,critical,2316,3406,false
EVT-000861,2025-04-18T15:49:37Z,SUB-012,South,restoration,low,220,162,true
EVT-001953,2025-03-25T12:55:53Z,SUB-021,North,restoration,low,131,512,true
EVT-001848,2025-03-27T00:37:11Z,SUB-012,South,restoration,low,235,238,true
EVT-000481,2025-04-01T18:39:28Z,SUB-011,North,restoration,low,438,590,true
EVT-000850,2025-04-17T05:29:45Z,SUB-022,South,voltage_sag,critical,1971,2811,false
EVT-001369,2025-04-21T23:19:29Z,SUB-018,East,restoration,low,334,409,true
EVT-000513,2025-04-03T13:35:02Z,SUB-010,Central,restoration,low,362,1317,true
EVT-001559,2025-03-23T12:15:11Z,SUB-004,West,restoration,low,133,17,true
EVT-001167,2025-04-29T17:46:47Z,SUB-005,Central,surge,medium,873,1891,false
EVT-000235,2025-03-18T09:41:41Z,SUB-017,South,restoration,low,371,405,true
EVT-001549,2025-03-08T11:16:44Z,SUB-019,West,restoration,low,322,683,true
EVT-000285,2025-03-21T01:43:15Z,SUB-007,South,surge,high,1079,2157,false
EVT-000450,2025-03-30T05:18:27Z,SUB-015,Central,restoration,low,134,331,true
EVT-000021,2025-03-03T13:40:54Z,SUB-024,West,voltage_sag,medium,1840,1940,false
