reading_id,timestamp,plant_id,plant_type,generation_mw,capacity_mw,capacity_factor,weather
RG-007538,2025-03-15T15:30:00Z,SOLAR-01,solar,13.85,69.3,0.2,overcast
RG-007539,2025-03-18T09:45:00Z,WIND-06,wind,49.42,76.8,0.643,stormy
RG-007540,2025-04-04T09:45:00Z,WIND-06,wind,54.88,76.8,0.715,stormy
RG-007541,2025-03-28T21:45:00Z,HYDRO-01,hydro,43.47,59.3,0.733,clear
RG-007542,2025-03-23T03:15:00Z,SOLAR-01,solar,0,69.3,0.0,rainy
RG-007543,2025-03-02T04:30:00Z,SOLAR-03,solar,0,48.7,0.0,cloudy
RG-007544,2025-03-18T03:45:00Z,SOLAR-07,solar,0,33.3,0.0,clear
RG-007545,2025-04-29T04:30:00Z,SOLAR-03,solar,0,48.7,0.0,clear
RG-007546,2025-03-08T11:15:00Z,WIND-06,wind,41.96,76.8,0.546,windy
RG-007547,2025-04-15T13:30:00Z,SOLAR-08,solar,11.17,46.8,0.239,cloudy
RG-007548,2025-04-02T02:45:00Z,HYDRO-01,hydro,41.73,59.3,0.704,cloudy
RG-007549,2025-04-16T19:15:00Z,WIND-01,wind,17.98,39.8,0.452,overcast
RG-007550,2025-04-03T03:45:00Z,SOLAR-05,solar,0,50.3,0.0,rainy
RG-007551,2025-03-28T17:45:00Z,SOLAR-04,solar,26.72,76.6,0.349,clear
RG-007552,2025-03-19T02:30:00Z,SOLAR-06,solar,0,59.6,0.0,stormy
RG-007553,2025-04-07T09:00:00Z,WIND-03,wind,14.19,40.8,0.348,stormy
RG-007554,2025-03-19T07:30:00Z,SOLAR-03,solar,5.96,48.7,0.122,cloudy
RG-007555,2025-04-26T07:30:00Z,WIND-05,wind,48.97,102.7,0.477,overcast
RG-007556,2025-03-17T09:45:00Z,SOLAR-05,solar,30.64,50.3,0.609,stormy
RG-007557,2025-03-13T06:15:00Z,WIND-04,wind,14.03,45.5,0.308,stormy
RG-007558,2025-03-19T05:00:00Z,WIND-04,wind,14.69,45.5,0.323,clear
RG-007559,2025-03-30T07:30:00Z,SOLAR-08,solar,15.93,46.8,0.34,windy
RG-007560,2025-04-26T06:15:00Z,SOLAR-03,solar,11.33,48.7,0.233,windy
RG-007561,2025-03-31T10:45:00Z,WIND-01,wind,10.59,39.8,0.266,clear
RG-007562,2025-03-27T19:45:00Z,SOLAR-02,solar,3.42,37.3,0.092,clear
RG-007563,2025-04-08T10:45:00Z,WIND-01,wind,30.94,39.8,0.777,stormy
RG-007564,2025-03-23T22:30:00Z,SOLAR-07,solar,0,33.3,0.0,clear
RG-007565,2025-04-17T09:00:00Z,WIND-03,wind,13.04,40.8,0.32,rainy
RG-007566,2025-03-09T15:30:00Z,WIND-02,wind,45.98,112.7,0.408,rainy
RG-007567,2025-03-24T07:00:00Z,SOLAR-08,solar,14.55,46.8,0.311,windy
RG-007568,2025-03-25T00:30:00Z,WIND-01,wind,20.98,39.8,0.527,stormy
RG-007569,2025-04-14T07:30:00Z,SOLAR-05,solar,15.52,50.3,0.309,clear
RG-007570,2025-03-01T20:00:00Z,SOLAR-06,solar,0,59.6,0.0,overcast
RG-007571,2025-03-25T03:15:00Z,SOLAR-05,solar,0,50.3,0.0,rainy
RG-007572,2025-03-18T13:45:00Z,SOLAR-05,solar,40.07,50.3,0.797,stormy
RG-007573,2025-04-16T13:45:00Z,SOLAR-06,solar,13.65,59.6,0.229,cloudy
RG-007574,2025-04-07T03:15:00Z,SOLAR-02,solar,0,37.3,0.0,overcast
RG-007575,2025-04-02T22:30:00Z,SOLAR-08,solar,0,46.8,0.0,rainy
RG-007576,2025-04-28T16:45:00Z,SOLAR-05,solar,8.21,50.3,0.163,rainy
RG-007577,2025-04-07T23:15:00Z,WIND-04,wind,10.26,45.5,0.225,rainy
RG-007578,2025-03-29T10:30:00Z,SOLAR-08,solar,9.94,46.8,0.212,cloudy
RG-007579,2025-04-27T06:15:00Z,HYDRO-01,hydro,42.89,59.3,0.723,cloudy
RG-007580,2025-04-12T17:00:00Z,WIND-06,wind,35.87,76.8,0.467,stormy
RG-007581,2025-04-15T09:30:00Z,WIND-04,wind,6.71,45.5,0.147,rainy
RG-007582,2025-03-10T18:00:00Z,SOLAR-01,solar,4.69,69.3,0.068,rainy
RG-007583,2025-03-07T00:45:00Z,WIND-04,wind,50.48,45.5,1.109,windy
RG-007584,2025-04-09T07:00:00Z,HYDRO-02,hydro,76.33,151.9,0.503,rainy
RG-007585,2025-03-26T04:15:00Z,WIND-06,wind,14.87,76.8,0.194,clear
RG-007586,2025-03-15T11:15:00Z,WIND-04,wind,16.35,45.5,0.359,windy
RG-007587,2025-03-29T16:15:00Z,SOLAR-01,solar,9.3,69.3,0.134,cloudy
RG-007588,2025-04-29T18:30:00Z,WIND-03,wind,22.8,40.8,0.559,overcast
RG-007589,2025-04-07T06:45:00Z,HYDRO-03,hydro,144.06,169.9,0.848,overcast
RG-007590,2025-04-12T01:15:00Z,SOLAR-02,solar,0,37.3,0.0,stormy
RG-007591,2025-03-07T02:30:00Z,WIND-06,wind,25.83,76.8,0.336,overcast
RG-007592,2025-04-10T19:45:00Z,SOLAR-02,solar,1.17,37.3,0.031,cloudy
RG-007593,2025-03-09T07:00:00Z,SOLAR-01,solar,22.74,69.3,0.328,clear
RG-007594,2025-04-11T04:15:00Z,SOLAR-02,solar,0,37.3,0.0,clear
RG-007595,2025-03-13T01:15:00Z,WIND-06,wind,21.07,76.8,0.274,clear
RG-007596,2025-04-26T11:30:00Z,HYDRO-03,hydro,145.91,169.9,0.859,rainy
RG-007597,2025-03-03T03:15:00Z,HYDRO-02,hydro,116.27,151.9,0.765,clear
RG-007598,2025-04-19T13:45:00Z,WIND-05,wind,29.29,102.7,0.285,clear
RG-007599,2025-03-07T03:15:00Z,WIND-06,wind,34.81,76.8,0.453,cloudy
RG-007600,2025-03-10T01:30:00Z,SOLAR-03,solar,0,48.7,0.0,clear
RG-007601,2025-03-24T12:30:00Z,SOLAR-07,solar,10.25,33.3,0.308,overcast
RG-007602,2025-04-25T15:30:00Z,WIND-04,wind,7.69,45.5,0.169,cloudy
RG-007603,2025-03-09T15:30:00Z,HYDRO-02,hydro,91.92,151.9,0.605,rainy
RG-007604,2025-03-20T15:30:00Z,HYDRO-01,hydro,51.4,59.3,0.867,stormy
RG-007605,2025-04-08T10:30:00Z,HYDRO-02,hydro,91.42,151.9,0.602,clear
RG-007606,2025-04-14T14:30:00Z,WIND-02,wind,34.68,112.7,0.308,clear
RG-007607,2025-03-30T11:00:00Z,SOLAR-02,solar,9.2,37.3,0.247,cloudy
RG-007608,2025-04-24T02:45:00Z,SOLAR-06,solar,0,59.6,0.0,windy
RG-007609,2025-04-15T09:45:00Z,SOLAR-04,solar,44.43,76.6,0.58,stormy
RG-007610,2025-03-03T14:00:00Z,WIND-03,wind,19.07,40.8,0.467,cloudy
RG-007611,2025-03-11T19:45:00Z,SOLAR-06,solar,7.22,59.6,0.121,stormy
RG-007612,2025-04-12T20:45:00Z,SOLAR-03,solar,0,48.7,0.0,clear
RG-007613,2025-04-29T07:00:00Z,WIND-03,wind,20.68,40.8,0.507,rainy
RG-007614,2025-03-05T06:00:00Z,HYDRO-01,hydro,42.62,59.3,0.719,windy
RG-007615,2025-04-14T15:00:00Z,HYDRO-03,hydro,141.28,169.9,0.832,rainy
RG-007616,2025-04-28T04:45:00Z,SOLAR-03,solar,0,48.7,0.0,windy
RG-007617,2025-04-25T10:45:00Z,HYDRO-02,hydro,110.4,151.9,0.727,overcast
RG-007618,2025-03-14T19:30:00Z,HYDRO-01,hydro,28.44,59.3,0.48,overcast
RG-007619,2025-03-11T09:30:00Z,SOLAR-02,solar,7.17,37.3,0.192,rainy
RG-007620,2025-03-09T23:00:00Z,SOLAR-02,solar,0,37.3,0.0,stormy
RG-007621,2025-03-20T23:00:00Z,WIND-03,wind,14.24,40.8,0.349,clear
RG-007622,2025-03-11T09:30:00Z,SOLAR-06,solar,27.46,59.6,0.461,windy
RG-007623,2025-03-03T20:30:00Z,WIND-06,wind,39.66,76.8,0.516,stormy
RG-007624,2025-04-02T21:00:00Z,SOLAR-01,solar,0,69.3,0.0,cloudy
RG-007625,2025-03-22T05:00:00Z,SOLAR-07,solar,3.25,33.3,0.098,clear
RG-007626,2025-03-08T17:30:00Z,SOLAR-01,solar,6.66,69.3,0.096,rainy
RG-007627,2025-03-07T15:00:00Z,SOLAR-06,solar,29.96,59.6,0.503,stormy
RG-007628,2025-03-16T02:45:00Z,WIND-06,wind,35.63,76.8,0.464,cloudy
RG-007629,2025-03-13T01:45:00Z,WIND-06,wind,31.86,76.8,0.415,windy
RG-007630,2025-03-18T03:00:00Z,WIND-03,wind,14.47,40.8,0.355,overcast
RG-007631,2025-04-26T16:45:00Z,SOLAR-01,solar,9.73,69.3,0.14,rainy
RG-007632,2025-03-21T13:30:00Z,WIND-04,wind,25.58,45.5,0.562,clear
RG-007633,2025-04-24T19:30:00Z,WIND-04,wind,34.09,45.5,0.749,stormy
RG-007634,2025-03-17T08:30:00Z,WIND-01,wind,16.1,39.8,0.405,rainy
RG-007635,2025-03-24T05:45:00Z,HYDRO-01,hydro,30.13,59.3,0.508,windy
RG-007636,2025-03-13T10:15:00Z,WIND-04,wind,13.34,45.5,0.293,overcast
RG-007637,2025-03-22T01:45:00Z,WIND-03,wind,39.01,40.8,0.956,stormy
RG-007638,2025-03-15T10:30:00Z,SOLAR-04,solar,18.91,76.6,0.247,rainy
RG-007639,2025-03-17T23:30:00Z,WIND-04,wind,26.86,45.5,0.59,clear
RG-007640,2025-04-25T22:00:00Z,SOLAR-03,solar,0,48.7,0.0,overcast
RG-007641,2025-03-30T12:00:00Z,SOLAR-08,solar,12.43,46.8,0.266,rainy
RG-007642,2025-03-02T14:15:00Z,HYDRO-03,hydro,71.16,169.9,0.419,rainy
RG-007643,2025-03-11T03:15:00Z,SOLAR-04,solar,0,76.6,0.0,clear
RG-007644,2025-04-17T08:45:00Z,SOLAR-03,solar,6.03,48.7,0.124,rainy
RG-007645,2025-03-06T14:45:00Z,WIND-03,wind,16.21,40.8,0.397,stormy
RG-007646,2025-03-17T10:00:00Z,SOLAR-08,solar,10.53,46.8,0.225,cloudy
RG-007647,2025-03-19T09:00:00Z,WIND-04,wind,45.75,45.5,1.005,stormy
RG-007648,2025-03-11T04:45:00Z,WIND-02,wind,43.48,112.7,0.386,cloudy
RG-007649,2025-03-14T23:45:00Z,HYDRO-03,hydro,127.86,169.9,0.753,windy
RG-007650,2025-03-20T13:15:00Z,WIND-05,wind,53.93,102.7,0.525,rainy
RG-007651,2025-04-04T09:00:00Z,SOLAR-01,solar,33.11,69.3,0.478,windy
RG-007652,2025-03-27T12:15:00Z,HYDRO-01,hydro,51.15,59.3,0.863,clear
RG-007653,2025-03-23T20:00:00Z,WIND-03,wind,14.94,40.8,0.366,overcast
RG-007654,2025-03-12T20:30:00Z,SOLAR-05,solar,0,50.3,0.0,overcast
RG-007655,2025-04-20T03:45:00Z,WIND-02,wind,16.38,112.7,0.145,rainy
RG-007656,2025-03-12T13:00:00Z,SOLAR-07,solar,8.61,33.3,0.259,overcast
RG-007657,2025-03-23T04:45:00Z,WIND-03,wind,16.44,40.8,0.403,rainy
RG-007658,2025-04-05T21:15:00Z,HYDRO-03,hydro,87.27,169.9,0.514,windy
RG-007659,2025-03-29T12:30:00Z,WIND-01,wind,14.29,39.8,0.359,overcast
RG-007660,2025-04-02T16:15:00Z,WIND-03,wind,13.86,40.8,0.34,rainy
RG-007661,2025-04-15T13:45:00Z,WIND-01,wind,12.61,39.8,0.317,rainy
RG-007662,2025-03-30T13:00:00Z,SOLAR-04,solar,55.88,76.6,0.73,clear
RG-007663,2025-03-30T07:15:00Z,HYDRO-02,hydro,103.8,151.9,0.683,stormy
RG-007664,2025-04-14T04:15:00Z,SOLAR-05,solar,0,50.3,0.0,stormy
RG-007665,2025-03-30T19:15:00Z,SOLAR-05,solar,5.8,50.3,0.115,clear
RG-007666,2025-04-25T11:45:00Z,SOLAR-06,solar,16.39,59.6,0.275,rainy
RG-007667,2025-04-10T13:45:00Z,HYDRO-03,hydro,94.8,169.9,0.558,stormy
RG-007668,2025-03-16T09:30:00Z,SOLAR-05,solar,27.25,50.3,0.542,stormy
RG-007669,2025-03-14T19:15:00Z,WIND-03,wind,13.63,40.8,0.334,rainy
RG-007670,2025-03-16T15:15:00Z,SOLAR-03,solar,8.94,48.7,0.184,overcast
RG-007671,2025-03-29T12:00:00Z,WIND-06,wind,21.24,76.8,0.277,cloudy
RG-007672,2025-04-17T18:15:00Z,WIND-06,wind,30.81,76.8,0.401,overcast
RG-007673,2025-04-12T21:00:00Z,HYDRO-02,hydro,119.7,151.9,0.788,stormy
RG-007674,2025-03-11T21:30:00Z,SOLAR-04,solar,0,76.6,0.0,overcast
RG-007675,2025-04-03T12:15:00Z,WIND-03,wind,11.15,40.8,0.273,clear
RG-007676,2025-04-02T00:00:00Z,WIND-01,wind,16.53,39.8,0.415,overcast
RG-007677,2025-04-29T16:45:00Z,HYDRO-01,hydro,39.87,59.3,0.672,cloudy
RG-007678,2025-03-23T00:00:00Z,SOLAR-08,solar,0,46.8,0.0,stormy
RG-007679,2025-04-27T19:15:00Z,SOLAR-05,solar,5.22,50.3,0.104,clear
RG-007680,2025-03-15T11:15:00Z,HYDRO-03,hydro,121.14,169.9,0.713,clear
RG-007681,2025-04-19T07:30:00Z,HYDRO-01,hydro,49.09,59.3,0.828,clear
RG-007682,2025-04-16T11:15:00Z,WIND-03,wind,18.58,40.8,0.455,overcast
RG-007683,2025-03-26T18:45:00Z,SOLAR-02,solar,9.05,37.3,0.243,windy
RG-007684,2025-03-14T04:15:00Z,SOLAR-06,solar,0,59.6,0.0,rainy
RG-007685,2025-04-19T03:30:00Z,SOLAR-03,solar,0,48.7,0.0,stormy
RG-007686,2025-03-16T19:00:00Z,HYDRO-01,hydro,51.57,59.3,0.87,clear
RG-007687,2025-03-30T16:00:00Z,SOLAR-03,solar,19.83,48.7,0.407,stormy
RG-007688,2025-03-08T03:00:00Z,HYDRO-01,hydro,26.76,59.3,0.451,cloudy
RG-007689,2025-04-14T06:45:00Z,SOLAR-01,solar,17.11,69.3,0.247,stormy
RG-007690,2025-03-12T14:15:00Z,SOLAR-04,solar,42.81,76.6,0.559,windy
RG-007691,2025-03-07T05:15:00Z,SOLAR-02,solar,4.0,37.3,0.107,windy
RG-007692,2025-03-12T11:30:00Z,SOLAR-07,solar,24.13,33.3,0.725,clear
RG-007693,2025-04-28T05:00:00Z,WIND-01,wind,12.82,39.8,0.322,clear
RG-007694,2025-03-29T11:30:00Z,SOLAR-03,solar,38.12,48.7,0.783,windy
RG-007695,2025-03-02T00:30:00Z,WIND-01,wind,17.45,39.8,0.438,rainy
RG-007696,2025-04-27T16:00:00Z,SOLAR-04,solar,30.86,76.6,0.403,clear
RG-007697,2025-03-25T05:15:00Z,SOLAR-07,solar,3.14,33.3,0.094,windy
RG-007698,2025-04-27T01:30:00Z,WIND-06,wind,12.86,76.8,0.167,overcast
RG-007699,2025-03-14T20:00:00Z,SOLAR-05,solar,0,50.3,0.0,cloudy
RG-007700,2025-03-02T14:15:00Z,SOLAR-04,solar,15.66,76.6,0.204,cloudy
RG-007701,2025-04-09T05:15:00Z,SOLAR-04,solar,7.29,76.6,0.095,stormy
RG-007702,2025-03-25T03:45:00Z,WIND-04,wind,11.01,45.5,0.242,cloudy
RG-007703,2025-03-11T19:30:00Z,SOLAR-06,solar,6.96,59.6,0.117,clear
RG-007704,2025-04-04T10:15:00Z,SOLAR-07,solar,6.44,33.3,0.193,rainy
RG-007705,2025-03-20T14:00:00Z,WIND-01,wind,13.22,39.8,0.332,cloudy
RG-007706,2025-04-08T15:15:00Z,SOLAR-06,solar,12.1,59.6,0.203,overcast
RG-007707,2025-03-02T19:45:00Z,SOLAR-03,solar,1.72,48.7,0.035,rainy
RG-007708,2025-03-18T21:00:00Z,HYDRO-02,hydro,140.14,151.9,0.923,overcast
RG-007709,2025-03-27T06:15:00Z,SOLAR-05,solar,10.64,50.3,0.212,clear
RG-007710,2025-04-03T02:30:00Z,HYDRO-02,hydro,120.53,151.9,0.793,clear
RG-007711,2025-03-12T11:00:00Z,WIND-03,wind,15.6,40.8,0.382,overcast
RG-007712,2025-03-15T16:30:00Z,WIND-04,wind,16.99,45.5,0.373,rainy
RG-007713,2025-03-27T21:00:00Z,WIND-03,wind,13.09,40.8,0.321,cloudy
RG-007714,2025-04-18T03:45:00Z,HYDRO-01,hydro,45.97,59.3,0.775,stormy
RG-007715,2025-04-29T09:00:00Z,HYDRO-03,hydro,101.56,169.9,0.598,overcast
RG-007716,2025-04-12T11:15:00Z,SOLAR-08,solar,9.96,46.8,0.213,cloudy
RG-007717,2025-03-09T18:15:00Z,WIND-03,wind,17.63,40.8,0.432,stormy
RG-007718,2025-03-16T02:45:00Z,HYDRO-02,hydro,142.88,151.9,0.941,windy
RG-007719,2025-04-24T05:30:00Z,SOLAR-02,solar,4.11,37.3,0.11,clear
RG-007720,2025-03-21T02:00:00Z,WIND-05,wind,44.83,102.7,0.437,windy
RG-007721,2025-04-02T17:30:00Z,SOLAR-03,solar,5.83,48.7,0.12,overcast
RG-007722,2025-03-05T23:00:00Z,HYDRO-02,hydro,128.48,151.9,0.846,cloudy
RG-007723,2025-03-30T13:00:00Z,SOLAR-02,solar,8.64,37.3,0.232,overcast
RG-007724,2025-04-11T23:15:00Z,SOLAR-04,solar,0,76.6,0.0,cloudy
RG-007725,2025-04-02T08:30:00Z,HYDRO-02,hydro,130.72,151.9,0.861,stormy
RG-007726,2025-04-25T21:00:00Z,WIND-05,wind,49.64,102.7,0.483,clear
RG-007727,2025-04-16T22:45:00Z,SOLAR-04,solar,0,76.6,0.0,overcast
RG-007728,2025-04-02T00:15:00Z,HYDRO-02,hydro,117.65,151.9,0.775,rainy
RG-007729,2025-03-31T03:30:00Z,WIND-04,wind,13.8,45.5,0.303,cloudy
RG-007730,2025-03-10T06:00:00Z,HYDRO-02,hydro,139.68,151.9,0.92,overcast
RG-007731,2025-04-28T07:45:00Z,WIND-01,wind,18.2,39.8,0.457,overcast
RG-007732,2025-04-15T10:30:00Z,WIND-05,wind,59.27,102.7,0.577,cloudy
RG-007733,2025-04-24T11:30:00Z,SOLAR-07,solar,28.83,33.3,0.866,stormy
RG-007734,2025-04-13T02:45:00Z,SOLAR-02,solar,0,37.3,0.0,cloudy
RG-007735,2025-04-11T09:00:00Z,HYDRO-02,hydro,126.33,151.9,0.832,cloudy
RG-007736,2025-03-16T19:00:00Z,SOLAR-04,solar,7.35,76.6,0.096,clear
RG-007737,2025-04-06T04:15:00Z,SOLAR-05,solar,0,50.3,0.0,overcast
RG-007738,2025-03-07T03:45:00Z,WIND-01,wind,13.49,39.8,0.339,windy
RG-007739,2025-03-08T09:30:00Z,WIND-01,wind,27.77,39.8,0.698,windy
RG-007740,2025-04-24T07:00:00Z,WIND-03,wind,8.15,40.8,0.2,rainy
RG-007741,2025-04-15T16:30:00Z,WIND-04,wind,8.11,45.5,0.178,cloudy
RG-007742,2025-03-22T11:15:00Z,WIND-02,wind,38.94,112.7,0.346,windy
RG-007743,2025-03-03T19:00:00Z,WIND-05,wind,44.65,102.7,0.435,clear
RG-007744,2025-03-03T03:45:00Z,WIND-02,wind,38.67,112.7,0.343,rainy
RG-007745,2025-03-09T04:15:00Z,SOLAR-08,solar,0,46.8,0.0,cloudy
RG-007746,2025-03-27T16:30:00Z,SOLAR-08,solar,19.46,46.8,0.416,windy
RG-007747,2025-03-07T00:45:00Z,WIND-06,wind,12.84,76.8,0.167,rainy
RG-007748,2025-04-27T03:45:00Z,SOLAR-04,solar,0,76.6,0.0,overcast
RG-007749,2025-04-27T02:15:00Z,WIND-06,wind,41.52,76.8,0.541,windy
RG-007750,2025-03-23T14:00:00Z,WIND-04,wind,18.32,45.5,0.403,stormy
RG-007751,2025-04-12T11:45:00Z,SOLAR-06,solar,44.09,59.6,0.74,windy
RG-007752,2025-03-29T01:00:00Z,HYDRO-02,hydro,115.19,151.9,0.758,cloudy
RG-007753,2025-03-10T07:15:00Z,SOLAR-07,solar,3.75,33.3,0.113,rainy
RG-007754,2025-04-12T22:15:00Z,WIND-02,wind,37.46,112.7,0.332,overcast
RG-007755,2025-04-24T03:15:00Z,WIND-05,wind,55.45,102.7,0.54,rainy
RG-007756,2025-04-03T19:30:00Z,SOLAR-03,solar,1.63,48.7,0.033,overcast
RG-007757,2025-04-09T02:00:00Z,WIND-06,wind,36.38,76.8,0.474,clear
RG-007758,2025-03-23T15:30:00Z,WIND-03,wind,20.92,40.8,0.513,windy
RG-007759,2025-04-26T01:30:00Z,SOLAR-04,solar,0,76.6,0.0,overcast
RG-007760,2025-03-19T09:30:00Z,HYDRO-01,hydro,30.16,59.3,0.509,windy
RG-007761,2025-04-29T21:00:00Z,WIND-06,wind,26.35,76.8,0.343,rainy
RG-007762,2025-03-15T05:00:00Z,HYDRO-02,hydro,131.78,151.9,0.868,clear
RG-007763,2025-04-23T15:30:00Z,HYDRO-01,hydro,27.08,59.3,0.457,cloudy
RG-007764,2025-04-06T02:45:00Z,HYDRO-01,hydro,45.6,59.3,0.769,overcast
RG-007765,2025-03-04T20:00:00Z,SOLAR-08,solar,0,46.8,0.0,windy
RG-007766,2025-04-23T08:00:00Z,HYDRO-01,hydro,42.71,59.3,0.72,windy
RG-007767,2025-03-01T05:30:00Z,WIND-03,wind,28.9,40.8,0.708,stormy
RG-007768,2025-04-20T14:00:00Z,WIND-03,wind,7.09,40.8,0.174,rainy
RG-007769,2025-03-21T22:45:00Z,SOLAR-07,solar,0,33.3,0.0,overcast
RG-007770,2025-03-21T08:00:00Z,SOLAR-02,solar,16.15,37.3,0.433,windy
RG-007771,2025-04-21T17:15:00Z,HYDRO-03,hydro,120.99,169.9,0.712,rainy
RG-007772,2025-03-06T13:30:00Z,WIND-02,wind,24.9,112.7,0.221,clear
RG-007773,2025-03-27T13:15:00Z,SOLAR-08,solar,13.17,46.8,0.281,overcast
RG-007774,2025-04-13T18:15:00Z,SOLAR-06,solar,3.92,59.6,0.066,cloudy
RG-007775,2025-03-08T21:45:00Z,HYDRO-02,hydro,94.41,151.9,0.622,stormy
RG-007776,2025-04-04T03:15:00Z,WIND-06,wind,8.71,76.8,0.113,cloudy
RG-007777,2025-04-13T04:45:00Z,HYDRO-02,hydro,137.28,151.9,0.904,rainy
RG-007778,2025-04-20T20:45:00Z,SOLAR-05,solar,0,50.3,0.0,windy
RG-007779,2025-03-01T19:00:00Z,WIND-01,wind,9.72,39.8,0.244,cloudy
RG-007780,2025-04-24T08:15:00Z,SOLAR-01,solar,29.96,69.3,0.432,clear
RG-007781,2025-04-19T14:45:00Z,WIND-01,wind,17.9,39.8,0.45,windy
RG-007782,2025-03-19T03:00:00Z,HYDRO-01,hydro,35.08,59.3,0.592,overcast
RG-007783,2025-04-15T00:00:00Z,SOLAR-06,solar,0,59.6,0.0,overcast
RG-007784,2025-03-27T12:15:00Z,HYDRO-03,hydro,105.24,169.9,0.619,clear
RG-007785,2025-03-29T06:00:00Z,WIND-02,wind,87.58,112.7,0.777,stormy
RG-007786,2025-04-16T03:45:00Z,WIND-03,wind,24.14,40.8,0.592,stormy
RG-007787,2025-04-11T09:00:00Z,WIND-05,wind,29.24,102.7,0.285,rainy
RG-007788,2025-03-03T17:45:00Z,SOLAR-08,solar,13.32,46.8,0.285,windy
RG-007789,2025-04-17T05:30:00Z,SOLAR-04,solar,7.8,76.6,0.102,stormy
RG-007790,2025-03-12T05:30:00Z,HYDRO-01,hydro,34.51,59.3,0.582,rainy
RG-007791,2025-03-29T14:45:00Z,HYDRO-03,hydro,85.95,169.9,0.506,rainy
RG-007792,2025-03-15T21:30:00Z,SOLAR-02,solar,0,37.3,0.0,clear
RG-007793,2025-04-16T07:00:00Z,SOLAR-04,solar,8.67,76.6,0.113,rainy
RG-007794,2025-04-02T09:00:00Z,WIND-04,wind,14.15,45.5,0.311,stormy
RG-007795,2025-03-03T10:15:00Z,SOLAR-06,solar,12.24,59.6,0.205,overcast
RG-007796,2025-04-25T00:45:00Z,SOLAR-02,solar,0,37.3,0.0,rainy
RG-007797,2025-03-27T04:00:00Z,SOLAR-06,solar,0,59.6,0.0,stormy
RG-007798,2025-03-19T17:45:00Z,WIND-06,wind,54.44,76.8,0.709,windy
RG-007799,2025-04-28T17:15:00Z,WIND-02,wind,99.44,112.7,0.882,windy
RG-007800,2025-04-25T02:45:00Z,HYDRO-03,hydro,137.93,169.9,0.812,stormy
RG-007801,2025-04-19T21:45:00Z,WIND-01,wind,13.27,39.8,0.333,cloudy
RG-007802,2025-04-07T22:15:00Z,WIND-06,wind,29.05,76.8,0.378,overcast
RG-007803,2025-04-19T12:00:00Z,WIND-02,wind,30.39,112.7,0.27,overcast
RG-007804,2025-03-17T14:00:00Z,WIND-06,wind,69.95,76.8,0.911,windy
RG-007805,2025-03-05T14:45:00Z,HYDRO-03,hydro,99.74,169.9,0.587,stormy
RG-007806,2025-04-15T13:45:00Z,SOLAR-08,solar,11.56,46.8,0.247,rainy
RG-007807,2025-04-22T00:00:00Z,WIND-04,wind,16.77,45.5,0.369,stormy
RG-007808,2025-03-12T09:45:00Z,WIND-01,wind,13.04,39.8,0.328,rainy
RG-007809,2025-03-19T07:00:00Z,WIND-06,wind,70.14,76.8,0.913,windy
RG-007810,2025-04-05T21:30:00Z,WIND-01,wind,17.28,39.8,0.434,rainy
RG-007811,2025-04-19T23:15:00Z,WIND-03,wind,14.27,40.8,0.35,clear
RG-007812,2025-04-17T05:00:00Z,HYDRO-01,hydro,43.82,59.3,0.739,overcast
RG-007813,2025-03-05T16:45:00Z,SOLAR-02,solar,17.71,37.3,0.475,clear
RG-007814,2025-04-15T22:00:00Z,WIND-03,wind,18.8,40.8,0.461,windy
RG-007815,2025-04-12T20:30:00Z,HYDRO-03,hydro,112.99,169.9,0.665,rainy
RG-007816,2025-04-21T03:00:00Z,SOLAR-02,solar,0,37.3,0.0,stormy
RG-007817,2025-04-06T09:30:00Z,SOLAR-01,solar,12.12,69.3,0.175,cloudy
RG-007818,2025-04-01T10:00:00Z,SOLAR-02,solar,23.4,37.3,0.627,stormy
RG-007819,2025-03-30T05:45:00Z,SOLAR-07,solar,1.31,33.3,0.039,overcast
RG-007820,2025-04-18T04:45:00Z,WIND-03,wind,33.84,40.8,0.829,windy
RG-007821,2025-03-30T02:00:00Z,WIND-04,wind,22.52,45.5,0.495,clear
RG-007822,2025-03-12T09:00:00Z,WIND-06,wind,57.35,76.8,0.747,windy
RG-007823,2025-03-24T15:15:00Z,SOLAR-07,solar,5.85,33.3,0.176,overcast
RG-007824,2025-04-11T03:00:00Z,SOLAR-01,solar,0,69.3,0.0,stormy
RG-007825,2025-03-07T02:15:00Z,SOLAR-04,solar,0,76.6,0.0,windy
RG-007826,2025-03-13T16:00:00Z,WIND-05,wind,41.42,102.7,0.403,stormy
RG-007827,2025-03-19T17:30:00Z,SOLAR-04,solar,7.78,76.6,0.102,rainy
RG-007828,2025-04-13T13:00:00Z,HYDRO-01,hydro,46.35,59.3,0.782,cloudy
RG-007829,2025-04-11T06:30:00Z,WIND-03,wind,16.88,40.8,0.414,overcast
RG-007830,2025-03-18T07:15:00Z,SOLAR-02,solar,3.74,37.3,0.1,cloudy
RG-007831,2025-04-22T11:15:00Z,HYDRO-01,hydro,40.46,59.3,0.682,rainy
RG-007832,2025-04-19T19:00:00Z,SOLAR-02,solar,1.25,37.3,0.034,cloudy
RG-007833,2025-03-14T13:45:00Z,HYDRO-01,hydro,47.32,59.3,0.798,rainy
RG-007834,2025-04-17T02:00:00Z,HYDRO-01,hydro,32.34,59.3,0.545,rainy
